f,T,b,mu_real,mu_imag
50000,25.0,0.1054049039201431,2099.7633602008127,7.3652876122888715
50000,25.0,0.1075616441324222,2081.3312049364254,10.402156596021465
50000,25.0,0.1095187016334565,2051.9057776074155,13.633044223805841
50000,25.0,0.1140092058625913,2072.762654765679,17.29797168881523
50000,25.0,0.1165192600185056,2076.9943399635663,22.65193433259637
50000,25.0,0.1210954269632939,2078.7229295149173,28.639044244751485
50000,25.0,0.1267808582094956,2098.7134280714677,36.95822896178083
50000,25.0,0.1311053160545635,2091.155092789307,45.896851625607034
50000,25.0,0.1335487228581502,2051.176107429182,56.254707989214765
50000,25.0,0.1422741401199939,2114.2364476895455,68.65874253992808
50000,25.0,0.1450138261114054,2073.1144251919645,81.15749858736449
50000,25.0,0.1515505847323092,2084.8820434897643,94.85586753314979
50000,25.0,0.1592346578670174,2121.6142419166476,110.43502584754391
50000,25.0,0.1706858653395393,2183.635674136984,127.4485891462457
50000,25.0,0.1721373432245128,2112.905875706714,142.8369938328145
50000,25.0,0.1782642909049882,2105.1255704590167,156.99376208052516
50000,25.0,0.1913728580801871,2172.8398235927275,173.25357647417553
56000,25.0,0.1068310497327689,2047.564713233153,13.47351474503353
56000,25.0,0.1068982434474039,2016.2249871800623,14.126821262153051
56000,25.0,0.1091847584516202,1999.1307795546018,18.198492407461906
56000,25.0,0.1125437506095776,2023.1553817245654,23.264110890242545
56000,25.0,0.1186322070309915,2060.6220772068195,29.254615478133516
56000,25.0,0.1224927801539433,2060.3109636174936,36.34375267669122
56000,25.0,0.1255578616645945,2048.1706313133445,45.00311944568964
56000,25.0,0.1297638005303647,2044.861043219558,53.59700528154159
56000,25.0,0.1308172856672986,1997.3016196688905,64.72395871756989
56000,25.0,0.1366545174037807,2013.923094909533,76.90336743003739
56000,25.0,0.1480543564522294,2106.057360049288,90.06520162175761
56000,25.0,0.1478757755773453,2035.7587817918068,104.0904987993796
56000,25.0,0.160091505383688,2110.1430987491653,122.33219775165382
56000,25.0,0.1622240089810787,2072.7150233086372,137.25755990276681
56000,25.0,0.1727258696343553,2125.9267677544904,154.77326975327153
56000,25.0,0.1805592318698783,2130.276510255449,168.43667387976777
56000,25.0,0.1893089777164739,2159.1030492449177,184.14222803037802
63000,25.0,0.1051983985173632,2055.6106726400785,11.650657196787822
63000,25.0,0.1046369099938482,2010.2131375749113,12.310884112842007
63000,25.0,0.108265119659161,2019.3422308616402,15.562405958090874
63000,25.0,0.1101374671792906,1996.8057874523722,20.231023665972046
63000,25.0,0.1133700231253239,2015.8468427710015,25.245818990203613
63000,25.0,0.118027408342551,2020.9251515946466,31.476338710865058
63000,25.0,0.1214572990649646,2016.4769006979825,39.29919810985405
63000,25.0,0.1246845447878763,2000.4582657501662,47.17633155124742
63000,25.0,0.1288380331162411,1996.7168370387956,55.061485080620166
63000,25.0,0.1353946543178075,2021.6815513742702,68.69612659479712
63000,25.0,0.1385279555878026,1993.8420288281584,80.00679919809494
63000,25.0,0.1434142930821439,1990.923868866548,93.8801404170491
63000,25.0,0.1532145935356424,2050.098343573107,111.25890151716649
63000,25.0,0.1608839647547448,2075.546295190913,127.86782142568534
63000,25.0,0.1679580041982192,2089.2066899042775,144.13179480370385
63000,25.0,0.1766876147033436,2113.2165094492857,159.19386590500707
63000,25.0,0.178489130526312,2064.4538136911215,172.68141822776823
63000,25.0,0.1914322694382421,2123.226996388311,189.19895209057947
70000,25.0,0.1016197017951252,2027.9539458749114,6.837634401905252
70000,25.0,0.104097821072403,2052.8059095933536,7.831564384504629
70000,25.0,0.1054579175680567,2026.2338767672793,10.138082700869905
70000,25.0,0.1079900039952112,2009.798342380273,13.263402449351231
70000,25.0,0.1087437609603452,1973.4010973869856,16.759661590387815
70000,25.0,0.1141717574743409,2023.7121097138656,21.931035389953752
70000,25.0,0.1174960756081647,2008.5674450167157,27.03807217109474
70000,25.0,0.1224824880197665,2033.9149848961754,33.166157803984454
70000,25.0,0.1260590970277863,2022.7508994546413,40.326261123628285
70000,25.0,0.1319098987402628,2040.9490898889132,49.73372525408243
70000,25.0,0.1357874103453559,2035.6797818548337,59.95372491855587
70000,25.0,0.1384495914217719,1998.8663078396694,70.88947685485655
70000,25.0,0.144841741740237,2017.7809457015353,82.99452772499322
70000,25.0,0.1539768754422635,2057.531702508907,98.6481571327041
70000,25.0,0.1586776021425797,2059.047501908876,111.42621910582245
70000,25.0,0.1667997785600254,2087.826497402139,127.14841912926052
70000,25.0,0.1688930883174179,2047.4666139587414,140.10403550080963
70000,25.0,0.1757448381945118,2083.0013728664003,156.10064685913062
70000,25.0,0.1817850208356443,2088.8187023674027,172.84987084923094
79000,25.0,0.1008810525446371,2022.1820516906748,6.414123882076378
79000,25.0,0.1024290932824712,2022.7541821356901,7.772873112733299
79000,25.0,0.1051396973785177,2018.4061100258862,10.17212185073616
79000,25.0,0.1081361762621268,2019.2956720806267,13.145669804278162
79000,25.0,0.1111346311435041,2011.9883259582077,17.01240865425669
79000,25.0,0.1139473794550596,2026.813676844723,22.027290195983927
79000,25.0,0.1190056145948499,2043.3533576618265,26.715500326197592
79000,25.0,0.1195832775978771,1992.0485517747902,32.82646804432051
79000,25.0,0.124781524239612,2011.0244878838416,40.78713451105807
79000,25.0,0.128305016994131,1993.4631794659654,49.35405096009378
79000,25.0,0.1384404999973836,2083.7244125932502,59.83672562994705
79000,25.0,0.1418044462042948,2058.0449478229984,71.78217389522364
79000,25.0,0.15003513651052,2102.929478264506,84.41553808395761
79000,25.0,0.1512382530691617,2063.09185702363,97.47099614961284
