f,T,b,mu_real,mu_imag,h_offset
50000,25.0,0.025450737211766,2718.211163911669,237.0840076041627,0.0
50000,25.0,0.0317297284289268,2815.0004191441967,285.1273114777276,0.0
50000,25.0,0.0405528513143551,2970.260218868299,356.6968803050525,0.0
50000,25.0,0.0509499596981884,3110.0125056921497,431.5588199927172,0.0
50000,25.0,0.0637729601424212,3246.15652675316,508.0351968686834,0.0
50000,25.0,0.0812431087454613,3429.3528310661213,621.5957928879241,0.0
50000,25.0,0.1007032605003208,3568.4424716660938,724.7406672649,0.0
50000,25.0,0.1258475914490568,3783.6439726971903,865.0130713851177,0.0
50000,25.0,0.1572278087056655,3937.655066924243,997.5084229327052,0.0
50000,25.0,0.1979228738264135,4038.979089053029,1122.671978878284,0.0
50000,25.0,0.2438743835033109,4024.467564711752,1183.7075668928826,0.0
50000,25.0,0.2959616184977587,3839.54600662964,1145.8421581078403,0.0
63000,25.0,0.0199171159736551,2661.2345185401373,203.31600529143572,0.0
63000,25.0,0.0249409802485115,2748.9019881248005,246.60367264174567,0.0
63000,25.0,0.0319149336811794,2853.1873934870423,302.67401605429274,0.0
63000,25.0,0.0400603653290305,2976.404149728137,378.2436207318606,0.0
63000,25.0,0.0504395384099477,3108.364642776557,453.0012239727093,0.0
63000,25.0,0.0638443401406235,3263.090189111183,533.7364394972421,0.0
63000,25.0,0.0795763087073153,3392.178841408809,631.7152858952742,0.0
63000,25.0,0.1003394628114848,3569.1660323238684,751.8010191720593,0.0
63000,25.0,0.1257118125268556,3757.5117846823264,890.2378175719072,0.0
63000,25.0,0.1584706210522139,3892.1625057827264,1019.3261093426818,0.0
63000,25.0,0.1972325641748612,3967.5266673418064,1121.810720431908,0.0
63000,25.0,0.2408967582432689,3938.506761859293,1167.5171921161832,0.0
63000,25.0,0.2996805925758874,3687.8567463997592,1090.2294644113376,0.0
79000,25.0,0.0197648416763475,2675.899287313451,201.36413542735525,0.0
79000,25.0,0.0251032255316107,2766.98568317242,249.88388183396577,0.0
79000,25.0,0.0315715586105494,2845.7680810995016,310.6246542739363,0.0
79000,25.0,0.0398564036844656,2992.403356934123,385.5592379695339,0.0
79000,25.0,0.0505263449093912,3124.0811590452545,467.2624481181567,0.0
79000,25.0,0.0634084577906531,3262.052083531217,550.350806924214,0.0
79000,25.0,0.0792316450386813,3417.2799198662046,658.6850810493586,0.0
79000,25.0,0.1000809796729248,3587.0468727980438,785.8843013399376,0.0
79000,25.0,0.1268224583153006,3792.834165192924,948.76020941948,0.0
79000,25.0,0.1584917685519475,3929.4559332287454,1088.7934877825696,0.0
79000,25.0,0.1954185742970706,4006.047680687675,1196.6545671823778,0.0
79000,25.0,0.2468418088591993,3971.224224689036,1255.5211480907897,0.0
79000,25.0,0.298937461243543,3714.136071291696,1176.8130193382883,0.0
99000,25.0,0.01561931968698,2595.0729075424206,160.0275235415521,0.0
99000,25.0,0.0198567748493087,2680.871424132182,202.11057063945225,0.0
99000,25.0,0.0249580977400856,2753.13093271955,253.855159620018,0.0
99000,25.0,0.0313474314958068,2850.535658569009,313.74107668351644,0.0
99000,25.0,0.0400063894435866,2998.1919657876824,398.0225378511748,0.0
99000,25.0,0.0498675066276288,3106.4588745213687,474.0482946683428,0.0
99000,25.0,0.0629529591161598,3278.8577451184,574.6756691241923,0.0
99000,25.0,0.0792111076136045,3424.628112107252,690.663272832593,0.0
99000,25.0,0.100372843423935,3590.063717565575,831.4160567657652,0.0
99000,25.0,0.1256071140483459,3786.196258382831,1006.571428267222,0.0
99000,25.0,0.1554511691007232,3913.101135210572,1148.9413967141534,0.0
99000,25.0,0.1975023944571895,4000.460924698168,1291.4274921033514,0.0
99000,25.0,0.2429225385631729,3943.10451155668,1356.1300034716423,0.0
125000,25.0,0.0133605051943169,2555.51028860594,146.9027605075047,0.0
125000,25.0,0.0157120563123068,2596.820873727936,169.60991563345775,0.0
125000,25.0,0.0197057843953249,2660.582803838869,213.23410718337752,0.0
125000,25.0,0.024840043684359,2749.52383693158,261.6387728586423,0.0
125000,25.0,0.031479190815466,2847.711356048876,325.9825729695755,0.0
125000,25.0,0.0395410464665976,2969.313361356973,402.07484827461445,0.0
125000,25.0,0.0495410515564468,3106.635585313442,493.05890107778646,0.0
125000,25.0,0.0625818894567088,3276.905356889772,603.738793432001,0.0
125000,25.0,0.0796708162609172,3420.0643296450767,735.5662049418479,0.0
125000,25.0,0.0997422976593963,3574.665877431797,891.6030642319312,0.0
125000,25.0,0.1232403851759352,3752.5981433888,1062.5013701590135,0.0
125000,25.0,0.1570102518402602,3893.000266360456,1244.3720251739928,0.0
125000,25.0,0.1936466793019062,3939.042061251733,1386.6985805199963,0.0
158000,25.0,0.014020811349757,2570.3114847537336,158.22878961650727,0.0
158000,25.0,0.015640941464967,2579.791418105013,178.34269943390316,0.0
158000,25.0,0.0196250255232461,2663.4169490573804,224.40361194208663,0.0
158000,25.0,0.0249758992570462,2749.1337696437904,277.5745928665714,0.0
158000,25.0,0.0313326226741599,2828.1390285307657,336.7247229291233,0.0
158000,25.0,0.0392481524234945,2973.3548359819847,424.5303518563326,0.0
158000,25.0,0.0496502332839113,3103.613936428243,527.3517775453993,0.0
158000,25.0,0.0629396216838057,3266.7461153325758,650.155526298388,0.0
158000,25.0,0.0790414611061063,3399.162356162063,800.1451495039183,0.0
158000,25.0,0.0979491339509165,3546.4207232723893,953.5224702203884,0.0
158000,25.0,0.1242001241866951,3719.760367215455,1155.081112125794,0.0
158000,25.0,0.1562888147208793,3820.561948048179,1350.623058396906,0.0
199000,25.0,0.0114817471438936,2526.57976629733,144.08432967803503,0.0
199000,25.0,0.012417297696879,2525.8742079452263,158.26202025757465,0.0
199000,25.0,0.0155226504593539,2577.926037875389,193.18262458083487,0.0
199000,25.0,0.0198731118507584,2661.1331619188863,243.3704809433215,0.0
199000,25.0,0.0247256315094156,2730.504878748519,291.4848276612656,0.0
199000,25.0,0.0311344360175617,2830.1871927460797,361.80443093856536,0.0
199000,25.0,0.0393493311505145,2970.795894461645,460.615092210228,0.0
199000,25.0,0.0499025774471193,3094.151680439614,576.3735678848369,0.0
199000,25.0,0.0628292995770438,3246.266106886416,724.1287155205299,0.0
199000,25.0,0.0778918337117118,3365.5401368919365,866.6991402323047,0.0
199000,25.0,0.0984687800866778,3504.850820791041,1048.4560166890756,0.0
199000,25.0,0.123996224018539,3639.440043728135,1266.1682630482849,0.0
251000,25.0,0.0117404259970238,2531.4666698585784,174.4219217582712,0.0
251000,25.0,0.0123431237714126,2538.9878863809126,180.4602820462225,0.0
251000,25.0,0.0156739743472617,2587.610543266064,218.66982175229373,0.0
251000,25.0,0.019717050517115,2657.359423763167,266.9626753290278,0.0
251000,25.0,0.0247284749704984,2745.7100603775407,324.4468748575085,0.0
251000,25.0,0.0312261625591223,2840.432430404524,405.2099113790655,0.0
251000,25.0,0.0395203999075069,2969.306462765717,516.6943153868807,0.0
251000,25.0,0.0496239461036359,3072.2205412013464,653.4411826300529,0.0
251000,25.0,0.0618372038440472,3212.872375488034,795.6316664120027,0.0
251000,25.0,0.0784957058001631,3331.547744005084,974.9059959649796,0.0
251000,25.0,0.0980768059226488,3414.6293152936,1162.749850271312,0.0
316000,25.0,0.0119630474415631,2559.955487762119,214.4158293861783,0.0
316000,25.0,0.0124545674627444,2565.468676555681,218.3689726732151,0.0
316000,25.0,0.0156410433623623,2603.7524474036954,256.3375689305209,0.0
316000,25.0,0.0196339285220498,2690.148462259161,312.3840754572625,0.0
316000,25.0,0.0247137011175452,2772.359790757916,381.30565897194987,0.0
316000,25.0,0.031465980018277,2854.868619480242,474.04352134606887,0.0
316000,25.0,0.0393887441598895,2967.2236024570902,610.3541762897374,0.0
316000,25.0,0.0489941071726862,3064.3666330917417,747.9074670248525,0.0
316000,25.0,0.062063428514293,3191.2361836772325,921.9282120293404,0.0
316000,25.0,0.0779717389850265,3256.0591831607035,1115.1108562832271,0.0
398000,25.0,0.012127363137278,2607.7520490798524,271.1896670363023,0.0
398000,25.0,0.0124601444238667,2600.686037350564,271.5787941326572,0.0
398000,25.0,0.015527979806798,2654.4650631735763,319.5665981617117,0.0
398000,25.0,0.019603388194828,2736.7743913989416,388.8004072359016,0.0
398000,25.0,0.0249266558178856,2809.8066966441297,471.6552355110349,0.0
398000,25.0,0.0313017287104038,2877.978792950288,592.1155707314001,0.0
398000,25.0,0.0389394316811073,2974.441121129717,730.9507538826067,0.0
398000,25.0,0.0492632214505022,3054.36258482365,900.0049492468827,0.0
398000,25.0,0.0619570499089807,3129.73591605422,1100.0556915603845,0.0
501000,25.0,0.0121937067435675,2692.66838316224,372.0286585220765,0.0
501000,25.0,0.0123375551706217,2695.4382728144824,375.72225747424034,0.0
501000,25.0,0.0155893979232068,2746.522805822891,439.74579571053454,0.0
501000,25.0,0.0197326953695315,2815.369411607086,526.0935792398266,0.0
501000,25.0,0.0248351647779755,2863.230788183953,639.3282043176226,0.0
501000,25.0,0.0308160352059395,2909.291599816549,756.0148172129609,0.0
501000,25.0,0.0390240647331714,2988.6626734100114,938.5463571656765,0.0
501000,25.0,0.0492140366462856,3009.496538149658,1133.9147655980264,0.0
50000,50.0,0.0250365390322288,3168.834770927175,167.4519677456953,0.0
50000,50.0,0.0312111940820791,3282.7324249132253,201.13870310744915,0.0
50000,50.0,0.0399712211398482,3403.240052172704,245.32915731212697,0.0
50000,50.0,0.0502221375385627,3550.5818949871145,311.12176954956294,0.0
50000,50.0,0.0627958229156885,3713.691887907176,371.0373083125367,0.0
50000,50.0,0.0799321592383041,3860.573640889591,455.8425299761671,0.0
50000,50.0,0.099244720127591,3973.532556723621,544.712980131393,0.0
50000,50.0,0.1241123878885601,4113.342007768795,652.0324293641863,0.0
50000,50.0,0.1561575096595965,4253.048826482364,775.6767762968578,0.0
50000,50.0,0.1973024587617928,4258.62176764028,868.4598537032189,0.0
50000,50.0,0.2428808959341865,4141.031856714263,907.4025474298704,0.0
50000,50.0,0.2910752897358679,3823.693642125969,847.8965350938324,0.0
63000,50.0,0.0196384126937802,3341.456752000612,181.00717244437664,0.0
63000,50.0,0.0247920609391064,3446.165546510682,216.57049788952693,0.0
63000,50.0,0.0314511568384369,3530.425485167324,255.2937417013379,0.0
63000,50.0,0.0394986711794276,3602.0084748798204,308.827586611338,0.0
63000,50.0,0.0494403704992519,3739.440785243137,370.0689843087565,0.0
63000,50.0,0.0632036497978487,3861.104786878411,430.5042381054465,0.0
63000,50.0,0.0788026981027366,3932.686175995953,498.96374360434805,0.0
63000,50.0,0.0991097966566001,4061.120996569255,597.1830422358048,0.0
63000,50.0,0.1242819765470173,4162.344926942994,703.2855783227583,0.0
63000,50.0,0.1577541096669266,4262.325666815056,828.7761333670412,0.0
63000,50.0,0.1967387896527235,4255.357552547863,915.5945441160192,0.0
63000,50.0,0.2360196710356385,4150.379098541095,953.1491717241352,0.0
63000,50.0,0.2974252117472544,3731.963999511177,864.5702277691871,0.0
79000,50.0,0.0196165783457604,3354.73476187437,178.36284617104104,0.0
79000,50.0,0.0249050874940483,3455.634050045236,219.51668219443368,0.0
79000,50.0,0.031205832381648,3514.8122818132333,263.0413622185952,0.0
79000,50.0,0.0393822004532812,3610.796340817769,313.8988107433668,0.0
79000,50.0,0.050104140879859,3746.1109517641376,384.0664982252089,0.0
79000,50.0,0.0624995175123082,3818.5358157283417,442.96455970826526,0.0
79000,50.0,0.0786648211970444,3952.1555583777354,524.7448563939436,0.0
79000,50.0,0.0989537351194505,4070.278302508951,629.1784928206866,0.0
79000,50.0,0.1252016484785508,4163.921041561314,746.8521431547593,0.0
79000,50.0,0.1574552293939883,4274.619926758386,889.0786772552175,0.0
79000,50.0,0.1913864859355008,4271.313382158962,976.7299175504324,0.0
79000,50.0,0.2441164798154181,4117.411099699654,1025.2286904749362,0.0
79000,50.0,0.2964379266924831,3699.080851574468,926.2503817011252,0.0
99000,50.0,0.0158923147102538,3300.0331932024656,152.27144401278278,0.0
99000,50.0,0.0197407365510439,3354.149150970549,181.71512153095475,0.0
99000,50.0,0.0247627274793093,3431.332445914996,227.85423610725312,0.0
99000,50.0,0.0311352046745976,3519.7287846365,266.70520186596434,0.0
99000,50.0,0.0394691446927651,3605.306020222727,324.252784055291,0.0
99000,50.0,0.0494327634459137,3716.4386379441407,388.4447431129005,0.0
99000,50.0,0.0621364693516268,3830.723232403223,466.36413204293575,0.0
99000,50.0,0.0782801239023161,3958.354936998662,555.1841577624731,0.0
99000,50.0,0.0991442571624663,4063.296566266255,672.0889447868786,0.0
99000,50.0,0.1243961172889183,4158.529065067329,808.4909920477062,0.0
99000,50.0,0.1528691679052329,4259.295304706202,945.1746725763118,0.0
99000,50.0,0.1947084920002499,4238.944499762229,1063.8807917943027,0.0
99000,50.0,0.2401456457323889,4072.767938169843,1114.341851982471,0.0
125000,50.0,0.0141234697948639,3279.052541799713,147.59036320980027,0.0
125000,50.0,0.0156260626469248,3305.7551398191463,157.9599913470962,0.0
125000,50.0,0.0196197896253386,3340.8868750199986,195.79845037115592,0.0
125000,50.0,0.0246943113509005,3441.969025314633,239.35859921413407,0.0
125000,50.0,0.0313864220136494,3525.385698369999,286.09044974957914,0.0
125000,50.0,0.0392219837074911,3588.7880577849664,337.56472014788176,0.0
125000,50.0,0.0491273790355982,3730.428697467584,415.4294287604913,0.0
125000,50.0,0.062038801848303,3836.84465417876,501.4345072415575,0.0
125000,50.0,0.0787443395505371,3952.021589085515,603.9616434993397,0.0
125000,50.0,0.0990896054277587,4063.5756639038304,746.9201265105299,0.0
125000,50.0,0.1218951180854575,4141.05417886994,873.2245354342442,0.0
125000,50.0,0.1542111810572901,4231.502999883677,1040.4860699432409,0.0
125000,50.0,0.1934553200895456,4182.052047370684,1170.1484734164812,0.0
158000,50.0,0.0145683806696511,3297.1177392980167,163.64858082631196,0.0
158000,50.0,0.0155697209842707,3298.5248049875254,179.6698509737679,0.0
