f,T,b,mu_real,mu_imag,h_offset
50000,25.0,0.0316704050850507,759.1059352065756,25.73925116087411,0.0
50000,25.0,0.039038410124125,769.661969419563,30.451312652480816,0.0
50000,25.0,0.0490998189711733,785.9299060631569,37.10866672374183,0.0
50000,25.0,0.061721854754582,805.3002357874724,43.6907304454136,0.0
50000,25.0,0.0772934768712234,823.171451780276,53.07577624954554,0.0
50000,25.0,0.0966861613677272,858.1120132735473,67.27949542825966,0.0
50000,25.0,0.116580162726498,887.0949945310537,79.88942318178592,0.0
50000,25.0,0.1421783566662612,913.7044508459844,99.13024874718408,0.0
50000,25.0,0.1702426780254601,936.5345583928878,127.937485039958,0.0
63000,25.0,0.0247740491768735,761.8208288938929,22.71790142318825,0.0
63000,25.0,0.0311247265765838,765.4393815040451,26.14677650736988,0.0
63000,25.0,0.0391252531324472,785.6070155192849,32.086610928659006,0.0
63000,25.0,0.0489708124003593,802.2811056596736,39.8699652431097,0.0
63000,25.0,0.0621577156595555,820.9754102157259,48.45126513591824,0.0
63000,25.0,0.077910813868555,841.6803318296601,59.32022137057783,0.0
63000,25.0,0.0945288783189828,871.4100327954844,71.72069557471266,0.0
63000,25.0,0.1162041274733935,898.7299892660307,84.95194569464722,0.0
63000,25.0,0.1380897007199445,914.1047607197024,103.15199047673885,0.0
79000,25.0,0.0243206230654504,757.5121831904934,18.8701016943748,0.0
79000,25.0,0.0310410313911887,769.504830911258,23.64461305061041,0.0
79000,25.0,0.0390086793809099,789.348335852087,30.364254931401536,0.0
79000,25.0,0.0493495468919984,803.07817242068,37.89432723639749,0.0
79000,25.0,0.0617992990692437,823.6162612202658,46.97869491063644,0.0
79000,25.0,0.0750355026145239,842.6937007249875,56.663530329097824,0.0
79000,25.0,0.0915455846771213,869.1146076041423,69.04078199555735,0.0
79000,25.0,0.1106412791884972,889.8368851766502,83.0045267511472,0.0
99000,25.0,0.0193683323704087,753.142682048953,12.311282531632342,0.0
99000,25.0,0.0244456134916231,763.0992475585384,16.156513880275718,0.0
99000,25.0,0.0308754871661597,771.8788791867066,21.776413874341262,0.0
99000,25.0,0.0390047499311922,789.4983906815952,28.57661871251167,0.0
99000,25.0,0.049017813509735,806.1010342694476,38.17989942294477,0.0
99000,25.0,0.0609474566875659,826.3289542975905,46.5472625533749,0.0
99000,25.0,0.0761708858758164,844.6832227388628,57.36618278793272,0.0
99000,25.0,0.0938236468155248,868.2240764772162,72.66692971470604,0.0
125000,25.0,0.0194982933296088,758.6381034218699,10.693027161073225,0.0
125000,25.0,0.0245548498195998,767.6023775857834,14.742657460520949,0.0
125000,25.0,0.0311135903428486,774.3171830389505,20.69014405500373,0.0
125000,25.0,0.0392559358127519,794.8160308163375,30.062851758394523,0.0
125000,25.0,0.0484731684478499,810.0167404875491,37.6823110908223,0.0
125000,25.0,0.0614562637640708,829.9074985712365,47.32251348161645,0.0
125000,25.0,0.0758570828172077,842.4692797870234,59.74912288996691,0.0
158000,25.0,0.020223438460114,764.6864069715074,10.463999982256547,0.0
158000,25.0,0.0247100450942938,770.4856723394523,13.94643748338098,0.0
158000,25.0,0.0312106161821965,778.200605820202,23.227688889444703,0.0
158000,25.0,0.0387265758167204,798.0710337162508,30.058836219623775,0.0
158000,25.0,0.0492221151220505,813.5917028725632,38.878439340414,0.0
158000,25.0,0.0609740869737514,826.7147638935925,49.96278887421081,0.0
199000,25.0,0.0170488744013602,756.545114452856,7.526260784191844,0.0
199000,25.0,0.0196316171522484,766.0555326537315,10.077251218507918,0.0
199000,25.0,0.0248124755811362,774.202284492508,17.738862728053817,0.0
199000,25.0,0.0308221754643155,782.857691597522,23.819534292244796,0.0
199000,25.0,0.0389286267188851,800.4247794234335,31.607184938446967,0.0
199000,25.0,0.0490045371108614,810.9133911566925,42.36803909189,0.0
251000,25.0,0.0179381219563721,763.9920409163826,9.692844732792402,0.0
251000,25.0,0.0195820283879956,770.36357277249,14.658004235113076,0.0
251000,25.0,0.0245496293887902,779.6206822116206,19.142528269786872,0.0
251000,25.0,0.0308866371648191,786.0633760296616,25.85108379977841,0.0
251000,25.0,0.0386850905756055,797.5833234799211,35.12498657574404,0.0
316000,25.0,0.0147603933580216,764.6559906146151,8.800798411048888,0.0
316000,25.0,0.0155892564887314,763.2449930411389,12.640838823542593,0.0
316000,25.0,0.0194377177260004,776.8064004746163,16.577062185233128,0.0
316000,25.0,0.0246511136165909,783.2534176682345,21.604772440190203,0.0
316000,25.0,0.0309252987248845,784.7522956998404,30.187399504500245,0.0
398000,25.0,0.0150970714642382,771.2645737199731,14.962738848660198,0.0
398000,25.0,0.0154655413016024,771.2981727187577,15.263178236846883,0.0
398000,25.0,0.0195589970438503,782.8731830624047,19.617154877440758,0.0
398000,25.0,0.0245968459833859,783.3988485276527,26.14876151245972,0.0
501000,25.0,0.0121555165790176,775.9296136873287,15.21805746499183,0.0
501000,25.0,0.0123165289685878,775.8542519256221,15.239182063679896,0.0
501000,25.0,0.0155434346046729,779.448356794627,18.59749112062036,0.0
501000,25.0,0.019491969934565,785.0593282396567,24.62330088003249,0.0
50000,50.0,0.0330089867154989,775.2431153059111,22.78517766042591,0.0
50000,50.0,0.0387299932413249,785.8805708421065,25.32199917211254,0.0
50000,50.0,0.0488224450521683,805.7148917492697,31.70944510396272,0.0
50000,50.0,0.061584731029668,831.1704429331013,39.50176830149616,0.0
50000,50.0,0.0774383178705595,854.615646786925,49.51638814756386,0.0
50000,50.0,0.0967455740584579,892.1399237139033,63.25705215228256,0.0
