f,T,b,mu_real,mu_imag,h_offset
158000,25.0,0.0620715871862452,4146.283336763763,421.5233388338863,0.0
158000,25.0,0.0764312548128711,4233.673115108308,488.7051632356663,0.0
158000,25.0,0.0963272497904505,4372.058467819003,585.9652780547166,0.0
158000,25.0,0.1219880249552506,4451.679001631042,704.0116890654825,0.0
158000,25.0,0.1542384112026758,4579.510248020256,846.3240540384319,0.0
199000,25.0,0.0124118348313887,3705.129999130519,183.83969609663384,0.0
199000,25.0,0.0128199631880557,3721.3876811609184,189.0192404616416,0.0
199000,25.0,0.0155762851204657,3747.803963694686,200.20744676167703,0.0
199000,25.0,0.0195306222743029,3757.6636190521945,232.80207081008308,0.0
199000,25.0,0.0246549292732845,3857.849331000068,272.0684619699455,0.0
199000,25.0,0.0311633882083164,3964.153755224318,309.73026271942143,0.0
199000,25.0,0.0392899535837868,4012.0382035271887,355.30379830132296,0.0
199000,25.0,0.0493263559088872,4063.0001509285103,440.5057386003997,0.0
199000,25.0,0.0608769392749759,4177.80915072062,513.5940786126038,0.0
199000,25.0,0.076580578726117,4263.429497823383,602.244194807489,0.0
199000,25.0,0.096863158704034,4379.036868015674,725.062901963928,0.0
199000,25.0,0.1224694088302696,4472.328058350367,861.1646763640309,0.0
251000,25.0,0.0124479123035099,3765.001387047751,254.3019234745232,0.0
251000,25.0,0.0132355568271595,3796.173033877612,259.147670317604,0.0
251000,25.0,0.0155656689233957,3777.375390078908,281.8363728946303,0.0
251000,25.0,0.0195171626986404,3838.117494606964,316.9045949678493,0.0
251000,25.0,0.0246436126521613,3938.833317390564,366.2662476727614,0.0
251000,25.0,0.0310081060872038,4027.978572449657,414.1049532251308,0.0
251000,25.0,0.0391479900622016,4039.146046661473,492.88729323387935,0.0
251000,25.0,0.0483994611103415,4127.344101670827,566.6877672057944,0.0
251000,25.0,0.0609232873294561,4222.927241211906,664.6318211786295,0.0
251000,25.0,0.0771186518801147,4279.063079087508,780.5228941656109,0.0
251000,25.0,0.0976126372813346,4417.457665781947,935.51339017094,0.0
316000,25.0,0.0123409173435423,3830.857431037335,377.2488855069208,0.0
316000,25.0,0.0135575420248811,3915.018643168564,393.4317316904919,0.0
316000,25.0,0.0155405089409296,3895.2547518101087,412.5256289523677,0.0
316000,25.0,0.0196063749879841,3963.785545973042,468.6489107061216,0.0
316000,25.0,0.0246285306091434,4049.689313581239,533.5011478544923,0.0
316000,25.0,0.0310338354152552,4092.415311997053,619.1050827413763,0.0
316000,25.0,0.0383527906721329,4138.579252320127,687.720815988606,0.0
316000,25.0,0.0484375251191114,4211.587212254443,788.5565970482726,0.0
