f,T,b,mu_real,mu_imag
50000,25.0,0.0146202096311339,2476.264248600235,17.830060040518244
50000,25.0,0.0188371332909809,2468.5440513755993,48.32066747002576
50000,25.0,0.0230886110293692,2439.1245899199766,78.33469538031976
50000,25.0,0.0287523235893109,2484.2653125372995,107.2932117192067
50000,25.0,0.0357194202675948,2548.6248521739194,134.8943149959439
50000,25.0,0.0440566525945533,2563.505696187021,163.29369390458626
63000,25.0,0.0119594903619566,2290.3563216420766,19.165364825786366
63000,25.0,0.0149454323389028,2332.080444370411,42.106432576130736
63000,25.0,0.0185002227404195,2310.3724138077437,69.66663058228563
63000,25.0,0.0235885587904918,2369.529813500972,94.52054247770411
63000,25.0,0.0292485123252223,2463.757390738352,124.01834033988838
63000,25.0,0.0359009453922863,2485.4455161130577,155.19724325366656
63000,25.0,0.0437423657587636,2535.1405414664496,181.22613492481238
79000,25.0,0.0088481102844155,2256.8074049853017,13.276817753635806
79000,25.0,0.0117592876271908,2297.750824990867,44.276553414913664
79000,25.0,0.0148567912217511,2300.1159151723928,64.32897996128055
79000,25.0,0.0188792576216158,2325.7926716116317,90.08675898078864
79000,25.0,0.0236794903674513,2364.636208632219,114.97303189650846
79000,25.0,0.0287480910667069,2435.3808465974344,146.3597995863857
79000,25.0,0.0359353955098073,2473.7834999651072,175.74576556516604
79000,25.0,0.0447642617559802,2510.5674887943874,204.54626450252843
99000,25.0,0.009314501153034,2223.1066950124114,37.118102008447075
99000,25.0,0.0116765837699731,2247.6245062140347,52.85854891537702
99000,25.0,0.0149871554676055,2279.7089938741365,84.36231572205982
99000,25.0,0.018857789032866,2294.952622254711,108.7082189795754
99000,25.0,0.0233354687888256,2328.181579916368,139.0536179537079
99000,25.0,0.0291746808205504,2419.6830122926785,177.30739971312795
99000,25.0,0.0363189818593719,2448.889842912681,209.72949953218983
99000,25.0,0.0442765797674136,2459.8064400260387,234.23181030538876
125000,25.0,0.0091685696772566,2229.973957936442,56.84044987951254
125000,25.0,0.0120140633291444,2270.096148247632,85.30853310137987
125000,25.0,0.015173172111147,2305.189352700969,114.07081403773577
125000,25.0,0.0187814654617858,2295.02053686157,140.29978174370586
125000,25.0,0.0237471142770038,2347.3834146080585,174.07931802978524
125000,25.0,0.0296299153297107,2414.4285185338385,214.34890656049024
125000,25.0,0.0363555414571764,2413.5438984059247,241.71858849840166
125000,25.0,0.0450348679602612,2445.4591423194897,277.16036265952397
158000,25.0,0.0093925713970122,2242.313704463835,92.06659709758173
158000,25.0,0.0119577865719237,2277.0727530402464,124.11371244724698
158000,25.0,0.0150511142835291,2294.358186134405,155.8204817956355
158000,25.0,0.0190393890961351,2301.008605425333,185.29081118936696
158000,25.0,0.0238594396179275,2343.8234726941114,222.33305426364913
158000,25.0,0.0295613539901384,2391.945025667057,259.34303220086304
158000,25.0,0.0368296499652211,2410.1702095212154,296.9757010375614
158000,25.0,0.0459960041145915,2430.1751966426755,335.16502669755624
199000,25.0,0.0093959673923253,2270.362369997131,151.8235847710832
199000,25.0,0.0121771296435481,2277.334622495737,187.96923810331015
199000,25.0,0.0153420419684237,2313.690722287365,220.8696617064752
199000,25.0,0.0190807349197903,2319.9590491164913,253.83878542052793
199000,25.0,0.0239600897082909,2337.7885772678424,287.9586606100184
199000,25.0,0.0299055406473342,2392.9989197579757,333.25786980654374
199000,25.0,0.0373452184013292,2405.7180379911765,371.0590615517676
199000,25.0,0.0465431059625383,2415.2718227002533,410.23179340108845
251000,25.0,0.0099261486385726,2267.877842950724,248.21447802522934
251000,25.0,0.0121780039708074,2295.551845068154,277.17436654755085
251000,25.0,0.0153237627631973,2305.6700012713563,309.2059488804893
251000,25.0,0.0193269497257193,2293.013595369248,335.99231171793156
251000,25.0,0.0241858567617452,2325.689861287014,377.2491958497351
251000,25.0,0.0301726622976037,2377.104073229273,424.08264132304697
251000,25.0,0.0377818864246636,2379.1416521484934,463.760596907383
251000,25.0,0.0469258999686947,2360.9522979869685,509.3115152283845
316000,25.0,0.0104800409752661,2284.316545835405,374.18323258113713
316000,25.0,0.0122137009122602,2284.029216155505,391.4370093869405
316000,25.0,0.0153830335543076,2287.3223748448095,421.5590795482866
316000,25.0,0.0193773922175746,2288.4807578322416,452.92496444421556
316000,25.0,0.0243785843423809,2310.8055888636372,492.54230931235276
316000,25.0,0.0305376029558401,2345.8059805872854,540.5667056215415
316000,25.0,0.0378626889535693,2315.6876278456903,579.8412321752369
316000,25.0,0.0472934217124826,2316.7312145653113,618.1062662192348
398000,25.0,0.0108346963310609,2255.1777422964506,518.2646028505827
398000,25.0,0.0122418500255262,2248.002924339996,527.9519625976636
398000,25.0,0.015570204058231,2272.629197169601,567.2794769457687
398000,25.0,0.0194871290312677,2255.9350054998818,589.0118468581217
398000,25.0,0.0244720726527485,2272.152903969379,629.9954315766694
398000,25.0,0.0305133132996636,2281.630766583563,686.0000582330872
398000,25.0,0.038053771276758,2275.065098723318,718.3462117314203
398000,25.0,0.0474374577337866,2252.905564605807,744.8404639621631
501000,25.0,0.0110507403711939,2187.615533048558,682.2902040285423
501000,25.0,0.0123642562836217,2204.4967136918062,706.9306410057354
501000,25.0,0.015532476777111,2215.8214191941765,737.4027448115929
501000,25.0,0.019595272305504,2196.7120709176697,762.7320767884161
501000,25.0,0.024462891031496,2187.21989418259,807.8704239109908
501000,25.0,0.0306434071028301,2213.947329153715,857.854821853484
501000,25.0,0.0383342877986907,2185.3832271049973,876.6095231939099
501000,25.0,0.0480119729062148,2134.879220821281,892.5737756763133
50000,50.0,0.0149800980528759,2087.445768186167,39.48212281209299
50000,50.0,0.0183664284856508,2106.7810823617656,50.466533072439105
50000,50.0,0.0225691832186019,2093.7771019678044,72.41501861762191
50000,50.0,0.0278597474810576,2140.366482960835,89.76812119050983
50000,50.0,0.0347209356943547,2179.5094329293415,102.99037101164036
50000,50.0,0.0415525764041625,2221.9197318394044,127.25367938109474
63000,50.0,0.0094209901493201,1979.7338376093383,20.315982243950742
63000,50.0,0.0116973665612147,2027.3293195865513,33.164879134208284
63000,50.0,0.0148549124708845,2021.2532400772159,40.67195545505284
63000,50.0,0.0180847848189398,2018.2758734281063,58.963692718536855
63000,50.0,0.0228946382061258,2069.2882908647957,80.61081427037328
63000,50.0,0.0279730720127384,2113.1029552267296,96.52951865940877
63000,50.0,0.034418154094438,2147.896293756408,118.71901862196906
63000,50.0,0.0417393622070499,2212.75152535445,139.32535818071608
79000,50.0,0.0093567307263352,2008.4411463161982,69.1014040007238
79000,50.0,0.0118061055657087,2055.1256496073374,87.05706023265816
79000,50.0,0.0145276492341237,2018.938945448307,97.76308395902711
79000,50.0,0.0184504904188507,2060.79255019747,118.42784845250202
79000,50.0,0.0228060409546476,2081.92967767651,134.03311451580862
79000,50.0,0.0280312587244509,2110.6755106372575,155.80938089067476
79000,50.0,0.0346781555944316,2147.863881302231,176.81393837916332
79000,50.0,0.0426443438990069,2199.9840800763495,199.4983882280338
99000,50.0,0.0093280622583224,1958.6152571334212,48.862552354274094
99000,50.0,0.0115163111768507,1956.6430932496467,63.52244504939798
99000,50.0,0.0148195948750823,1949.2576540615248,77.23372893836545
99000,50.0,0.0184020309031647,1996.14060545216,95.10541811811171
99000,50.0,0.0225822721591745,1999.3143726309627,115.93960995195289
99000,50.0,0.0282644414644508,2050.164144697304,137.7230821230255
99000,50.0,0.0347070017121676,2099.9829469205592,161.26059028381698
99000,50.0,0.0421199411389907,2107.2494117583783,181.27093990902125
125000,50.0,0.0092267678521063,1933.0748606107404,60.56033431998139
125000,50.0,0.0118856302253995,1984.790566696242,75.83900142528427
125000,50.0,0.0148265041776726,1965.6481112563845,89.52651459536375
125000,50.0,0.0184744118096113,1982.987160707624,114.07314244790557
125000,50.0,0.0230880055801185,2020.3280522906173,134.78024168136798
125000,50.0,0.0285200599361711,2046.6702261840815,155.5041595760724
125000,50.0,0.0349406895484645,2071.0943055721004,179.12930006771205
125000,50.0,0.043081610991061,2086.1776212537234,202.97827339794352
158000,50.0,0.0093529892661855,1967.9612628727878,86.21403577212823
158000,50.0,0.0119977241133303,2010.7914961810434,107.83474010783912
158000,50.0,0.0148222648567064,1976.726539477929,123.53746139561203
158000,50.0,0.0187853001991919,2006.0604743084418,148.0516864986224
158000,50.0,0.0233346504561241,2028.8254888641204,171.42208265463623
158000,50.0,0.0287957853033715,2035.8476020352155,191.0148865344951
158000,50.0,0.0356179714957342,2075.971730725128,220.33695488293628
158000,50.0,0.0437258859057696,2077.5459375750916,245.69266198059324
199000,50.0,0.009394377592708,1995.7420205765068,139.02519496645016
199000,50.0,0.0119892071451483,2005.7552764872878,162.02083882822612
199000,50.0,0.015022104496997,2010.0060356060246,178.72411285265432
199000,50.0,0.0188082536219511,2010.8966099889337,199.54292579500748
199000,50.0,0.0233228492182295,2015.8930660479964,221.7165118942933
199000,50.0,0.0290224273459727,2039.8506667525294,248.59560317864083
199000,50.0,0.0364114519137821,2065.3416198806253,280.7671017899083
199000,50.0,0.044975614585885,2049.4740255173183,303.6976271671878
251000,50.0,0.0096846310843314,1957.0450487115684,206.99837873278605
251000,50.0,0.0121407491982522,2020.1381389866685,238.03608980552136
251000,50.0,0.0152672048426426,1998.7505601574208,252.10388829810157
251000,50.0,0.0189349641339802,1994.3039892711683,270.00895918729634
251000,50.0,0.0236600116334408,1996.6122019747975,291.3926158433068
251000,50.0,0.0296503207667531,2035.077174011615,325.51235114918103
251000,50.0,0.0369011337436681,2046.9865595214742,356.1847801096093
251000,50.0,0.0453900770214942,2009.1887048010851,384.44687952211444
316000,50.0,0.0102868376571415,2006.670577896707,319.7437546075896
316000,50.0,0.012238227415926,2024.4868769581053,338.0464996539688
316000,50.0,0.0153479773774649,1992.5467817778053,345.7883800348858
316000,50.0,0.0191131625325624,2008.0116040713965,371.36648093599064
