probe,f,T,b,mu_real,mu_imag
YB3,754180.0,25.175,0.0480470468803184,787.418814052608,24.57325553382104
YB3,752080.0,25.175,0.0509536567095286,795.5011134935235,26.812716062390287
YB3,750180.0,25.175,0.0530296219210176,799.0151165502497,28.31175975769712
YB3,748980.0,25.175,0.0549577216456497,804.0280219407008,29.754073605039075
YB3,747180.0,25.175,0.057141002088512,807.5225513668178,31.44099743880914
YB3,745580.0,25.175,0.0590422968527561,809.6761223876845,33.112390742607474
YB3,743880.0,25.175,0.0615378984947551,820.4178967160693,35.05072230906392
YB3,742180.0,25.175,0.0634184917402961,824.5533054784146,37.21818912094332
YB3,740680.0,25.175,0.0653625059658313,826.7457320728859,39.0848155365844
YB3,738680.0,25.175,0.067516925591368,834.3795823946626,41.691100540902
YB3,737180.0,25.175,0.0693923547525487,836.1558720273786,43.39047151040872
YB3,734980.0,25.175,0.0715584446758549,840.1163486322775,45.94705225952679
YB3,733380.0,25.175,0.0736271423544051,846.0942858258163,48.2708083910757
YB3,731680.0,25.175,0.0756203987872414,853.3358899450806,50.77943418415755
YB3,730080.0,25.175,0.0774694088516666,854.034711149425,52.83718261743911
YB3,727580.0,25.175,0.0796339485867677,858.2967781168022,56.59180019535858
YB3,725580.0,25.175,0.0816451453879817,865.1980822814706,59.46352851854275
YB3,723980.0,25.175,0.0832526494767741,864.7721149496352,62.10639391507465
YB3,721880.0,25.175,0.0855127918711126,874.608775479436,65.32602423977102
YB3,719980.0,25.175,0.0874432553202366,879.5595597383304,68.23041588732661
YB3,717880.0,25.175,0.0895984686839744,887.468090294586,71.57264259098292
YB3,715880.0,25.175,0.0915620172501824,890.493308055372,74.95564422848528
YB3,941190.0,25.152,0.0095221836276585,753.735503314245,9.765244746033405
YB3,940690.0,25.152,0.0113403821693478,752.2839650970753,10.106987870470777
YB3,939890.0,25.152,0.0131093306619109,754.3652526215735,10.607830861015724
YB3,938490.0,25.152,0.0149069118706992,738.4074128472703,11.333511609377272
YB3,937590.0,25.152,0.0167861684253729,751.9887452751699,11.89623826574048
YB3,936390.0,25.152,0.0186460229824208,754.2939927886846,12.49719686341503
YB3,935390.0,25.152,0.0205642459035243,758.8069083619187,13.168740904136452
YB3,934290.0,25.152,0.0222347383072993,750.3950932754744,13.783711676553844
YB3,933290.0,25.152,0.0240017238687046,751.5710901657454,14.577181866822729
YB3,931690.0,25.152,0.0258613664257607,757.2433920152498,15.389931650514988
YB3,930490.0,25.152,0.0277109137881823,757.3597721226631,16.148359437103814
YB3,928890.0,25.152,0.0296157286005453,764.626424995849,17.188519627839856
YB3,927790.0,25.152,0.0315508598335681,769.2253616151528,18.21810410617848
YB3,926290.0,25.152,0.0334612194565756,771.3195477600173,19.218302905867787
YB3,924890.0,25.152,0.0350982808278281,769.8414239216995,20.26655646098916
YB3,923690.0,25.152,0.0368755033839212,768.8123438224914,21.165064058281622
YB3,921890.0,25.152,0.0388990808149923,773.0406058453642,22.53364187347798
YB3,920590.0,25.152,0.0407528466115401,776.2697373231812,23.236281703809656
YB3,919290.0,25.152,0.0426481838075737,780.4268865538943,24.48203143414976
YB3,917090.0,25.152,0.0445243315703403,781.6131202856435,26.00905337322764
YB3,914990.0,25.152,0.0473487669765482,792.0440168688058,28.25995679573801
YB3,913390.0,25.152,0.0492384324359494,796.4831083802238,29.592267602882124
YB3,911490.0,25.152,0.0513780976297091,803.1207839659282,31.101021884843675
YB3,909790.0,25.152,0.0534145083697925,808.3019369233238,32.74906334549194
YB3,908090.0,25.152,0.0551734788149836,811.2155249528329,34.34349995465198
YB3,906090.0,25.152,0.0572466606680005,812.9529775943139,35.902089420129506
YB3,904290.0,25.152,0.0590836185837289,819.355031097909,37.967530422450295
YB3,902190.0,25.152,0.0611510916948494,823.8192470136648,39.979263566250296
YB3,900490.0,25.152,0.0629852858751696,828.262008609259,41.86927663732225
YB3,898890.0,25.152,0.06461772643855,830.0168625914904,43.81928525540721
YB3,896590.0,25.152,0.0663692501018003,829.4830324098589,45.99819181946268
YB3,894590.0,25.152,0.0684708288127042,836.4029203450893,48.42078429396536
YB3,892890.0,25.152,0.0701775275313622,838.3066694452446,50.29351566948719
YB3,1112650.0,25.159,0.0095536645962037,756.8930042841371,11.139325549971325
YB3,1111950.0,25.159,0.0112972516116538,755.0216615671117,11.697321895353507
YB3,1110850.0,25.159,0.0128304802445887,744.6794372703437,12.273560121117098
YB3,1110850.0,25.159,0.0142146456027802,474.2956731672761,0.6097034126327647
YB3,1108150.0,25.159,0.0166029164867136,759.9160070701139,13.678483339281597
YB3,1106750.0,25.159,0.0182858394482176,754.6413108057487,14.338967517291492
YB3,1105650.0,25.159,0.0199509385305967,752.2036902158857,15.015572011138586
YB3,1104350.0,25.159,0.0216797032528631,754.319434484026,15.741566294968315
YB3,1102850.0,25.159,0.0234732457935205,756.7472609970542,16.623248839574117
YB3,1101550.0,25.159,0.0253251443020352,767.7420888856402,17.62185245008631
YB3,1100350.0,25.159,0.0270213916521851,767.2383840842346,18.52508241088705
YB3,1098750.0,25.159,0.0288432811545088,769.6008342503559,19.5156133269696
YB3,1097150.0,25.159,0.0304949681425332,766.3054431416454,20.46365832405641
YB3,1095750.0,25.159,0.03217680505546,769.8158977372359,21.61467233854765
YB3,1093950.0,25.159,0.0339675548419978,772.5044177050293,22.76520548402896
YB3,1092450.0,25.159,0.0357984554639628,773.9526957248414,23.421452851839696
YB3,1090750.0,25.159,0.0375931434734925,778.4197595671511,24.771337387167176
YB3,1089150.0,25.159,0.0394117224391532,783.1267477658429,26.081043417642864
YB3,1087350.0,25.159,0.0411696619026752,783.2301205233898,27.304105702757333
YB3,1085650.0,25.159,0.0431003862358344,788.335354849662,28.43009398048376
YB3,1083350.0,25.159,0.0458323037873251,797.8152263708304,30.59734233655224
YB3,1081450.0,25.159,0.0476104353204984,798.2865344278619,31.866601192608098
YB3,1079750.0,25.159,0.0493555561691066,805.6742236371222,33.645129888024215
YB3,1077750.0,25.159,0.051293748900255,811.6600910399758,35.299452764257495
YB3,1076050.0,25.159,0.0530095462218764,814.6715711355065,36.75861828551984
YB3,1074250.0,25.159,0.0544186298822064,810.9105653210429,38.07969514068842
YB3,1072150.0,25.159,0.0562200403063942,815.3423163180912,39.78590986098008
YB3,1070050.0,25.159,0.058040763659345,816.6170637379942,41.36909445004891
YB3,1067950.0,25.159,0.0598290579529576,820.1453756546814,43.230543400527296
YB3,1065850.0,25.159,0.0617910552109023,826.3669664774642,45.21300212582826
YB3,1063850.0,25.159,0.0635424300780043,829.1941310956298,48.08892035822148
YB3,1061750.0,25.159,0.0652888769613299,832.2257658857172,49.80387891444623
YB3,1059750.0,25.159,0.0671188946227176,838.5151234459939,52.2377302731698
YB3,1057850.0,25.159,0.068523455136583,839.410408859628,53.68578776188967
YB3,1055850.0,25.159,0.070317497126464,845.0206885723212,56.25753132826324
YB3,1318370.0,25.114,0.0100693335202853,751.1470920864278,14.700099237823895
YB3,1316970.0,25.114,0.0117476616693011,756.6565031656162,15.234038286891456
YB3,1315870.0,25.114,0.0135661233392693,757.0579949786052,15.92266288347409
YB3,1314470.0,25.114,0.0151359106613557,752.5990208737993,16.495421371152762
YB3,1312970.0,25.114,0.0168270635711794,764.3627568453326,17.409217199377096
YB3,1311770.0,25.114,0.0183665605550687,763.8954876858894,18.23354840663124
YB3,1310270.0,25.114,0.0200783862040032,768.2119355078966,19.09610269598503
YB3,1308770.0,25.114,0.0216829650430763,764.9851794631877,19.918200007615457
YB3,1306870.0,25.114,0.0233318470022855,767.3932132658407,20.857515761041004
YB3,1305670.0,25.114,0.024993792528772,775.9811498294467,21.96676981870471
YB3,1304170.0,25.114,0.0264722545792992,774.3885163341378,22.981633759433727
YB3,1302170.0,25.114,0.028225474807069,777.3755905504648,24.1028640558626
YB3,1300770.0,25.114,0.0297806821450586,777.8796418258846,24.63879401446822
YB3,1299470.0,25.114,0.0313787433278848,779.7020885660593,25.67024431942104
YB3,1297570.0,25.114,0.0331267046833021,783.5457529060822,27.05125294273132
YB3,1295570.0,25.114,0.034994788150256,789.6071299969018,28.104913483413338
YB3,1294470.0,25.114,0.0365974203172513,790.6486787445493,29.054055211108643
YB3,1292570.0,25.114,0.0381846332814504,792.7122814781699,30.443432220265382
YB3,1290870.0,25.114,0.0398469987589366,795.7979244051763,31.79703471086758
YB3,1288270.0,25.114,0.0423177264466418,800.4013910299616,33.82540195614803
YB3,1286270.0,25.114,0.0440463531934376,802.9611592750748,35.26639546454179
YB3,1284370.0,25.114,0.0454452593523235,801.1302365197472,36.904738154126974
YB3,1282370.0,25.114,0.0470004204699957,805.1858024136847,38.12015283188339
YB3,1280270.0,25.114,0.0486645405818486,810.9998727862868,39.80863327616551
YB3,1278370.0,25.114,0.0503490970277703,816.2195987157934,41.343361674540745
YB3,1468140.0,25.124,0.0099422888068007,759.6656513858684,18.217753122367032
YB3,1466740.0,25.124,0.0115119066363789,759.9486393727665,18.734999934011604
YB3,1465340.0,25.124,0.0132670445473076,764.6152858763414,19.55770398553365
YB3,1463740.0,25.124,0.0147797912965692,763.0238162794961,20.308950838461712
YB3,1462540.0,25.124,0.0162619383231895,769.7332144715218,21.30831540357545
YB3,1460840.0,25.124,0.0178068299677427,766.6292914722325,22.01501594597128
YB3,1459240.0,25.124,0.019473360521769,776.6132572348582,23.12289637005517
YB3,1457740.0,25.124,0.0210514211309644,773.7442798529834,23.763410671951583
YB3,1456340.0,25.124,0.0224471472931519,769.6521635332567,24.72606727773164
YB3,1454540.0,25.124,0.0239833497987992,773.8712758899928,26.06285621803895
YB3,1452640.0,25.124,0.0255932653665941,780.8694533880828,26.587930981484305
YB3,1451440.0,25.124,0.0271238911590424,785.598493842128,27.90109939172285
YB3,1449340.0,25.124,0.028756990750297,783.3711285971838,28.74367169298989
YB3,1447940.0,25.124,0.0301985144928672,784.132188512301,30.049718729048767
YB3,1446640.0,25.124,0.0318829466229718,791.8704655289176,30.95779377795072
YB3,1444740.0,25.124,0.0335736924829068,796.5680526955889,32.204016742761524
YB3,1442740.0,25.124,0.0350680081672128,797.5356720015492,33.389614779128635
YB3,1440840.0,25.124,0.0365870706919585,796.1118413345752,34.6153601766774
YB3,1439440.0,25.124,0.0381923942389336,800.7730690464375,35.88930021931396
YB3,1436340.0,25.124,0.0404575939219935,803.4462014005542,38.21119325754943
YB3,1434640.0,25.124,0.0418954545111236,803.1199711470445,39.17148998159151
YB3,1432740.0,25.124,0.0433909718989871,806.3081076836654,41.02834265255791
YB3,1430740.0,25.124,0.044950880213376,808.015156331474,42.13898865159438
YB3,1428840.0,25.124,0.0465532855990927,810.2866776150089,43.561171389470765
YB3,1427540.0,25.124,0.048069891511283,815.2134651905558,44.98015792092914
YB3,1425940.0,25.124,0.0494991149045547,821.518680467344,46.733868299378
YB3,1422640.0,25.124,0.0512368993556793,825.3923492633247,49.278943959919
YB3,1756220.0,25.111,0.010467524903392,781.8322246874177,26.42041908458524
YB3,1754820.0,25.111,0.0119396047488015,775.6927261136533,27.1513603278946
YB3,1752820.0,25.111,0.0133438187330864,774.8852750628004,28.06633731842292
YB3,1752520.0,25.111,0.0147668212189171,777.310252761165,28.76659377678973
YB3,1750220.0,25.111,0.0162137625485671,791.2806022897505,30.157535313179824
YB3,1748720.0,25.111,0.0176040615340039,788.1910990302833,31.1146346043042
YB3,1747020.0,25.111,0.0188952677762625,786.751878010028,31.634328346500187
YB3,1745920.0,25.111,0.0202778038418093,789.2631473574233,32.70766343765086
YB3,1745720.0,25.111,0.0217111775423003,790.5039951824689,33.8318811452233
YB3,1742420.0,25.111,0.0231405646409016,793.2447746240854,34.80636638679849
YB3,1740920.0,25.111,0.0246343849649567,798.4734342477789,35.78299750891645
YB3,1738920.0,25.111,0.0262179455799528,807.5060526184359,36.95472519856409
YB3,1737820.0,25.111,0.0275114683469352,807.4238586151967,37.95059042218571
YB3,1735820.0,25.111,0.0289783591304142,811.6478176779227,39.20367350330957
YB3,1734420.0,25.111,0.0303651466660379,812.4470751034812,40.46111202752336
YB3,1732620.0,25.111,0.0316530679606919,813.376127537981,41.65516324896991
YB3,1731520.0,25.111,0.0329676703939996,812.1247521596041,42.79903164943623
YB3,1728920.0,25.111,0.0343217230602022,811.7471041138001,43.61363936978936
YB3,1726720.0,25.111,0.0363607569669292,815.7592531182659,45.71261229716583
YB3,1724320.0,25.111,0.03789441695641,817.2922568383342,47.24730289355974
YB3,1722720.0,25.111,0.0391250815850833,818.4794777366918,48.36719020147299
YB3,1721520.0,25.111,0.0403994461350428,819.2508988463994,50.70633035371337
YB3,1718720.0,25.111,0.0418738296131732,823.8032101971503,52.37044581860612
YB3,1717020.0,25.111,0.0432872717652825,824.1699592748785,53.5570637988559
YB3,1714920.0,25.111,0.0446476549304146,827.0320358174667,54.98204901173837
YB3,1713320.0,25.111,0.0461044329837669,828.8611110246792,56.103855947843634
YB3,1711520.0,25.111,0.0474653243590448,832.139630179707,57.4297058427368
YB3,1709120.0,25.111,0.0488864281809276,836.823626108516,59.21420161156389
YB3,1707420.0,25.111,0.0502347596890571,839.4117388830412,60.966147368835806
YB3,2082083.5,25.127,0.0096279522375568,796.5032785394757,37.66612226194111
YB3,2080383.5,25.127,0.0110575650513609,795.3332158251824,38.694527619927335
YB3,2079983.5,25.127,0.0122567360194625,795.9640147215952,39.40003089708328
YB3,2078983.5,25.127,0.0135908556233523,803.9130573618111,39.6570917026212
YB3,2076883.5,25.127,0.0148580123503411,801.195503103398,40.76535406727699
YB3,2076883.5,25.127,0.0159633003417563,440.93365612556073,28.32946470429356
YB3,2073683.5,25.127,0.0172509423247209,810.2733160537937,43.1235612255126
YB3,2072983.5,25.127,0.0184576139328538,810.93293697264,44.1236543355596
YB3,2071583.5,25.127,0.0196916340481492,812.6373065722664,45.09466247872543
YB3,2069783.5,25.127,0.0209481508868893,815.3894099774243,46.33672861557129
YB3,2068383.5,25.127,0.0223515620828009,822.0098536740425,47.59150490531926
YB3,2067483.5,25.127,0.0234791841228892,820.6148549159274,48.44742885172987
YB3,2064683.5,25.127,0.0248820070693103,825.4657349545212,49.65031556558581
YB3,2063783.5,25.127,0.0259950117193437,826.1331024969584,50.4738606516275
YB3,2061783.5,25.127,0.0272998209735855,833.273617467416,52.146892203076014
YB3,2060183.5,25.127,0.0282511064929715,826.7986451560928,53.16796086086308
YB3,2058383.5,25.127,0.0295238972108622,832.330149465683,54.69218821267221
YB3,2057383.5,25.127,0.0306672959748824,829.631377101771,55.81203611924035
YB3,2054983.5,25.127,0.0325443673548321,835.2764429698798,58.615202310612446
YB3,2053083.5,25.127,0.0338477525383857,836.8224542729785,59.777967164113214
YB3,2052783.5,25.127,0.0348909538864795,837.5257495118968,61.34620151989793
YB3,2050083.5,25.127,0.0360896625507918,839.5361994587724,62.16766774545195
YB3,2048283.5,25.127,0.0374109126725308,844.2008206337842,63.56786020512555
YB3,2045783.5,25.127,0.0386349451268001,841.8675460964342,64.89369426339485
YB3,2044683.5,25.127,0.0398359358155064,848.0123823326103,66.44558621773882
YB3,2042283.5,25.127,0.0410050468955341,845.0089805930166,67.51210033189975
YB3,2041383.5,25.127,0.0420933474061936,849.1171026368905,68.72245538611082
YB3,2039283.5,25.127,0.0432229186314618,848.7288586817618,70.29216875288
YB3,2037383.5,25.127,0.04439669531312,848.722483075245,71.13471368858356
YB3,2035883.5,25.127,0.0457093117843536,854.0891650807648,72.70482836457836
YB3,2033383.5,25.127,0.046770641255426,852.6964010371437,73.98506540315319
YB3,2032183.5,25.127,0.0477688627678971,856.4985500642608,75.69220968929797
YB3,2030083.5,25.127,0.0488224888352694,854.0967549504464,76.7749393455899
YB3,2028283.5,25.127,0.0499707801555771,859.9570394483916,78.47261291426476
YB3,2026483.5,25.127,0.0510379245351299,858.4544885963519,79.68969694638317
YB3,110040.0,50.008,0.0246259108352221,784.4920742197149,7.892759428649624
YB3,109790.0,50.2,0.0269436790971571,783.2550063701849,9.085603890674308
YB3,109540.0,50.185,0.0296358127095388,789.0833137141799,9.88431063111331
YB3,109290.0,50.013,0.0318437645621169,787.9222869494629,10.851581951311458
YB3,109040.0,50.007,0.0345131908965274,792.9491559234176,11.787868960160583
YB3,108690.0,49.988,0.0372245692344482,804.6413277064252,12.970781056791148
YB3,108440.0,49.988,0.0398694072150058,809.9020091176078,14.126208036911082
YB3,108090.0,50.007,0.0432738304930755,824.8148367885242,15.272852472296714
YB3,107840.0,50.003,0.0457639235772962,826.1044889502049,16.64915354811786
YB3,107390.0,50.0,0.0486080307571045,833.1623051068492,18.383202396591248
YB3,106990.0,50.011,0.0514423380397476,839.2709417594555,20.08070631501345
YB3,106690.0,50.001,0.0542920040876459,847.9152278410893,22.07299437537406
YB3,106440.0,49.999,0.0567709710525843,850.3097257170652,23.732411974089423
YB3,106440.0,49.995,0.0596814102910736,854.4530044748319,27.14271697427255
YB3,105390.0,49.998,0.0639411790612553,868.7169756977833,29.82763238784577
YB3,104940.0,49.99,0.0669512441017884,874.5779365282469,32.4685228662413
YB3,104490.0,49.978,0.0699796352497146,885.39958562548,36.085864210474455
YB3,104040.0,49.995,0.0730118067801663,892.6052160099093,39.28228541033825
YB3,103490.0,49.986,0.0760475085367296,899.1307821311274,43.20051433664895
YB3,103040.0,49.98,0.079397953192438,914.6287891013892,46.97330307306456
YB3,102190.0,49.993,0.0832482178349621,922.9257824023692,51.59762999332294
YB3,101990.0,50.001,0.0857582930448576,932.3033212412216,54.67132954008291
YB3,101340.0,50.006,0.0893862907288928,947.3511345391636,59.79388075869778
YB3,100740.0,50.013,0.0927040326304185,955.8929970630004,65.1970330714185
YB3,100140.0,50.005,0.0963806948208646,975.7623466497796,70.72476997062637
YB3,99540.0,49.992,0.099416476760841,986.8839483754504,76.60564356845872
YB3,98240.0,50.016,0.1045547459844419,1001.906249649082,85.0332208400938
YB3,238280.0,50.017,0.0245903567158026,794.3155819160116,7.316842319773609
YB3,237780.0,50.029,0.0269649969415081,790.5360603532598,8.148636620385185
YB3,237330.0,50.021,0.0297145952854169,804.0559077089325,9.159296664031986
YB3,236830.0,50.021,0.0320402415348694,798.9105354527445,10.008087978840878
YB3,236330.0,50.026,0.0347479841613076,807.0117851786789,10.948566519472294
YB3,235730.0,50.035,0.0372832986556987,810.1322166941919,12.171600381945478
YB3,235030.0,50.014,0.0400466143863993,817.5482097451185,13.3467878022707
YB3,234430.0,50.014,0.0426759321969901,821.0576441455012,14.83546910469894
YB3,233830.0,50.022,0.045218881145683,823.6003740682062,16.339017131889772
YB3,233130.0,50.024,0.0479687459943826,829.1512283219457,17.985846505071997
