probe,f,T,b,mu_real,mu_imag
R29.5x19x14.9,263471.0,30.169,0.1964719127566335,4315.469149865925,1766.421861350986
R29.5x19x14.9,263471.0,30.164,0.1974778258454373,4335.364004577448,1775.4327383145437
R29.5x19x14.9,263471.0,30.179,0.1989179463100732,4339.030103421339,1772.8065211760631
R29.5x19x14.9,263471.0,30.185,0.1997086914640383,4349.661024731363,1783.3260706829556
R29.5x19x14.9,263471.0,30.194,0.2007179571973471,4368.215533365179,1793.3630249741736
R29.5x19x14.9,314816.0,30.142,0.0192894889073448,3822.1361589003886,506.9970473420747
R29.5x19x14.9,313416.0,30.135,0.0268309034061272,3860.067949787941,607.0015663959401
R29.5x19x14.9,309516.0,30.128,0.0352049918075038,3974.92502756768,702.5241609501603
R29.5x19x14.9,307616.0,30.107,0.0420489237313511,4024.455886905635,779.6867115596386
R29.5x19x14.9,305266.0,30.101,0.0486270179692883,4065.647544161154,862.2630770018724
R29.5x19x14.9,304666.0,30.097,0.054243185077742,4099.540034448125,920.4295655522736
R29.5x19x14.9,302816.0,30.111,0.0603937185416195,4150.7419816695065,976.746008170826
R29.5x19x14.9,301716.0,30.09,0.0660819694906151,4172.41689501646,1046.782617602131
R29.5x19x14.9,300966.0,30.086,0.071330282626063,4199.821335725213,1103.918839676263
R29.5x19x14.9,300016.0,30.086,0.0761896850821994,4206.321392524042,1151.8525914349595
R29.5x19x14.9,299116.0,30.097,0.0816938561179076,4282.752898188543,1208.6134432906042
R29.5x19x14.9,298516.0,30.086,0.0860613200962808,4287.746836419503,1255.782112869482
R29.5x19x14.9,298516.0,30.088,0.0903859581242805,4230.917332164179,1277.6745997205958
R29.5x19x14.9,297916.0,30.099,0.0945080282206686,4306.163530679209,1324.9306292653805
R29.5x19x14.9,297166.0,30.097,0.1030756343513839,4335.6024306962445,1397.31269450361
R29.5x19x14.9,297166.0,30.088,0.107311210436933,3852.039104767756,1137.2054221912251
R29.5x19x14.9,296416.0,30.076,0.1113111764644496,4344.310785830241,1454.9589828549383
R29.5x19x14.9,296416.0,30.101,0.1150362859048772,4357.4005102889805,1489.390277142166
R29.5x19x14.9,296416.0,30.09,0.1184718902802958,4345.042600559594,1509.9782232792338
R29.5x19x14.9,296116.0,30.105,0.1225949014327042,4365.793546935688,1539.8405566470508
R29.5x19x14.9,296116.0,30.09,0.1257494705672355,4342.705036363194,1559.9469172657696
R29.5x19x14.9,295966.0,30.099,0.1290748419776581,4348.034960496451,1588.495260127568
R29.5x19x14.9,295966.0,30.107,0.1322880627192172,4359.784374718356,1613.748234004173
R29.5x19x14.9,295966.0,30.113,0.1352405086185379,4333.286783669903,1627.666264511183
R29.5x19x14.9,295966.0,30.113,0.1393271003522712,4342.147709273244,1655.9244526473865
R29.5x19x14.9,295966.0,30.102,0.1423053590348722,4329.851651616737,1672.1787181934924
R29.5x19x14.9,295666.0,30.107,0.1458184021835473,4337.7273054036,1696.3111286790286
R29.5x19x14.9,295666.0,30.109,0.1484607440799115,4320.828753178578,1708.2666626408677
R29.5x19x14.9,295666.0,30.115,0.1509751003609732,4303.2728501668125,1715.8981542927252
R29.5x19x14.9,295666.0,30.119,0.1532640102563191,4287.57498249504,1732.352372453746
R29.5x19x14.9,295666.0,30.121,0.1558337700644719,4277.249742552671,1734.7522866512836
R29.5x19x14.9,295666.0,30.125,0.1583368606949439,4280.28246150919,1751.4862437510988
R29.5x19x14.9,295666.0,30.132,0.160100864183887,4261.521435631359,1753.9923105501807
R29.5x19x14.9,295666.0,30.128,0.1622429916325599,4252.107377915005,1758.4640249827942
R29.5x19x14.9,295666.0,30.119,0.1641733568598875,4247.227547797952,1773.3144294779645
R29.5x19x14.9,295666.0,30.128,0.1663531313208704,4239.725080058425,1770.8951541755732
R29.5x19x14.9,295666.0,30.119,0.1674245507089982,4199.851904431831,1773.817612362298
R29.5x19x14.9,295666.0,30.121,0.1692687563828813,4198.612035664111,1778.5547699569247
R29.5x19x14.9,295666.0,30.132,0.1708542699981561,4190.09983281343,1783.820648966117
R29.5x19x14.9,295666.0,30.148,0.172103325666853,4172.7048081892,1786.2608481960858
R29.5x19x14.9,295666.0,30.14,0.1740176148908135,4176.94543235875,1787.1790073912812
R29.5x19x14.9,295666.0,30.124,0.1753981594631572,4169.607265973882,1787.470105869702
R29.5x19x14.9,295666.0,30.138,0.1763216404972901,4151.006043649172,1790.258396756862
R29.5x19x14.9,295666.0,30.132,0.1779067273160153,4163.339805728324,1802.138949143156
R29.5x19x14.9,295666.0,30.148,0.179004092377719,4150.814355666389,1797.9300276348224
R29.5x19x14.9,295666.0,30.151,0.1801393356331971,4145.956718893083,1793.1297826883847
R29.5x19x14.9,342355.0,30.136,0.0173694293259962,3833.532927657885,533.718092552356
R29.5x19x14.9,342355.0,30.142,0.0249090100506994,3863.3398740094494,651.0164688545144
R29.5x19x14.9,340305.0,30.128,0.0327647413833908,3973.1360649240296,750.6684874570867
R29.5x19x14.9,336805.0,30.11,0.0400326504440119,4009.9281017367966,851.4587335947666
R29.5x19x14.9,335805.0,30.099,0.0460246875937346,4041.608655319572,925.6089459087916
R29.5x19x14.9,334305.0,30.091,0.0522647963418939,4097.478182832971,992.7754520647484
R29.5x19x14.9,332855.0,30.104,0.058141022221932,4131.894447920062,1053.4098210971815
R29.5x19x14.9,331955.0,30.087,0.063794835347413,4132.667823841347,1126.3020313560617
R29.5x19x14.9,330905.0,30.093,0.0693621912646379,4175.746049500319,1179.876912564227
R29.5x19x14.9,330755.0,30.084,0.0738495320240535,4188.856291325088,1239.796178914862
R29.5x19x14.9,329455.0,30.096,0.0793709152996702,4245.658523257026,1299.0124050961256
R29.5x19x14.9,329455.0,30.103,0.0836771204124033,3785.646691708668,1174.723108580188
R29.5x19x14.9,329155.0,30.078,0.0881507570816876,4271.222672231871,1374.2303947258636
R29.5x19x14.9,329155.0,30.091,0.0925844290123585,3779.161558076632,1112.105411752946
R29.5x19x14.9,327805.0,30.109,0.0975675415164467,4302.296354522272,1457.802280457049
R29.5x19x14.9,327805.0,30.095,0.1054807615850299,4257.813271257252,1507.040527255387
R29.5x19x14.9,327805.0,30.086,0.1093577426700083,4296.510928761377,1552.545007731946
R29.5x19x14.9,327805.0,30.09,0.1134496152543165,4311.623493399824,1589.6004767926331
R29.5x19x14.9,327655.0,30.093,0.1165455185275076,4272.58383044981,1612.5678670871614
R29.5x19x14.9,327655.0,30.093,0.1198822304107326,4264.775033567312,1641.6696595628644
R29.5x19x14.9,327655.0,30.101,0.1235445281940395,4262.472228933979,1664.6499872396362
R29.5x19x14.9,327655.0,30.095,0.1271125738378589,4269.791720041793,1696.1387526901724
R29.5x19x14.9,327655.0,30.095,0.1308984015385532,4264.859688133967,1724.2561446019813
R29.5x19x14.9,327655.0,30.109,0.1346319320190908,4262.231940167589,1735.0999527093984
R29.5x19x14.9,327655.0,30.095,0.1376200626304988,4260.377094554341,1764.881921774979
R29.5x19x14.9,327655.0,30.101,0.1404263003328933,4234.481025927583,1772.603986343613
R29.5x19x14.9,327655.0,30.091,0.1429974171792785,4226.426318202321,1794.0505132655996
R29.5x19x14.9,327655.0,30.108,0.1452905997350493,4186.391861523001,1784.331941311958
R29.5x19x14.9,327655.0,30.114,0.1479591219592653,4186.226973157146,1803.5998046642
R29.5x19x14.9,327655.0,30.108,0.1505619958472859,4182.632328948495,1818.919678906612
R29.5x19x14.9,327655.0,30.101,0.1528959859608531,4160.369400770158,1822.5907488089133
R29.5x19x14.9,327655.0,30.099,0.1542842613236659,4125.614517116799,1831.718117723433
R29.5x19x14.9,327655.0,30.112,0.1573131353048123,4143.347794471021,1832.160612034145
R29.5x19x14.9,327655.0,30.112,0.159362932792122,4140.0464764206345,1849.6642860032337
R29.5x19x14.9,327655.0,30.108,0.1608824566862821,4113.54460994085,1849.382200708836
R29.5x19x14.9,327655.0,30.12,0.1630205288001893,4114.020412350186,1847.9951508307768
R29.5x19x14.9,327655.0,30.12,0.1651608154020933,4105.474434033685,1847.624237774042
R29.5x19x14.9,327655.0,30.116,0.1660887821548443,4084.237441187562,1854.205105957452
R29.5x19x14.9,327655.0,30.133,0.1672972025794812,4060.213962737738,1847.731743337189
R29.5x19x14.9,327655.0,30.127,0.1693955262385471,4074.376979789,1846.080474337525
R29.5x19x14.9,327655.0,30.135,0.1700700143507355,4045.928450868949,1845.340029755324
R29.5x19x14.9,439993.5,30.13,0.0123687227312169,3800.0390853492418,674.4009963506252
R29.5x19x14.9,439993.5,30.123,0.0201962570340505,3864.964197940008,849.0347394348107
R29.5x19x14.9,438793.5,30.128,0.0272839000767478,3940.2843828009554,994.3259680707037
R29.5x19x14.9,434743.5,30.14,0.034418378773051,4002.66198712338,1093.9327093660334
R29.5x19x14.9,433793.5,30.123,0.0404625548432166,4022.28200679766,1189.0381260582035
R29.5x19x14.9,432343.5,30.115,0.0469456459932373,4108.362094224162,1269.5926386414906
R29.5x19x14.9,432193.5,30.128,0.0521745343804768,4052.875581288001,1349.8711111662956
R29.5x19x14.9,431793.5,30.113,0.0572594679640134,4054.815142243276,1393.6362275161068
R29.5x19x14.9,431193.5,30.138,0.062800999957359,4106.0780094457095,1462.425935553254
R29.5x19x14.9,431193.5,30.117,0.0722022806651089,4120.099459902762,1575.84198796613
R29.5x19x14.9,431193.5,30.117,0.0767310190141855,4781.295349580943,2256.03935558172
R29.5x19x14.9,431193.5,30.121,0.0810190701689572,4135.313515905036,1679.741113628834
R29.5x19x14.9,431193.5,30.117,0.0852870503395191,4125.934398322556,1719.1697675634723
R29.5x19x14.9,431193.5,30.125,0.0894116741760209,4115.646169291751,1761.8094207842355
R29.5x19x14.9,431193.5,30.134,0.092963921342529,4085.47695805219,1807.2471782710368
R29.5x19x14.9,431193.5,30.117,0.0972429064117843,4079.898030977413,1833.4240690804704
R29.5x19x14.9,431193.5,30.123,0.1006970910904336,4053.760341068222,1865.1684549403235
R29.5x19x14.9,431193.5,30.119,0.104690985266113,4051.3479527538943,1881.806976147848
R29.5x19x14.9,431193.5,30.123,0.1088462521058464,4033.455201841447,1917.061678043788
R29.5x19x14.9,431193.5,30.13,0.1123123257332227,4009.568023773167,1944.753535396754
R29.5x19x14.9,431193.5,30.134,0.1160168367999909,4013.33232058706,1972.729910244106
R29.5x19x14.9,431193.5,30.128,0.1187534289210676,3974.405481334992,1988.315558049356
R29.5x19x14.9,431193.5,30.153,0.1214580976905882,3944.92129492016,1997.4371721987504
R29.5x19x14.9,430393.5,30.134,0.1250659007917005,3961.114284815336,2005.210541043416
R29.5x19x14.9,430393.5,30.153,0.1281612094293429,3974.1520679466216,2031.3319240571168
R29.5x19x14.9,430393.5,30.144,0.1311500149778398,3951.945750191123,2037.286061418056
R29.5x19x14.9,430393.5,30.148,0.1339734341050416,3959.149549710689,2047.2806892356589
R29.5x19x14.9,430393.5,30.153,0.1359817100086563,3943.024852468272,2063.6042453436803
R29.5x19x14.9,488988.5,30.078,0.0145452769543176,3833.606875837175,862.0567751273843
R29.5x19x14.9,486038.5,30.061,0.0202101777192484,3680.24732804788,1017.4905449200124
R29.5x19x14.9,482438.5,30.066,0.028100610580329,3987.170742984272,1138.100609188193
R29.5x19x14.9,479738.5,30.049,0.0342981152535786,4047.7693679984304,1243.820781190997
R29.5x19x14.9,479738.5,30.066,0.0393551980275437,4036.628340065372,1337.38175274783
R29.5x19x14.9,478938.5,30.064,0.0449936473691586,4042.106312058695,1445.55575748589
R29.5x19x14.9,478938.5,30.057,0.0494973292847725,4017.596178449404,1474.6718894824546
R29.5x19x14.9,478938.5,30.068,0.0544078469709681,4045.698204279296,1539.6172392942533
R29.5x19x14.9,478938.5,30.061,0.0589198832997777,4037.82474578877,1600.5753183714633
R29.5x19x14.9,478938.5,30.07,0.0637301864513387,4069.724734553205,1653.4984288351654
R29.5x19x14.9,477338.5,30.057,0.0679866410551879,4062.1870457953214,1701.3137881930727
R29.5x19x14.9,477338.5,30.047,0.0720736584075097,4463.419501156124,2176.7689757031408
R29.5x19x14.9,477338.5,30.055,0.0760624990471199,4061.06155613776,1808.8819150150528
R29.5x19x14.9,477338.5,30.066,0.0835496106903386,3995.197046507888,1873.6954056474467
R29.5x19x14.9,477338.5,30.072,0.091357341503899,4000.603734298655,1944.59277913932
R29.5x19x14.9,477338.5,30.072,0.0945601130491977,3982.200310999373,1972.6804963629293
R29.5x19x14.9,477338.5,30.07,0.0978306874392285,4927.946274861075,3301.635154353444
R29.5x19x14.9,477338.5,30.064,0.101714511049893,3918.892770656196,2027.021233717223
R29.5x19x14.9,477338.5,30.062,0.105121374059511,3906.2231191575015,2045.538616303645
R29.5x19x14.9,477338.5,30.08,0.1110384018119774,3858.957880469828,2070.083870056857
R29.5x19x14.9,477338.5,30.083,0.1137729862053125,3856.683848442573,2088.071043431226
R29.5x19x14.9,477338.5,30.083,0.1169150926271668,3859.874462226388,2116.2170074327514
R29.5x19x14.9,477338.5,30.083,0.1194147821031254,3850.735324685593,2126.92621572409
R29.5x19x14.9,477338.5,30.095,0.1214081670127437,3832.381516307559,2141.96593258798
R29.5x19x14.9,409393.5,30.068,0.0145040514463428,3817.55560710564,621.9576750503643
R29.5x19x14.9,406993.5,30.066,0.0230494918318402,3854.3733561286176,778.2398103940797
R29.5x19x14.9,404543.5,30.066,0.0307198707568877,3923.562752766641,905.9303784949016
R29.5x19x14.9,402393.5,30.068,0.0378237207338193,3987.953807562977,1004.568505883914
R29.5x19x14.9,400693.5,30.068,0.0443606627093744,4017.685963084666,1099.5192710697982
R29.5x19x14.9,399043.5,30.066,0.0507798894993567,4058.7427974478255,1183.8948178336225
R29.5x19x14.9,397643.5,30.061,0.0569142081898378,4052.793596578928,1265.919630936283
R29.5x19x14.9,397643.5,30.049,0.0626715040469117,4109.574826647374,1339.1092206517546
R29.5x19x14.9,397493.5,30.057,0.0675524738245396,4110.694290413233,1385.5473001390749
R29.5x19x14.9,397193.5,30.043,0.0725617015203684,4119.450003485027,1447.780861585214
R29.5x19x14.9,397193.5,30.047,0.0776848141471842,4868.112393824711,1605.453910819175
R29.5x19x14.9,396443.5,30.058,0.0827981517421557,4182.565368365922,1558.0085480338582
R29.5x19x14.9,396443.5,30.049,0.0871128973004645,4122.724012714567,1539.3609043472698
R29.5x19x14.9,396293.5,30.054,0.0916648194144639,4173.721344654617,1642.2510483604208
R29.5x19x14.9,396293.5,30.054,0.0959076887058573,4103.387379121324,1780.8877369940797
R29.5x19x14.9,396293.5,30.054,0.0998629948925879,4130.510929694221,1718.8327041000375
R29.5x19x14.9,396293.5,30.051,0.1040145694657389,4132.446831265563,1754.8412213363704
R29.5x19x14.9,396293.5,30.056,0.1076301574050352,4115.458156569026,1794.6078641963245
R29.5x19x14.9,396293.5,30.078,0.1116990147974157,4104.325708710536,1813.2940443045256
R29.5x19x14.9,396293.5,30.074,0.1161797930032347,4099.294203650265,1843.626229505988
R29.5x19x14.9,396293.5,30.057,0.1197231452073951,4001.365650381874,1764.0674399556938
R29.5x19x14.9,396293.5,30.074,0.1231264440696334,4067.2953339909377,1888.7559231144533
R29.5x19x14.9,396293.5,30.087,0.1264715908100788,4074.934985151108,1912.725006957847
R29.5x19x14.9,396293.5,30.07,0.1295950218062214,4055.962694200885,1930.0305216054192
R29.5x19x14.9,396293.5,30.072,0.1327843930362929,4040.295227399457,1934.841262100648
R29.5x19x14.9,396293.5,30.068,0.1358972629808848,4037.632385535773,1958.2517619005016
R29.5x19x14.9,396293.5,30.091,0.1386428975663385,4033.293289360944,1971.8673266136584
R29.5x19x14.9,396293.5,30.086,0.1414829049654614,4026.722531914007,1978.0935803587208
R29.5x19x14.9,541359.5,30.095,0.0153384470718171,3933.3420056374416,1106.1044029635225
R29.5x19x14.9,537209.5,30.101,0.0203131086520004,3693.880837828464,1256.4118729280472
R29.5x19x14.9,536659.5,30.083,0.0273231471462254,4021.849001692961,1386.38215958755
R29.5x19x14.9,535959.5,30.093,0.0323374351269658,3981.394569591124,1471.8695607163183
R29.5x19x14.9,535809.5,30.089,0.0379302834612744,4011.5169073441766,1567.8166221405695
R29.5x19x14.9,535409.5,30.085,0.0426518476773983,4004.529521196922,1619.0372927721974
R29.5x19x14.9,535409.5,30.079,0.0472011481047805,3997.9892881567616,1692.9475612279266
R29.5x19x14.9,535409.5,30.087,0.0516914874216586,3979.043396753341,1744.490245956045
R29.5x19x14.9,535409.5,30.077,0.0556799600576057,3947.2683359233374,1798.5623216987565
R29.5x19x14.9,535409.5,30.081,0.0602533546030129,3973.066767619018,1848.2419035306057
R29.5x19x14.9,535409.5,30.075,0.064336490067858,3966.4437815678702,1901.1567199472463
R29.5x19x14.9,535409.5,30.094,0.0722638133391897,3940.812510426544,1992.72960643254
R29.5x19x14.9,534609.5,30.1,0.0760312342353179,3908.977727904304,2044.718134353096
R29.5x19x14.9,534609.5,30.094,0.079493631294424,4563.254569421007,3029.2060662962417
R29.5x19x14.9,534609.5,30.096,0.0829898361666317,3868.9717534514257,2080.930209698822
R29.5x19x14.9,534609.5,30.108,0.0864554935282959,4581.683223007546,3387.2861420468807
R29.5x19x14.9,534609.5,30.1,0.0903157704369815,3823.4032141807656,2137.5469757569413
R29.5x19x14.9,534609.5,30.119,0.0965749612483508,3756.7009661513503,2150.1420080190032
R29.5x19x14.9,534609.5,30.115,0.0992766849714224,3779.573244902444,2207.736752626211
R29.5x19x14.9,534609.5,30.115,0.1022520183993623,3781.592256771533,2244.750936749571
R29.5x19x14.9,534609.5,30.127,0.1046821584276016,3779.3925229398137,2263.762728461619
R29.5x19x14.9,534609.5,30.146,0.1072897415289981,3786.5400194241256,2281.197598704203
R29.5x19x14.9,534609.5,30.133,0.1095637902694601,3784.3717698409832,2298.2604693255216
R29.5x19x14.9,534609.5,30.129,0.1115689009301369,3783.7342307431,2313.316466450277
R29.5x19x14.9,596382.0,30.112,0.0147855994598419,3822.349362863797,1304.2233521865728
R29.5x19x14.9,595832.0,30.106,0.0199949706912587,3887.630291238337,1459.340662703474
R29.5x19x14.9,594082.0,30.104,0.0251672891668187,3932.9392193402537,1555.4627345906354
R29.5x19x14.9,593282.0,30.1,0.0297035442773873,3916.5417523452734,1640.843354637977
R29.5x19x14.9,593282.0,30.111,0.0348018839897089,3962.27518237195,1703.227635753724
R29.5x19x14.9,593282.0,30.119,0.0388281605426096,3931.3186857910578,1787.669863972999
R29.5x19x14.9,593282.0,30.109,0.0430671694220655,3912.270329880261,1835.219759012084
R29.5x19x14.9,593282.0,30.111,0.0469914135105589,3892.860730465976,1892.5006583963088
R29.5x19x14.9,593282.0,30.109,0.0509394043191408,3873.8844418435815,1941.8008350315288
R29.5x19x14.9,593282.0,30.115,0.0548083605131493,3872.3194515081736,1993.319098472388
R29.5x19x14.9,593282.0,30.111,0.0586152180814216,3860.2774699009465,2038.287868225332
R29.5x19x14.9,593282.0,30.119,0.0624983053242008,3859.499484827988,2084.335955783126
R29.5x19x14.9,593282.0,30.11,0.0658606308505696,3818.608189334435,2451.585800230129
R29.5x19x14.9,593282.0,30.127,0.068856107438202,3791.716173653189,2139.312340585469
R29.5x19x14.9,593282.0,30.115,0.0723343439002072,4362.761684001715,3319.8925488299324
R29.5x19x14.9,593282.0,30.125,0.0754179966369423,3731.9994404473214,2196.279169777508
R29.5x19x14.9,593282.0,30.102,0.082098637160865,3657.522553599608,2197.4482254402715
R29.5x19x14.9,593282.0,30.121,0.0847798762685426,3705.9908411920055,2304.4522956494707
R29.5x19x14.9,593282.0,30.108,0.0874825623113253,3704.906686846979,2326.260306373288
R29.5x19x14.9,593282.0,30.123,0.0899617393857809,3706.0629381835033,2373.6387022149293
R29.5x19x14.9,593282.0,30.127,0.0926673145611439,3727.7884549937935,2390.334221632978
R29.5x19x14.9,593282.0,30.131,0.094661879525922,3729.0553232409634,2418.4940316837883
R29.5x19x14.9,593282.0,30.127,0.0963817641986966,3710.804541397927,2433.6291435388443
R29.5x19x14.9,593282.0,30.131,0.0989517539772936,3758.780269832161,2454.334081933784
R29.5x19x14.9,593882.0,30.146,0.1011511035751513,3777.591609970756,2451.917192324884
R29.5x19x14.9,670024.5,30.106,0.0145432496108946,3851.3052649087495,1594.9016436755026
R29.5x19x14.9,670024.5,30.108,0.0186959888024716,3808.954168346338,1706.340016021178
R29.5x19x14.9,669074.5,30.102,0.0231058392443681,3867.548006823785,1806.969859201106
R29.5x19x14.9,669074.5,30.096,0.0269994743073549,3849.0420958478526,1894.4808024023148
R29.5x19x14.9,669074.5,30.106,0.0316002652107971,3902.743676462132,1941.9171213990053
R29.5x19x14.9,669074.5,30.089,0.0353639805474649,3889.596253069575,2008.641089396372
R29.5x19x14.9,669074.5,30.089,0.0384853427379557,3806.472220591229,2058.720763714094
R29.5x19x14.9,669074.5,30.089,0.0419232823471526,3764.3993521740463,2105.8337632559355
R29.5x19x14.9,669074.5,30.077,0.0457038461878717,3780.3958543451913,2150.81132460251
R29.5x19x14.9,669074.5,30.083,0.0490561130399943,3755.898839186108,2197.333590139803
R29.5x19x14.9,669074.5,30.087,0.0523830914191519,3729.909918891764,2225.4446558602563
R29.5x19x14.9,669074.5,30.075,0.0556472769010979,3714.2777688119054,2253.025940207947
R29.5x19x14.9,669074.5,30.086,0.0586747581897003,3668.994455668867,2269.3046339061784
R29.5x19x14.9,669074.5,30.092,0.0615927949279659,3649.323159659073,2315.65432115087
R29.5x19x14.9,669074.5,30.082,0.0644622979157555,3564.182076422523,2650.192859723431
R29.5x19x14.9,669074.5,30.096,0.067318504416206,3636.801422102796,2404.8130639972287
R29.5x19x14.9,669074.5,30.084,0.0706943741050441,4062.266132887236,3493.706267764101
R29.5x19x14.9,669074.5,30.077,0.073185390851872,3601.737991576118,2459.8913362193102
R29.5x19x14.9,669224.5,30.082,0.075652767306112,3583.088347214348,2497.4856437244307
R29.5x19x14.9,669224.5,30.069,0.0778692474785847,3595.449938371441,2532.3694384984174
R29.5x19x14.9,669824.5,30.094,0.0799727953612064,3642.9849521855417,2592.264908444715
R29.5x19x14.9,670374.5,30.094,0.0825027031324894,3701.694130670527,2633.781322553929
R29.5x19x14.9,672624.5,30.1,0.0839525844483678,3704.819360034449,2669.38707925928
R29.5x19x14.9,675274.5,30.123,0.0853414836105107,3717.014362144496,2676.204770772446
R29.5x19x14.9,679824.5,30.176,0.0867267547136434,3764.055132513158,2677.219047504153
R29.5x19x14.9,680824.5,30.167,0.0886798200891694,3830.970938005364,2686.955338384699
R29.5x19x14.9,681274.5,30.192,0.0897254494964647,3835.081644402392,2687.842598987014
R29.5x19x14.9,681724.5,30.188,0.0908142311724358,3837.310597741724,2690.585741132053
R29.5x19x14.9,682024.5,30.203,0.092439309325517,3886.105523854288,2701.908066204144
R29.5x19x14.9,682474.5,30.194,0.0944511898779424,3958.454915611573,2697.025388811348
R29.5x19x14.9,684074.5,30.217,0.0945625545058317,3925.1977961090106,2704.4175336649905
R29.5x19x14.9,684974.5,30.257,0.0960760801322492,3984.903580398392,2701.550321411702
R29.5x19x14.9,685574.5,30.23,0.0969073671178762,4002.920740032191,2713.19732290354
R29.5x19x14.9,685724.5,30.253,0.0980012576319051,4023.2958099401226,2716.4329862411246
R29.5x19x14.9,686474.5,30.251,0.0985983948538564,4025.058876171628,2702.785673123228
R29.5x19x14.9,688374.5,30.264,0.0991439036291047,4043.4453616743513,2715.470888760037
R29.5x19x14.9,688674.5,30.264,0.0999475730526504,4077.2237362707406,2696.6968288830126
R29.5x19x14.9,689124.5,30.259,0.1007694090346847,4092.6129001030617,2686.826856230755
R29.5x19x14.9,742436.0,30.314,0.0147725112140993,3650.706300031026,1970.0978038310584
R29.5x19x14.9,742436.0,30.298,0.0166789127201858,3108.252439389804,2081.2798879999486
R29.5x19x14.9,742436.0,30.3,0.023231463742636,3799.222921762517,2116.9655011509985
R29.5x19x14.9,742436.0,30.3,0.0270797419446735,3717.91328149453,2201.5172797234886
R29.5x19x14.9,742436.0,30.269,0.0305940076987871,3662.7925838873753,2247.013222238933
R29.5x19x14.9,742436.0,30.271,0.0337520201837423,3572.443064563672,2291.1562866031195
R29.5x19x14.9,742436.0,30.279,0.037794474458704,3629.908868319202,2348.709995165652
R29.5x19x14.9,742436.0,30.273,0.0416456810414389,3648.814640871773,2394.980671480186
R29.5x19x14.9,742436.0,30.271,0.0449700907038265,3611.8632851117054,2427.993934677132
R29.5x19x14.9,742436.0,30.256,0.0479544116168672,3567.367190844478,2458.819026259393
R29.5x19x14.9,742436.0,30.267,0.0513916719356381,3547.299880653636,2476.2339612202413
R29.5x19x14.9,742436.0,30.25,0.0543952061421064,3509.4808829486083,2511.2797411743263
R29.5x19x14.9,742436.0,30.265,0.0577432128165473,3533.700118359965,2548.4798639018945
R29.5x19x14.9,742436.0,30.269,0.0603047279631994,3494.597545450771,2585.2457660479004
R29.5x19x14.9,742436.0,30.261,0.0633390544290938,3486.5426927159533,2637.4238130246104
R29.5x19x14.9,742436.0,30.25,0.0659558440892741,3503.146777831791,2711.023976238232
R29.5x19x14.9,742436.0,30.263,0.0682161007438088,3521.613571009792,2767.986869873675
R29.5x19x14.9,742736.0,30.261,0.0706463034899247,3580.4930455747863,2817.658239947857
R29.5x19x14.9,745686.0,30.252,0.0717219656744995,3548.908255131273,2830.147979812461
R29.5x19x14.9,745686.0,30.271,0.0737768309339915,3603.1945842421696,2857.3330233724087
R29.5x19x14.9,748486.0,30.217,0.0755996078907198,3660.108499716956,2874.756725542129
R29.5x19x14.9,752236.0,30.302,0.0765788280807233,3668.950311763303,2881.1082114845376
R29.5x19x14.9,752986.0,30.279,0.0778350080362204,3688.927899242216,2884.303748904256
R29.5x19x14.9,753286.0,30.281,0.0797662918914461,3760.206316169805,2897.271344974957
R29.5x19x14.9,753286.0,30.288,0.0810431865628287,3790.269806496388,2914.00491951137
R29.5x19x14.9,755036.0,30.302,0.0825248651732911,3848.926042191292,2930.43567964528
R29.5x19x14.9,758936.0,30.31,0.0838198115159402,3866.42195588114,2916.0234257307507
R29.5x19x14.9,762486.0,30.36,0.0857411283718206,3947.205748306746,2909.5624501955645
R29.5x19x14.9,56148.0,50.307,0.0399403638223319,4413.191335052904,283.20073978708723
R29.5x19x14.9,55248.0,50.32,0.0561698605743369,4620.281112180993,342.80106777257623
R29.5x19x14.9,54648.0,50.32,0.0693411303569877,4670.296909705812,395.86241963818384
R29.5x19x14.9,54198.0,50.332,0.0827417837651143,4819.347794733968,441.1110180343586
R29.5x19x14.9,53748.0,50.358,0.0948003425334083,4922.845475144882,488.654684577175
R29.5x19x14.9,53448.0,50.354,0.1051241942315641,4974.741281440104,525.2569520003196
R29.5x19x14.9,53148.0,50.349,0.1147397665996443,5005.821714920532,558.9514293816837
R29.5x19x14.9,52848.0,50.344,0.1243208181475249,5050.013528343077,594.3579812459616
R29.5x19x14.9,52548.0,50.359,0.1347734895625189,5112.26290971245,626.2011290565265
R29.5x19x14.9,52398.0,50.369,0.1420838984395204,5118.095781299789,653.0968661419804
R29.5x19x14.9,52248.0,50.362,0.1498212801076076,5169.963132891129,680.6757097164841
R29.5x19x14.9,51948.0,50.349,0.1564095393707611,5146.445494540727,713.5513852010596
R29.5x19x14.9,51798.0,50.357,0.1633259310537479,5155.8065456493,735.6071187304512
R29.5x19x14.9,51798.0,50.373,0.1687779867034501,5165.30500822494,757.9481488111351
R29.5x19x14.9,51648.0,50.362,0.1755306848031338,5183.67430561148,780.4130715771628
R29.5x19x14.9,51498.0,50.36,0.181897185457497,5214.666028837418,810.38174583184
R29.5x19x14.9,51498.0,50.38,0.1865730429538338,5201.970365724927,825.6814056817519
R29.5x19x14.9,51348.0,50.375,0.1931267408129021,5217.213345470397,848.701386920102
R29.5x19x14.9,51198.0,50.375,0.1985230104026088,5207.448443159346,867.938808907224
R29.5x19x14.9,51198.0,50.362,0.2031298211870305,5205.118258601789,883.8184498729693
