probe,f,T,b,mu_real,mu_imag
MH8,170218.40000000002,89.623,0.0101673398166894,2936.902951524883,84.08017223380686
MH8,166818.40000000002,89.638,0.0208662804216146,3085.350503268556,130.9542811013143
MH8,164618.40000000002,89.609,0.0328430905938148,3255.5332756438456,174.17683884616636
MH8,163018.40000000002,89.616,0.0439737774431705,3306.9098417557752,212.56795947730603
MH8,162018.40000000002,89.595,0.0542869493365287,3356.393175867446,254.11598165899107
MH8,161218.40000000002,89.586,0.0648007169365882,3405.1221702486173,300.5239174204113
MH8,160418.40000000002,89.574,0.0746931135654449,3425.533294023957,345.71114152340533
MH8,160018.40000000002,89.635,0.0835455283522605,3455.8370085353936,386.7094817171009
MH8,159418.40000000002,89.647,0.0930340141057968,3511.7656937121847,439.1324241554457
MH8,159018.40000000002,89.628,0.1002551913261413,3468.7741030363286,483.7282668096701
MH8,158618.40000000002,89.621,0.1089835986495018,3496.755497654613,531.6609828824235
MH8,158618.40000000002,89.623,0.1168942078948021,3508.418350170247,572.8526727667409
MH8,158218.40000000002,89.618,0.1257277131080627,3517.6235523058567,619.2789360201062
MH8,158218.40000000002,89.607,0.1339378207921981,3511.8444716808267,654.486586118636
MH8,157818.40000000002,89.604,0.1439333260059356,3553.948702919826,712.4351254002892
MH8,157818.40000000002,89.604,0.1522965431213379,3549.603574333193,762.6314940153708
MH8,157818.40000000002,89.575,0.1616141498088836,3569.647821922058,801.2721368894074
MH8,157418.40000000002,89.605,0.1707626432180404,3552.6242524831296,847.8912336314077
MH8,157418.40000000002,89.655,0.180185467004776,3540.849642516224,883.9465832967513
MH8,157418.40000000002,89.656,0.1902146786451339,3541.880875236761,922.400142734544
MH8,157418.40000000002,89.651,0.2006245553493499,3525.1807778846337,952.7248402805898
MH8,157418.40000000002,89.654,0.2119993716478347,3503.851224515023,976.92822214606
MH8,157418.40000000002,89.666,0.2230958938598632,3460.061180742516,989.1578158241044
MH8,157418.40000000002,89.673,0.2362976819276809,3393.5785705271724,992.9520734174775
MH8,157418.40000000002,89.673,0.2513206601142883,3279.511767616666,967.4970001818508
MH8,143727.6,89.634,0.0104061122983694,2970.052634504567,75.10947860301513
MH8,140927.6,89.666,0.0213430598378181,3083.352810456388,116.51662003432496
MH8,138927.6,89.666,0.033501498401165,3187.8166630224723,154.4739573089564
MH8,137727.6,89.648,0.0454028733074665,3312.8530432753,190.09154010020723
MH8,136727.6,89.636,0.0563884675502777,3360.1243039944807,229.40213734080533
MH8,135927.6,89.609,0.0673242211341857,3404.9729477047167,272.4143259965962
MH8,135327.6,89.62,0.0772650241851806,3447.9054655722834,316.89263777459786
MH8,134727.6,89.647,0.0867124423384666,3492.9375592191727,364.0363746776705
MH8,134327.6,89.647,0.0955132469534874,3518.893671022825,409.16583701102303
MH8,133927.6,89.656,0.1043388843536377,3538.237659734132,445.6834004253393
MH8,133527.6,89.656,0.1129490435123443,3567.73992467765,492.8676589534
MH8,133327.6,89.628,0.1191646605730056,3526.263635977364,532.6380119532822
MH8,132927.6,89.628,0.1277873516082763,3547.4960034803426,577.3425486389784
MH8,132927.6,89.623,0.1354022026062011,3558.4337206530663,616.058126857002
MH8,132527.6,89.63,0.145058125257492,3593.9986399425416,665.9106670585837
