f,T,b,mu_real,mu_imag
111170.0,25.179,0.0245622494036392,681.1275264600654,6.433698660172891
110970.0,25.179,0.026656613667479,676.9379733824677,6.498979291594698
110870.0,25.179,0.0290152690301245,687.0995742521069,6.468541190259671
110670.0,25.179,0.0309510789347827,681.9547352278379,6.843842163880743
110470.0,25.179,0.0331766990972842,682.6834318783466,7.449348637841642
110270.0,25.179,0.0356166524829094,688.4364818366383,8.245366409084635
110270.0,25.179,0.0373993902857827,685.1360727937824,8.176985243797118
109870.0,25.179,0.0405792393667389,701.6590695810796,8.759584931307336
109670.0,25.179,0.0430061160234206,706.0390776736147,9.315500722764138
109470.0,25.179,0.0447939639431776,702.9845754330105,9.933704859403097
109270.0,25.179,0.047187998212831,710.6217307270409,10.554180857626308
108970.0,25.179,0.049924334468502,719.9995764609563,10.952678588984805
108770.0,25.179,0.0519483979703912,721.2993936158151,11.744549145022807
108470.0,25.179,0.0544144859873983,723.3415740794671,12.399399098789338
108170.0,25.179,0.057539505336585,729.0353481493156,13.287403725731693
107870.0,25.179,0.0599545065978321,730.1807851494515,13.82458717417378
107570.0,25.179,0.0622069966885327,736.1651134566133,14.928622599783615
107170.0,25.179,0.0651654643063585,742.1395113816192,15.809439549416034
106970.0,25.179,0.0673534919508215,745.804551749756,16.744870037324144
106570.0,25.179,0.0694587203876144,743.2419618049365,17.750709898989317
106270.0,25.179,0.0723359337962605,754.6161345768203,18.95529804234048
105870.0,25.179,0.0748017043946059,758.0484922833743,20.519109463363687
105570.0,25.179,0.0772617370709722,763.8411570244283,22.119980195309044
105170.0,25.179,0.0803006542685456,774.9305035883199,24.19008323483969
104770.0,25.179,0.0825797483760344,778.3306010910885,26.18060244169145
104370.0,25.179,0.0853659650502231,786.3802815440623,28.52029752617955
103770.0,25.179,0.0883069390686763,795.0071602640072,31.897339682632754
103170.0,25.179,0.0915941677088916,806.6709624442185,35.40906886399024
102770.0,25.179,0.0939497824722904,811.2760348314564,38.45491496413776
102170.0,25.179,0.0973928961349182,821.8192027575808,42.1052075524348
101470.0,25.179,0.1004200665608552,834.6818821427818,47.20076040116
241350.0,25.2,0.0247593667624835,686.634603559548,4.706119054389207
241050.0,25.2,0.0267683282440529,681.2384928879425,5.0701569464461445
240750.0,25.2,0.0289708892651554,688.0133444013919,5.196259090740695
240350.0,25.2,0.0309569794110729,683.3700158315119,5.896498707238609
239950.0,25.2,0.0332705337430824,689.9589765673655,6.123252717236881
239550.0,25.2,0.0354914988383938,691.4369297709253,6.498237156183288
239150.0,25.2,0.0378619788184014,697.626710126122,6.858593510373844
238750.0,25.2,0.0396975733210853,693.6751552785174,7.301387173965689
238250.0,25.2,0.0421355555605419,700.2219589318731,7.894547787343095
237950.0,25.2,0.0440758536008244,698.1536661245578,8.238307064535642
237450.0,25.2,0.0466034957760192,707.6650567374984,8.817343261590723
236950.0,25.2,0.0487472659509069,710.1462641745244,9.371273742173644
236450.0,25.2,0.0509810317865454,712.2634929275749,9.991241575028036
235950.0,25.2,0.0532837604893424,716.560558019524,10.572181625800084
235150.0,25.2,0.0556244835400625,709.5852992969745,11.534916549110964
234450.0,25.2,0.0581931116800172,714.8991918742296,12.309377060817582
233950.0,25.2,0.0605009817909661,719.9856028000573,13.132505301125596
233250.0,25.2,0.0630169414676423,724.4600820169327,13.989589501232896
232650.0,25.2,0.0653649860006259,728.0453173866304,14.806569141934412
231950.0,25.2,0.0678002531424298,733.8127896929673,15.997038861392054
231250.0,25.2,0.0704045314418344,743.0780846566612,17.48680916831908
230450.0,25.2,0.0727843777136015,745.0912922360108,18.78883725830836
229550.0,25.2,0.0756382032400907,754.0054216955367,20.58647253067537
228750.0,25.2,0.078109279058785,758.107438836811,22.263235190159065
227850.0,25.2,0.0803208955336505,762.7885971366389,24.428094141273096
226950.0,25.2,0.0831789347233576,772.4704462599387,26.624466855077177
225950.0,25.2,0.0858393952981536,779.3741530486727,29.31674720257849
225050.0,25.2,0.0884929096626156,785.9406726023069,31.105225083113844
224050.0,25.2,0.0912914349303126,793.4724810192613,33.74742476077735
222950.0,25.2,0.0935683169156611,799.8700404621276,37.26329688600417
221850.0,25.2,0.0966838322014992,809.1267660187981,40.93999927742074
220850.0,25.2,0.0994193659356107,815.6653811677237,44.48725493843987
219650.0,25.2,0.1026751872505686,831.2466740936582,49.546074349197845
517480.0,25.326,0.0195402422740781,679.7104093724728,6.107292828827351
516980.0,25.326,0.0216347929247856,682.1669613758855,6.382366203193459
516380.0,25.326,0.0236862249515821,687.6536710418474,6.728066648980644
515780.0,25.326,0.0253253834841123,676.4817204789466,6.98396234274241
515180.0,25.326,0.0273631660367128,676.5525339468895,7.319148350773455
514480.0,25.326,0.0295394313391612,682.05168567059,7.683639799626548
513780.0,25.326,0.0316122621630967,683.8900759731839,8.032246735142326
513080.0,25.326,0.0337080366781304,686.0317406078312,8.422556301525296
512280.0,25.326,0.0358218476429009,687.7628157261375,8.786780657343131
511480.0,25.326,0.0377472065366993,686.0970401202794,9.228371033316416
510680.0,25.326,0.039746161059231,688.0362892219819,9.70292559715791
509780.0,25.326,0.0417951529386398,688.796348879672,10.169707256970444
508880.0,25.326,0.0440294050584667,692.3043695562579,10.637570083552218
507980.0,25.326,0.0461677107229479,698.4784766160035,11.124623825528545
507180.0,25.326,0.0481954799841577,700.7707008598559,11.68469931634876
506080.0,25.326,0.0505353270663343,706.6781078615228,12.36769818332496
504680.0,25.326,0.0537394916838118,712.449576980767,13.340965326641628
503580.0,25.326,0.0559830367779686,715.1565526713297,14.091339632043075
502480.0,25.326,0.0583187016991944,718.5913113162331,14.776950103303408
501280.0,25.326,0.0604241991661247,723.1346854739767,15.775869640107134
500080.0,25.326,0.0624028987861313,722.4051663701654,16.719830778802244
498880.0,25.326,0.0647044218845384,728.6291525359893,17.785565529010775
497580.0,25.326,0.066998340716082,730.1046876733287,18.57229587798533
496180.0,25.326,0.0694168588955054,737.0668912470528,19.8434359349594
494780.0,25.326,0.0718505859966297,742.9707765828402,21.21740595305505
493380.0,25.326,0.0743166711376837,746.945047257423,22.49156459444725
491980.0,25.326,0.07652322269674,750.3235980984547,23.88530101803117
490480.0,25.326,0.0789980978285243,757.5118488155136,25.41158671771636
488780.0,25.326,0.081563184078342,768.5996374061085,27.402158891024044
487080.0,25.326,0.0841102855659018,774.6318624436111,29.070771708418025
485580.0,25.326,0.0864210353468223,778.1580392964314,30.967458016652603
483780.0,25.326,0.0892928853994971,789.6890283504919,33.52161293650214
481980.0,25.326,0.091439340814046,794.6239513884982,36.29258874287923
767600.0,25.188,0.0145302097959243,676.7848086711293,6.561708206434805
766800.0,25.188,0.0163968534223984,672.0094827437837,6.856234465696098
766100.0,25.188,0.0183528960485784,674.1693565884767,7.092504843657709
765500.0,25.188,0.0202893715401158,673.7519005234088,7.331406297977432
764700.0,25.188,0.0222817251433663,676.5025254893426,7.642324653493109
763900.0,25.188,0.0242500743920876,682.8500685169399,7.982267622816321
763000.0,25.188,0.0260482934687261,679.5049316632723,8.31364044419196
762000.0,25.188,0.0279267799019015,679.3323864006377,8.70925161194022
761100.0,25.188,0.029910569059316,681.1940292696914,9.076028749010009
760100.0,25.188,0.0318963372654603,682.4121531223567,9.445582170640035
759100.0,25.188,0.0339533903577432,685.7518861336545,9.883576224411833
757900.0,25.188,0.03602903848104,689.0851623312959,10.284039325681078
756900.0,25.188,0.037977455287633,688.6937916310147,10.732107530698311
