f,T,b,mu_real,mu_imag
45076.0,70.0,0.0500084863333349,4508.623659766571,188.0800502565536
43446.0,69.977,0.0999799875791404,4838.868411483984,394.32629694836703
41006.0,70.039,0.1999632282625373,5361.57972823415,993.5639118315124
64252.0,69.973,0.050027461379781,4713.424344186413,255.14069238572984
62442.0,70.006,0.1000381597424831,5035.663985958773,498.71816975516566
59962.0,69.981,0.2000267208961189,5327.689042577604,1137.9432357798592
114590.0,69.982,0.0250134572284633,4556.442913212963,213.8462087827168
112770.0,69.993,0.0499805419344338,4817.22795054348,332.47984469093336
110360.0,69.992,0.1000638850577667,5051.025163072181,635.4880058789455
107210.0,70.016,0.2000013074582187,5183.313681992673,1430.5643155187431
56686.0,25.121,0.0499924130350684,2862.579559433061,368.7197466700609
51816.0,25.085,0.1000228735580646,3450.8372125013534,728.7252146022543
46096.0,25.184,0.2000212870993881,4105.7139385724,1612.8161555564016
81064.0,25.215,0.0500102937782618,2973.081704927496,450.7458379373065
74634.0,25.206,0.0999434806253005,3544.307537508176,843.0880868046622
66884.0,25.32,0.1999820021703114,4171.853177085946,1796.1644785319895
151700.0,25.223,0.0249868012622911,2642.983222423528,276.1459212571347
143580.0,25.26,0.0499443525485917,3014.228902236174,508.5437044385754
132510.0,25.257,0.1000632098092353,3542.5076142831986,993.0772976189312
121030.0,25.339,0.199957834195875,4068.763150263519,2087.475083387857
280058.0,25.313,0.0249748309680105,2702.940791501736,352.1066023154338
267558.0,25.271,0.0500647888419754,2996.6355072629995,639.463487378089
251248.0,25.274,0.1000548412350446,3372.070924445125,1253.8550812807907
240208.0,25.474,0.1999639279080579,3574.531136163729,2350.2755430817697
313636.0,25.325,0.0250206159266669,2646.398433606851,339.8969509763167
301996.0,25.319,0.0500394367231722,2898.631973001633,655.6783723500483
283306.0,25.328,0.09993642589644,3308.40247957408,1306.9656580340652
272786.0,25.485,0.1999332127471304,3487.5232129104807,2397.2273256752724
