f,T,b,mu_real,mu_imag
112720.0,25.223,0.0245152386639447,750.2880061448595,7.726960744588255
112520.0,25.223,0.0267068947945782,750.5181381002676,8.385474035297207
112320.0,25.223,0.0289697428662797,756.0099909641925,8.860491365639199
112020.0,25.223,0.0312430273041408,754.0715489951355,9.41329307136532
111820.0,25.223,0.033746691746264,767.3265421260419,10.24230127014409
111620.0,25.223,0.0356278797092764,758.1121855902227,10.877656998642744
111320.0,25.223,0.0382549844361119,768.1182626401181,11.576534365241589
111120.0,25.223,0.0412571784816504,788.0277569408639,12.337427228587538
110720.0,25.223,0.0438563936801812,791.5643653796154,12.879556166506728
110520.0,25.223,0.0455785893245244,784.7561533254425,13.758738118508932
110120.0,25.223,0.0483561454742662,792.76706353612,15.356163362448944
110120.0,25.223,0.0502138489824539,798.8625868142302,16.87597903838824
109520.0,25.223,0.0526953664244515,800.0901636449618,18.08812631133868
109320.0,25.223,0.0551988653039864,807.8281837114858,19.42972997251899
108820.0,25.223,0.0585712769675516,817.3791948806049,21.58861328158679
108420.0,25.223,0.061128654081354,821.5066355004126,23.337493554495577
108020.0,25.223,0.063490301778825,824.7768606965989,25.009147977212564
107720.0,25.223,0.0660063330706058,832.5101952319972,26.90080911453328
106920.0,25.223,0.0694048042161825,839.2745891135091,29.569998591761017
106920.0,25.223,0.0715034045050944,845.9076893369792,30.894372695220376
106520.0,25.223,0.0737028539810837,850.9089360313569,33.592211955310646
106020.0,25.223,0.0768437053091971,863.0977372814228,36.48120448334873
105620.0,25.223,0.0793592974178357,869.0097394451918,39.30682219178128
105120.0,25.223,0.0821395250574132,875.1759951076873,42.40761063377319
104620.0,25.223,0.0851599906332055,883.6879802697242,45.8224275220954
104020.0,25.223,0.0882432805135435,897.322311152096,50.04497976213443
103520.0,25.223,0.0909150768015659,905.8879770116756,53.98150108022045
103020.0,25.223,0.0938229821038363,913.9095213013364,57.38406450627996
102520.0,25.223,0.0968866894411973,923.4176854345596,60.97742640033211
