f,T,b,mu_real,mu_imag
25000,25,0.05,2017.6423889164432,84.30015399306066
25000,25,0.1,2252.788296599733,159.29664633893117
25000,25,0.2,2458.1422420436998,324.29997592306347
25000,25,0.3,2559.8794502552396,499.867385967352
25000,30,0.05,2026.6579281091194,82.41434192986796
25000,30,0.1,2259.9214884617413,157.98982702448296
25000,30,0.2,2465.0216669055553,312.1201456278425
25000,30,0.3,2567.8609879154797,480.67093602245825
25000,40,0.05,2045.0788408638448,67.52644070123404
25000,40,0.1,2275.248005051547,138.92166535067193
25000,40,0.2,2478.6220023104224,287.3742244110155
25000,40,0.3,2581.6269272010477,452.187315729515
25000,50,0.05,2063.2055910181907,59.16729749367101
25000,50,0.1,2290.1342969337456,124.8162607047202
25000,50,0.2,2490.853805936459,272.8001111955892
25000,50,0.3,2593.145664976951,435.1164117851425
25000,60,0.05,2081.2328467116668,53.260700029737436
25000,60,0.1,2304.6228188319274,116.80767258437356
25000,60,0.2,2501.785634980464,269.600193427062
25000,60,0.3,2602.32923963439,431.5280362281138
25000,70,0.05,2099.0312078258958,55.871527713865724
25000,70,0.1,2318.5899341053296,118.75162584525755
25000,70,0.2,2511.255685234618,279.776682359522
25000,70,0.3,2608.724850310697,444.56177621114267
25000,80,0.05,2116.9180306253256,55.10404182604399
25000,80,0.1,2332.287787820371,125.77939764783684
25000,80,0.2,2519.383823702353,301.1165469676419
25000,80,0.3,2612.5067430377962,471.99475542035754
25000,90,0.05,2134.607390524501,61.58284700745431
25000,90,0.1,2345.4805734013635,141.16622114348488
25000,90,0.2,2525.963086014872,333.1424138522111
25000,90,0.3,2613.503383542808,512.4490451882932
25000,100,0.05,2152.1181003418337,73.00401333313891
25000,100,0.1,2358.1787355094343,162.52692972507884
25000,100,0.2,2531.234243484665,371.5580367918982
25000,100,0.3,2612.9539937213813,557.3618471132766
50000,25,0.05,2017.0042165568073,98.39367819004295
50000,25,0.1,2250.9399951892997,183.57469566568938
50000,25,0.2,2455.5407095633,343.4437074408149
50000,25,0.3,2554.761717255123,525.3977269084407
50000,30,0.05,2026.3910827474792,88.73365249318051
50000,30,0.1,2258.8270121272412,172.93481066193405
50000,30,0.2,2462.6040900194967,330.6537455403115
50000,30,0.3,2562.6267559381345,507.8372886515547
50000,40,0.05,2044.8222330981582,74.89539752378934
50000,40,0.1,2274.3884275943096,152.348265562601
50000,40,0.2,2476.2076123260304,307.4846920608894
50000,40,0.3,2576.0849357792413,482.7601510144033
50000,50,0.05,2063.00319674349,65.84747624295645
50000,50,0.1,2289.3377264068067,138.66135503103607
50000,50,0.2,2488.2758409407543,295.391134950002
50000,50,0.3,2587.2393301305947,468.9598919085964
50000,60,0.05,2081.0397944716033,60.33438675243695
50000,60,0.1,2303.884231367341,130.5672926590463
50000,60,0.2,2498.9937366436784,294.3568105313319
50000,60,0.3,2595.5301078786674,470.6988172943999
50000,70,0.05,2099.0198986389455,56.294796863213186
50000,70,0.1,2317.990966781615,129.9196255162531
50000,70,0.2,2508.1994585202738,305.96664016506196
50000,70,0.3,2601.3873004703623,485.6589651680426
50000,80,0.05,2116.821604767538,58.69154454909373
50000,80,0.1,2331.56040462758,138.61046735930944
50000,80,0.2,2515.6183682491883,331.10459271670703
50000,80,0.3,2603.9265992278265,517.23959380164
50000,90,0.05,2134.4810997263266,65.8148436027533
50000,90,0.1,2344.5519535336675,155.8305469944351
50000,90,0.2,2521.0597444002256,368.41708019813694
50000,90,0.3,2603.3824319237174,561.6082912983491
50000,100,0.05,2152.1181003418337,73.00401333313891
50000,100,0.1,2357.1493046581445,176.83072992090536
50000,100,0.2,2525.2109390193773,410.5019897039577
50000,100,0.3,2600.0919551825596,614.5751593718819
100000,25,0.025,1810.1419748762314,52.89034638100351
100000,25,0.05,2016.7192941459957,104.07023654716079
100000,25,0.1,2249.421947918363,201.32419391298322
100000,25,0.2,2449.6281490900683,383.34799815427795
100000,30,0.025,1820.9564095374726,44.80478269769654
100000,30,0.05,2026.2592026215816,91.69582931973328
100000,30,0.1,2257.6433222701153,187.75662135731824
100000,30,0.2,2457.7822786324873,364.76989248111886
100000,40,0.025,1842.269094654451,39.55101346309438
100000,40,0.05,2044.7425910197414,77.03909405398724
100000,40,0.1,2273.515730126288,164.8603604969374
100000,40,0.2,2471.61885724375,342.41962518269827
100000,50,0.025,1863.5930753843468,32.683837787477245
100000,50,0.05,2063.0118815515734,65.57481588584275
100000,50,0.1,2288.7961844114143,147.3303198675743
100000,50,0.2,2483.8986599758896,330.1818138336045
100000,60,0.025,1884.8193722681876,30.474582443381816
100000,60,0.05,2081.059785030531,59.64088805413308
100000,60,0.1,2303.392007303043,138.9806826427858
100000,60,0.2,2494.153846452077,332.8846916258287
100000,70,0.025,1906.0083119815708,30.465744380606637
100000,70,0.05,2098.97575547782,57.91732860237848
100000,70,0.1,2317.43330927139,139.51375650774537
100000,70,0.2,2502.3094058473857,350.8956340893877
100000,80,0.025,1927.1745036180957,31.859982583597308
100000,80,0.05,2116.762889847478,60.77229612846258
100000,80,0.1,2330.842643838178,150.1977088844658
100000,80,0.2,2507.7787469471623,386.02044291840866
100000,90,0.025,1948.351783950273,32.564230644525914
100000,90,0.05,2134.4309993631823,67.42008369062535
100000,90,0.1,2343.5873138299085,169.72190386227803
100000,90,0.2,2510.5986800371656,434.01341870118824
100000,100,0.025,1969.4435003608546,37.99444132088254
100000,100,0.05,2152.0022559120284,76.34261150386172
100000,100,0.1,2355.609919369995,196.27495831210703
100000,100,0.2,2511.1761625791764,489.0771417559365
200000,25,0.025,1810.120361839592,53.62493452518412
200000,25,0.05,2016.4343100988158,109.45317981684153
200000,25,0.1,2248.2131666758364,214.40169779403527
200000,25,0.2,2439.204496477057,444.8765906062415
200000,30,0.025,1820.8696417077103,48.20230176482045
200000,30,0.05,2025.9121258596065,99.06835831026459
200000,30,0.1,2256.3846746278427,202.32182175672975
200000,30,0.2,2447.5761429306826,427.9273632021575
200000,40,0.025,1842.252608600163,40.311609875846194
200000,40,0.05,2044.516043339167,82.83377373717846
200000,40,0.1,2272.594883135417,177.10226069016687
200000,40,0.2,2462.090050295243,405.29441080568637
200000,50,0.025,1863.5548336926202,34.79605859687203
200000,50,0.05,2062.8313309250816,71.02802302811658
200000,50,0.1,2288.0627030694695,158.31381415076106
200000,50,0.2,2474.4225291351618,394.9756075061069
200000,60,0.025,1884.7890774216055,32.29396049970312
200000,60,0.05,2080.918215094371,64.3913541375146
200000,60,0.1,2302.7943479452933,148.55490744706663
200000,60,0.2,2483.7140776670904,403.460045219881
200000,70,0.025,1905.9776653001913,32.326247854231475
200000,70,0.05,2098.8294529729096,62.996558394548096
200000,70,0.1,2316.7919800948407,149.7870226143658
200000,70,0.2,2488.7101325945473,437.0377381148252
200000,80,0.025,1927.1421194196307,33.76207109605088
200000,80,0.05,2116.604908712469,66.0459251313457
200000,80,0.1,2330.018450320625,162.48323991772955
200000,80,0.2,2488.02928688835,497.67086872415416
200000,90,0.025,1948.2829154419194,36.45249699014094
200000,90,0.05,2134.2436326387556,73.11138945671709
200000,90,0.1,2342.377132562697,185.67819215642191
200000,90,0.2,2480.938961304712,580.0131464866536
200000,100,0.025,1969.3863351755951,40.85023266199463
200000,100,0.05,2151.710332199605,84.16976943744521
200000,100,0.1,2353.578465760498,219.29513675226534
200000,100,0.2,2467.4317867278755,676.004843132737
300000,25,0.025,1809.9742959674304,58.34728688063086
300000,25,0.05,2016.1237549342695,115.03186647814701
300000,25,0.1,2246.6136029582813,230.55986171570967
300000,25,0.2,2430.217585766491,491.60577939504935
300000,30,0.025,1820.770499943921,51.81216577363959
300000,30,0.05,2025.6658012856965,103.98337763728547
300000,30,0.1,2255.016765796764,217.0375668631118
300000,30,0.2,2438.8442763957974,475.17302018533127
300000,40,0.025,1842.156756566275,44.47678070758233
300000,40,0.05,2044.3221010577458,87.48961463870204
300000,40,0.1,2271.4673198567616,191.02075389231624
300000,40,0.2,2453.558571707686,454.0939444574211
300000,50,0.025,1863.465715719661,39.279895753657456
300000,50,0.05,2062.682306067045,75.23153686695265
300000,50,0.1,2287.0895351289155,171.8012084716858
300000,50,0.2,2464.89884054668,450.6065790555019
300000,60,0.025,1884.7159528149687,36.311753707412656
300000,60,0.05,2080.802364744821,68.03222230360993
300000,60,0.1,2301.9051412882777,161.75008490257707
300000,60,0.2,2471.0144690581874,475.0822259310448
300000,70,0.025,1905.918213431971,35.65964991114263
300000,70,0.05,2098.7191244823503,66.57083121126004
300000,70,0.1,2315.856826997043,163.6104765185871
300000,70,0.2,2466.6960056658672,547.8055533191919
300000,80,0.025,1927.0639515133462,37.96251656105251
300000,80,0.05,2116.462613904054,70.45855348069686
300000,80,0.1,2328.851734924089,178.4275170195141
300000,90,0.025,1948.161534158383,42.44690760629745
300000,90,0.05,2134.0149090886675,79.50802798869199
300000,90,0.1,2340.6307700422367,206.52995067691214
300000,100,0.025,1969.2207483492234,48.17595827615172
300000,100,0.05,2151.389892403508,91.99692737102869
300000,100,0.1,2350.986777210799,245.5262203405493
