f,T,b,mu_real,mu_imag
700000,25,0.03,823.1323427074466,8.72068409616222
700000,25,0.05,870.1048024293374,17.285602000188216
700000,30,0.03,832.9388426309351,8.35271524416147
700000,30,0.05,880.7754927055792,17.17088864257304
700000,40,0.03,852.5452005541513,8.247445672475843
700000,40,0.05,902.103453183452,17.623663508457433
700000,50,0.03,872.1516263859587,8.123947417378446
700000,50,0.05,923.4305622549288,18.11980642083007
700000,50,0.1,1057.158308279773,185.08420958686938
700000,60,0.03,891.758440809268,7.944960954000444
700000,60,0.05,944.7577145959181,18.613421761541844
700000,60,0.1,1084.9527812754884,178.88079720494747
700000,70,0.03,911.3657195656322,7.694688955883985
700000,70,0.05,966.0867579335098,19.01089444152005
700000,70,0.1,1112.6829257983222,172.41969066030958
700000,80,0.03,930.9741882529073,7.269826082632472
700000,80,0.05,987.4177069426722,19.311144931648506
700000,80,0.1,1140.7729714107588,162.75680862950827
700000,90,0.03,950.5839302529652,6.614399801001323
700000,90,0.05,1008.7535239238024,19.358660881755746
700000,90,0.1,1169.4812370432296,147.02801538544264
700000,100,0.03,970.1910790382019,6.26583742290295
700000,100,0.05,1030.084597554702,19.649536241312067
700000,100,0.1,1197.4253697910958,135.33985744938673
1000000,25,0.015,789.6682607337906,12.343888655746019
1000000,25,0.03,823.0328519331537,15.486399870008698
1000000,25,0.05,869.9210861314981,24.868919375391673
1000000,30,0.015,798.8647943384843,11.92678925404593
1000000,30,0.03,832.8442549133249,15.077482322339387
1000000,30,0.05,880.6310317040194,23.43702130061945
1000000,40,0.015,817.243101814613,12.05425896021315
1000000,40,0.03,852.4490168200952,15.231975265591702
1000000,40,0.05,901.9669953150596,23.596040415525295
1000000,50,0.015,835.6192198474516,12.329290871963133
1000000,50,0.03,872.0534661311042,15.401627772425664
1000000,50,0.05,923.2918781412702,24.175161830855824
1000000,60,0.015,853.9945578522784,12.657061338631207
1000000,60,0.03,891.6550144812192,15.734494260519558
1000000,60,0.05,944.6093684800519,25.034770577994006
1000000,70,0.015,872.3708037733278,12.923447683755194
1000000,70,0.03,911.2572121051289,16.030484206604303
1000000,70,0.05,965.9307384599276,25.745804710777904
1000000,80,0.015,890.747025478253,13.191466668600793
1000000,80,0.03,930.8602641634448,16.277535624083153
1000000,80,0.05,987.2528281118148,26.429182501917577
1000000,90,0.015,909.125555314376,13.302667498245361
1000000,90,0.03,950.4626936397138,16.559792844142002
1000000,90,0.05,1008.5807442683488,26.894461714782956
1000000,100,0.015,927.5042585841629,13.399976695873319
1000000,100,0.03,970.0683403652749,16.655497137038438
1000000,100,0.05,1029.9151432284266,27.114205551708782
