probe,f,T,eps_real,eps_imag
RC2,613246.0,30,73292.94285215055,29226.98167987232
RC2,618398.0,30,73222.45083272245,29125.57783468284
RC2,623594.0,30,73148.4019227291,29020.58992603659
RC2,628833.0,30,73070.69287553054,28922.47289218494
RC2,634116.0,30,72995.66995809444,28830.020200280844
RC2,639443.0,30,72917.16584340218,28733.714883290264
RC2,644815.0,30,72848.98730716867,28632.108114029852
RC2,650233.0,30,72771.64978652718,28540.437871442955
RC2,655695.0,30,72697.20779747196,28445.823057516518
RC2,661204.0,30,72623.22792103389,28346.596279364938
RC2,666759.0,30,72551.01031267627,28267.93256435061
RC2,672361.0,30,72477.77223291478,28172.832150589697
RC2,678009.0,30,72404.61577918596,28083.463482350217
RC2,683706.0,30,72334.28273839157,27997.37743034387
RC2,689450.0,30,72265.74764987505,27907.204348590807
RC2,695242.0,30,72194.19457557141,27819.644551802423
RC2,701083.0,30,72119.03938473873,27734.030454645657
RC2,706973.0,30,72046.43415088442,27654.736469953154
RC2,712912.0,30,71976.62336761817,27560.795359001553
RC2,718902.0,30,71944.13919534188,27489.630113286436
RC2,724942.0,30,71836.45355846972,27397.775515546502
RC2,731032.0,30,71765.40517786208,27319.757191578887
RC2,737174.0,30,71698.42311365307,27242.11993812788
RC2,743367.0,30,71628.31345280689,27160.98830540888
RC2,749612.0,30,71558.62277862157,27086.14626086945
RC2,755910.0,30,71490.02206997263,27005.84353595283
RC2,762260.0,30,71419.43860781904,26926.490908141386
RC2,768664.0,30,71358.87536636752,26851.749371830545
RC2,775122.0,30,71289.96833686547,26780.518192098316
RC2,781634.0,30,71220.92318280332,26711.043163221228
RC2,788201.0,30,71150.71679380664,26631.46583174133
RC2,794823.0,30,71084.55349739452,26566.96173257504
RC2,801501.0,30,71020.14385914331,26496.846074177975
RC2,808234.0,30,70955.02651159762,26430.095384861826
RC2,815024.0,30,70889.40973215114,26352.972863519728
RC2,821872.0,30,70825.28027071111,26295.933627263847
RC2,828777.0,30,70758.65600921976,26225.397270218662
RC2,835739.0,30,70691.91302680908,26164.882162951428
RC2,842761.0,30,70626.78755085175,26103.923396084407
RC2,849841.0,30,70563.1347311937,26038.271317809933
RC2,856981.0,30,70499.48989822369,25966.28640863927
RC2,864180.0,30,70437.1599633263,25918.06203976658
RC2,871441.0,30,70370.39838501737,25851.530520235898
RC2,878762.0,30,70315.4023641483,25794.979459973783
RC2,886145.0,30,70250.51998008638,25738.213316207708
RC2,893590.0,30,70189.11329584144,25685.429057422985
RC2,901097.0,30,70125.67266189303,25624.887058296386
RC2,908667.0,30,70063.25524428097,25567.570058667123
RC2,916301.0,30,70004.83614572392,25514.412369688427
RC2,923999.0,30,69940.92975294117,25460.287406226835
RC2,931762.0,30,69872.63435305105,25410.983232893785
RC2,939590.0,30,69816.43577629431,25359.506599719192
RC2,947484.0,30,69756.627200569,25311.739030169294
RC2,955444.0,30,69696.06651286279,25251.914541709513
RC2,963471.0,30,69638.0337812157,25207.104172906904
RC2,971566.0,30,69578.89290757265,25162.62449939615
RC2,979728.0,30,69523.05262789853,25120.20456361077
RC2,987959.0,30,69462.84765753322,25071.727134321944
RC2,996259.0,30,69403.68826449043,25031.481972298683
RC2,100651.0,45,98047.83164197167,117158.30800243189
RC2,101497.0,45,97896.39613939908,116341.81510859326
RC2,102350.0,45,97731.4756912079,115548.91603944161
RC2,103210.0,45,97626.49258393628,114779.31664378455
RC2,104077.0,45,97443.265378134,113990.24904366788
RC2,104951.0,45,97306.52966683054,113196.39725617689
RC2,105833.0,45,97192.8573161766,112459.2563777823
RC2,106722.0,45,97066.0570582713,111685.34450714174
RC2,107618.0,45,96914.06073372293,110922.99317580012
RC2,108523.0,45,96790.2443258193,110175.18657156722
RC2,109434.0,45,96640.97863745317,109433.49273435534
RC2,110354.0,45,96511.22463145501,108694.41977033013
RC2,111281.0,45,96387.64208750476,107960.9848197649
RC2,112216.0,45,96230.73482806103,107222.29083822262
RC2,113159.0,45,96082.72138639355,106513.11663277565
RC2,114109.0,45,95960.64746711345,105791.99556768224
RC2,115068.0,45,95795.6392535076,105085.17246770041
RC2,116035.0,45,95684.89048788011,104390.27277303905
RC2,117009.0,45,95533.03560686763,103695.80337209195
RC2,117992.0,45,95397.85728340216,102978.48579670597
RC2,118984.0,45,95258.50876314446,102289.24548196857
RC2,119983.0,45,95145.92700210196,101612.2174589395
RC2,120991.0,45,95006.04795129437,100933.32008499892
RC2,122008.0,45,94865.99793826567,100251.01567727079
RC2,123033.0,45,94740.05519365327,99592.9634198311
RC2,124067.0,45,94617.77940642733,98938.18686576428
RC2,125109.0,45,94483.17559097536,98278.62811338443
RC2,126160.0,45,94342.58223723459,97628.77006084149
RC2,127220.0,45,94213.41568213579,96964.70456863502
RC2,128289.0,45,94085.2942605203,96326.30521539682
RC2,129366.0,45,93937.14756023754,95699.32559660137
RC2,130453.0,45,93809.30728656717,95059.97625627721
RC2,131549.0,45,93684.2508631235,94436.79448772127
RC2,132654.0,45,93550.81167962615,93817.65991433297
RC2,133769.0,45,93427.56325327432,93201.50709475062
RC2,134893.0,45,93278.19505119328,92573.97739187097
RC2,136026.0,45,93166.08318699668,91970.82770097119
RC2,137169.0,45,93028.98660209436,91369.23553546444
RC2,138321.0,45,92924.55007810573,90766.80014352454
RC2,139483.0,45,92787.45300789153,90179.87977637138
RC2,140655.0,45,92684.44863333124,89590.96769908433
RC2,141837.0,45,92557.58952264875,89008.88373012304
RC2,143028.0,45,92435.65246152364,88429.78009202465
RC2,144230.0,45,92297.80283841616,87846.10296069387
RC2,145442.0,45,92166.64035077146,87268.33616980222
RC2,146664.0,45,92053.6526208619,86713.61276710035
RC2,147896.0,45,91922.67381830356,86146.79559028117
RC2,149138.0,45,91787.26869381178,85594.8098232498
RC2,150391.0,45,91651.8998279969,85043.08693808169
RC2,151655.0,45,91559.24085628423,84502.63876523322
RC2,152929.0,45,91427.76254866242,83938.23763878595
RC2,154214.0,45,91303.90608460378,83410.21264381387
RC2,155509.0,45,91186.44547063445,82871.51492269478
RC2,156816.0,45,91037.45630192365,82333.72458723011
RC2,158133.0,45,90944.20303817396,81815.56490364825
RC2,159462.0,45,90840.83802327533,81293.86185341093
RC2,160802.0,45,90719.48174177232,80775.86407672503
RC2,162152.0,45,90596.27165540484,80266.19948024656
RC2,163515.0,45,90483.44837813762,79748.31719236099
RC2,164889.0,45,90360.2787180507,79234.91006053881
RC2,166274.0,45,90248.17719084292,78726.83856093521
RC2,167671.0,45,90116.2005410162,78232.77481927643
RC2,169079.0,45,90004.6927866476,77745.63217472294
RC2,170500.0,45,89878.55063924364,77260.54605418097
RC2,171932.0,45,89766.2865522286,76766.33327891768
RC2,173377.0,45,89646.97005997044,76281.2539040405
RC2,174833.0,45,89525.93615605445,75804.85824213756
RC2,176302.0,45,89404.65200712935,75325.18610194854
RC2,177783.0,45,89293.6160867537,74859.33970144323
RC2,179277.0,45,89189.81979541562,74383.23731722876
RC2,180783.0,45,89056.62546024946,73917.33212609103
RC2,182302.0,45,88927.13426029285,73460.58484477486
RC2,183834.0,45,88821.247956515,73005.33889470197
RC2,185378.0,45,88696.9678375812,72551.62323920365
RC2,186935.0,45,88570.85204979591,72095.92998726574
RC2,188506.0,45,88486.6751185158,71651.51677300618
RC2,190090.0,45,88376.02254335466,71211.19297161275
RC2,191687.0,45,88258.65678587687,70765.94621313454
RC2,193297.0,45,88135.505845999,70328.94325947878
RC2,194921.0,45,88022.55176647332,69899.98809869068
RC2,196559.0,45,87912.5535823676,69478.99220378176
RC2,198210.0,45,87813.25256336304,69043.91448622271
RC2,199875.0,45,87692.9870552364,68622.03250039708
RC2,201554.0,45,87584.26344961059,68200.65788023657
RC2,203248.0,45,87467.91274625866,67790.84735900977
RC2,204955.0,45,87365.28347323663,67375.35403861846
RC2,206677.0,45,87244.5291809263,66963.95398125355
RC2,208413.0,45,87140.38471295434,66553.99419917942
RC2,210164.0,45,87029.99224457581,66159.00904665855
RC2,211930.0,45,86915.08059586541,65759.83237528121
RC2,213711.0,45,86810.66041385746,65366.41581264539
RC2,215506.0,45,86705.22662378201,64968.41413675884
RC2,217317.0,45,86598.61010469719,64573.070039301056
RC2,219142.0,45,86481.42806057734,64197.50771375439
RC2,220983.0,45,86377.60542064575,63812.771432328394
RC2,222840.0,45,86263.07125471812,63423.56574895647
RC2,224712.0,45,86173.64487595548,63049.71305931584
RC2,226600.0,45,86051.2844736178,62677.23909143344
RC2,228504.0,45,85933.09340370292,62300.779110158895
RC2,230423.0,45,85834.60144060894,61946.41289090066
RC2,232359.0,45,85732.92826291395,61576.77433901894
RC2,234311.0,45,85632.87888924123,61204.09386977171
RC2,236280.0,45,85536.67758788388,60848.663417894975
RC2,238265.0,45,85418.966294468,60502.384454766645
RC2,240267.0,45,85314.7152841563,60132.97326353096
RC2,242285.0,45,85210.45689698028,59785.43280827004
RC2,244321.0,45,85103.2728397237,59441.76479369094
RC2,246373.0,45,84998.88781710884,59095.349168416375
RC2,248443.0,45,84892.41704304896,58758.40621941801
RC2,250531.0,45,84792.59041483805,58407.382415391854
RC2,252635.0,45,84686.88758671952,58069.29343389514
RC2,254758.0,45,84576.5067314825,57737.452191986136
RC2,256898.0,45,84488.03636626514,57411.32797366953
RC2,259056.0,45,84385.02123732875,57079.05765777303
RC2,261233.0,45,84284.26220320353,56750.769196786874
RC2,263427.0,45,84191.12638323633,56430.01782367925
RC2,265641.0,45,84074.30802680737,56100.70278575969
RC2,267872.0,45,83970.4220236071,55786.646318173254
RC2,270123.0,45,83869.21661794961,55470.36304081404
RC2,272392.0,45,83760.74234602849,55158.11740207223
RC2,274681.0,45,83663.59815026358,54843.28111448084
RC2,276988.0,45,83573.82450523872,54535.771848635064
RC2,279315.0,45,83473.06150446781,54229.79110213314
RC2,281662.0,45,83346.98300207863,53928.867585086955
RC2,284028.0,45,83253.54692536028,53622.612525322016
RC2,286415.0,45,83144.50599750657,53331.93285610868
RC2,288821.0,45,83044.67601590499,53038.449055623016
RC2,291247.0,45,82945.98474902389,52736.852383455625
RC2,293694.0,45,82847.1528102298,52448.505391273364
RC2,296162.0,45,82748.96540215328,52159.032029665774
RC2,298650.0,45,82642.48753297846,51875.71049987353
RC2,301159.0,45,82546.30646510035,51587.86898816508
RC2,303689.0,45,82448.30731430674,51310.767219087385
RC2,306240.0,45,82353.89514561354,51028.15394238077
RC2,308813.0,45,82250.09575911687,50749.13002067912
RC2,311408.0,45,82155.08229173839,50470.422493413804
RC2,314024.0,45,82056.39016176961,50199.94468359381
RC2,316662.0,45,81960.39937059637,49926.7978785435
RC2,319322.0,45,81858.01098379979,49659.759861546656
RC2,322005.0,45,81767.79350560992,49394.61104527269
RC2,324710.0,45,81677.0105847778,49131.61717860253
RC2,327438.0,45,81557.83670142014,48864.73322592078
RC2,330189.0,45,81481.06370400012,48603.49990770688
RC2,332963.0,45,81371.7687382474,48348.06590810828
RC2,335761.0,45,81272.81791522984,48099.65421741975
RC2,338581.0,45,81181.65876054566,47838.73858328956
RC2,341426.0,45,81088.83190112161,47579.67178245247
RC2,344294.0,45,80996.2120865851,47346.106033710894
RC2,347187.0,45,80921.35813656605,47092.06111685238
RC2,350104.0,45,80827.95502325625,46843.96113178408
RC2,353045.0,45,80725.0551505733,46601.56035471566
RC2,356011.0,45,80638.33402396033,46366.664075814275
RC2,359002.0,45,80551.25997884868,46121.313572907704
RC2,362018.0,45,80457.8147153491,45888.79121554442
RC2,365060.0,45,80363.30537406587,45658.46281139728
RC2,368127.0,45,80266.97638835493,45412.130488154806
RC2,371219.0,45,80172.40609825362,45187.7348473521
RC2,374338.0,45,80086.97817223505,44954.29599665133
RC2,377483.0,45,79984.32283053691,44720.41560394349
RC2,380654.0,45,79894.37292430823,44510.83693476477
RC2,383852.0,45,79793.29910742206,44285.32712373579
RC2,387077.0,45,79690.10392298641,44058.65022317838
RC2,390329.0,45,79615.50905850777,43838.50758719302
RC2,393608.0,45,79510.86583133014,43619.52988294629
RC2,396915.0,45,79431.17201997853,43405.34677821988
RC2,400250.0,45,79343.13414774605,43188.52754466513
RC2,403613.0,45,79252.99240231427,42973.748240210145
RC2,407003.0,45,79161.43993410877,42762.44297399261
RC2,410423.0,45,79067.35104383278,42560.922453944724
RC2,413871.0,45,78979.6198308575,42347.08078708874
RC2,417348.0,45,78885.51928278849,42149.78929079351
RC2,420854.0,45,78799.33543839828,41944.757754894556
RC2,424390.0,45,78720.7949246497,41736.6475052435
RC2,427955.0,45,78614.76863827227,41532.89526992519
RC2,431551.0,45,78526.7787692017,41336.98860725495
RC2,435176.0,45,78437.27352159761,41136.49181081171
RC2,438832.0,45,78349.28632169504,40941.039990208345
RC2,442519.0,45,78253.79706399165,40751.62548196712
RC2,446237.0,45,78169.34662248565,40555.14989534514
RC2,449986.0,45,78073.66031496595,40368.46217921006
RC2,453766.0,45,77986.48848825594,40177.39237354328
RC2,457579.0,45,77886.62471501075,39983.61937897978
RC2,461423.0,45,77811.46906522727,39797.92095916283
RC2,465299.0,45,77726.58916752145,39612.90311838579
RC2,469209.0,45,77638.51017378061,39438.36944378903
RC2,473151.0,45,77566.29389923696,39256.51934189157
RC2,477126.0,45,77478.13882177141,39073.39667539369
RC2,481134.0,45,77396.69451577334,38897.03653023906
RC2,485176.0,45,77309.37231436544,38721.75094293435
RC2,489252.0,45,77220.43301500613,38547.98534256895
RC2,493363.0,45,77142.43633340958,38373.58353925222
RC2,497508.0,45,77039.98540053035,38202.43175890985
RC2,501687.0,45,76955.77703109638,38029.56892181853
RC2,505902.0,45,76869.03316441622,37860.922465630814
RC2,510152.0,45,76791.05214278412,37688.70851690992
RC2,514438.0,45,76706.05010122311,37528.78041365713
RC2,518760.0,45,76623.63616088714,37361.581074671594
RC2,523119.0,45,76525.99747005425,37194.521097116456
RC2,527514.0,45,76444.43636618127,37037.67829474183
RC2,531945.0,45,76348.6217288909,36875.16389084531
RC2,536414.0,45,76273.80532573721,36712.53046838794
RC2,540921.0,45,76186.74375821002,36560.30229590325
RC2,545465.0,45,76105.44641158162,36401.0884597644
RC2,550048.0,45,76023.39405142273,36245.012967204246
RC2,554669.0,45,75952.93436548466,36081.02637987641
RC2,559329.0,45,75871.91493147112,35948.44704678855
RC2,564028.0,45,75781.04665877213,35799.20856442032
RC2,568767.0,45,75698.85422343641,35640.38239604194
RC2,573545.0,45,75624.1886907417,35492.742521773165
RC2,578364.0,45,75545.54273434062,35355.162878354975
RC2,583223.0,45,75463.05080093161,35209.68540593306
RC2,588123.0,45,75375.71154576549,35065.50298541429
RC2,593064.0,45,75304.77431809786,34918.25719538038
RC2,598046.0,45,75218.02761704224,34779.188696447105
RC2,603070.0,45,75139.45618259476,34637.85560705242
RC2,608137.0,45,75059.85000100832,34503.201147008265
RC2,613246.0,45,74991.89836441741,34362.315234022404
RC2,618398.0,45,74908.67360878586,34229.31169456564
RC2,623594.0,45,74833.76215087876,34103.394742168224
RC2,628833.0,45,74743.9872812556,33966.58346774172
RC2,634116.0,45,74653.22829112531,33834.67483441308
RC2,639443.0,45,74575.60839698727,33709.47854969497
RC2,644815.0,45,74499.70921582665,33583.4493648255
RC2,650233.0,45,74443.99623239228,33452.08575253674
RC2,655695.0,45,74363.1526084124,33323.295584823914
RC2,661204.0,45,74288.05535992241,33201.09324193964
RC2,666759.0,45,74211.56626805702,33074.801927147586
RC2,672361.0,45,74126.0129463775,32952.65851208342
RC2,678009.0,45,74055.74260519851,32837.246977306495
RC2,683706.0,45,73963.83893909141,32712.035013244025
RC2,689450.0,45,73900.31614505495,32590.379457920877
RC2,695242.0,45,73821.5018956206,32474.549135954712
RC2,701083.0,45,73744.55208449664,32364.226930073964
RC2,706973.0,45,73666.37843619894,32246.845322665118
RC2,712912.0,45,73585.4074753206,32138.580200139477
RC2,718902.0,45,73578.78027554115,32030.687767310515
RC2,724942.0,45,73440.97338976795,31920.39462891641
RC2,731032.0,45,73371.97074173621,31809.134710010076
RC2,737174.0,45,73292.57126184458,31699.974843364056
RC2,743367.0,45,73222.24895835541,31593.130010371984
RC2,749612.0,45,73154.05035453713,31489.674027232108
RC2,755910.0,45,73069.11667760974,31381.640408271855
