f,T,eps_real,eps_imag
105933.0,45,130674.18234887702,161584.14813064784
106853.0,45,130458.78135306887,160441.93822686718
107781.0,45,130245.88188689081,159304.01363542993
108716.0,45,130039.14538315634,158192.87166357186
109660.0,45,129831.50577920319,157082.73769606263
110613.0,45,129628.2328244628,155976.15040183987
111573.0,45,129393.97907895662,154901.74004999758
112542.0,45,129203.70073579457,153791.36055276386
113519.0,45,128983.6324755595,152734.22442571408
114505.0,45,128796.59652803026,151661.7996032117
115499.0,45,128583.45106540079,150602.4349178851
116502.0,45,128357.97531355306,149556.96229265965
117513.0,45,128175.4247197119,148494.754599545
118534.0,45,127959.86856501717,147463.28963649579
119563.0,45,127761.41779971842,146443.2794832715
120601.0,45,127557.84169825993,145425.7270877229
121648.0,45,127353.26962200207,144418.8648313352
122705.0,45,127149.31647713349,143420.3177154459
123770.0,45,126952.72774239347,142422.54302184712
124845.0,45,126764.51828025069,141432.25783291413
125929.0,45,126569.85220525147,140453.18332589752
127022.0,45,126361.56099936472,139469.365999117
128125.0,45,126159.6300123597,138510.1231907912
129238.0,45,125957.26023890417,137569.05751866897
130360.0,45,125757.95490302946,136623.33167190079
131492.0,45,125571.35408077191,135685.93531034837
132634.0,45,125380.96358900276,134742.41544340682
133785.0,45,125177.02924760047,133829.8132678913
134947.0,45,124976.87898714108,132898.4813148707
136119.0,45,124786.49469218544,131985.70174600955
137300.0,45,124598.9461596349,131093.9936054189
138493.0,45,124409.9565911428,130174.84621396751
139695.0,45,124200.64007113036,129298.22408812743
140908.0,45,124021.34384308719,128421.5812705758
142132.0,45,123825.74162295855,127559.33758325271
143366.0,45,123637.83052202062,126676.92874371777
144611.0,45,123456.40227817297,125814.49668778347
145866.0,45,123248.39478563667,124951.2920784874
147133.0,45,123073.42685935569,124109.26075850872
148410.0,45,122883.84277165198,123276.52573989314
149699.0,45,122704.56307924035,122445.70288518797
150999.0,45,122517.74313525202,121601.26645749765
152310.0,45,122335.58703357843,120801.52582761961
153633.0,45,122142.43631495177,119971.64230630982
154966.0,45,121964.6919553077,119169.227343575
156312.0,45,121772.3632136473,118371.31673915786
157669.0,45,121589.18023845664,117575.71340499312
159038.0,45,121409.73784077953,116778.07617760671
160419.0,45,121221.05309952477,116005.80627995648
161812.0,45,121033.04307951327,115230.8214144768
163217.0,45,120865.32583764692,114453.79914976053
164634.0,45,120693.65084957995,113685.44388291048
166064.0,45,120506.07730153688,112936.16196019224
167506.0,45,120330.44351023687,112171.48100827709
168960.0,45,120152.85541759215,111425.69700850315
170427.0,45,119976.34159240474,110690.04743457121
171907.0,45,119793.18769774705,109961.16231139778
173400.0,45,119618.83097264949,109236.57411087585
174906.0,45,119438.06074279927,108510.06157908679
176424.0,45,119269.11196365388,107786.06343727473
177956.0,45,119094.26306080732,107073.85502822752
179501.0,45,118922.41412473847,106361.78120813025
181060.0,45,118748.69086797186,105669.6865653109
182632.0,45,118589.41738607879,104970.72301566569
184218.0,45,118406.56504350285,104278.56094371043
185817.0,45,118238.71431764377,103582.366649943
187431.0,45,118060.18802291965,102931.697129383
189058.0,45,117883.483008056,102257.29289125782
190700.0,45,117717.67593278813,101582.49270277756
192356.0,45,117555.9800020128,100921.13126843468
194026.0,45,117378.54368112441,100275.90523463661
195711.0,45,117213.63045940221,99621.94306875551
197410.0,45,117051.92768666732,98972.59137030639
199124.0,45,116878.08884053609,98340.32961196791
200853.0,45,116715.03464749422,97696.9551177957
202597.0,45,116552.97980026515,97068.3109869546
204356.0,45,116390.93397733296,96434.51966368017
206131.0,45,116220.58743965354,95821.21284043444
207921.0,45,116050.20020906397,95209.09635321319
209726.0,45,115889.1252666389,94594.01779358898
211547.0,45,115737.12117608447,93987.26251732091
213384.0,45,115568.95893294414,93385.01583730169
215237.0,45,115411.68234763012,92799.01313005907
217106.0,45,115244.72243172092,92200.03909898481
218991.0,45,115083.37019874835,91616.89754578167
220892.0,45,114930.27057420921,91021.75852942321
222810.0,45,114762.70903516011,90454.73755272855
224745.0,45,114604.8153040583,89886.85048750226
226696.0,45,114457.51285316682,89325.60905412842
228665.0,45,114297.06014732092,88754.10020184162
230650.0,45,114138.96951679759,88196.25693601285
232653.0,45,113988.57982304465,87640.8057294154
234673.0,45,113826.55690276391,87084.59545268604
236711.0,45,113670.2793167049,86546.5281397469
238766.0,45,113512.23865590981,85997.59173542453
240839.0,45,113369.40735328388,85462.55413441057
242930.0,45,113209.98047432186,84936.82584483507
245040.0,45,113055.82415892469,84410.18750024529
247167.0,45,112911.85936655618,83886.0214900342
249314.0,45,112747.13064311339,83363.33727968972
251478.0,45,112602.07891916396,82845.23433331422
253662.0,45,112447.92677724811,82338.62814609395
255864.0,45,112307.57486012962,81823.75551859546
258086.0,45,112146.80331740974,81314.45984165155
260327.0,45,112002.16800744666,80818.93220226426
262588.0,45,111847.57134995611,80334.22991493586
264868.0,45,111709.03786867078,79827.8683015127
267167.0,45,111560.90114111041,79351.09197240572
269487.0,45,111413.00674000678,78869.04247305547
271827.0,45,111267.6740189403,78389.25156610698
274187.0,45,111102.28812996979,77939.81789552757
276568.0,45,110973.36479831045,77443.73740479481
278970.0,45,110822.22454028756,76957.49465565814
281392.0,45,110694.18904888156,76506.60406372833
283835.0,45,110539.01742124188,76060.30510846362
286300.0,45,110402.8215928638,75582.78603904518
288786.0,45,110263.81540798285,75150.9058060065
291293.0,45,110114.45688590051,74699.20987809214
293823.0,45,109971.26587733344,74244.71437547635
296374.0,45,109824.61815033416,73807.984488709
298947.0,45,109691.50231324772,73364.70892347432
301543.0,45,109550.73577667988,72927.63143848795
304161.0,45,109415.73489574222,72498.98970660479
306802.0,45,109263.81724322181,72084.7989034271
309466.0,45,109135.39930091807,71658.0233122519
312153.0,45,109000.31704387013,71224.06245282979
314864.0,45,108858.31252941575,70826.65820816022
317598.0,45,108722.13950848303,70404.7036624834
320355.0,45,108585.42917926902,69998.11611185448
323137.0,45,108446.74381291229,69591.90722340535
325943.0,45,108294.85219653365,69185.03184775212
328773.0,45,108181.09390708235,68789.75717420131
331628.0,45,108052.72685926371,68390.74496952086
334507.0,45,107918.92232788412,67998.84678149156
337412.0,45,107789.6225517266,67610.27328663738
340341.0,45,107654.98710854817,67225.6351367256
343297.0,45,107524.90586097172,66835.44134908014
346278.0,45,107387.54251322051,66450.0581512781
349284.0,45,107256.02139843689,66084.25021581163
352317.0,45,107129.45790826887,65711.01510255775
355376.0,45,106996.86873994034,65338.5974383968
358462.0,45,106866.73107984292,64971.648068609466
361574.0,45,106741.04984596664,64607.76215691064
364714.0,45,106611.14854830784,64251.31771237706
367881.0,45,106481.33240283445,63894.217160887994
371075.0,45,106355.15885242251,63541.37058379424
374297.0,45,106229.93739865447,63182.34954271318
377547.0,45,106100.91275733543,62843.42287591733
380825.0,45,105968.91156572664,62484.99948403605
384132.0,45,105851.12599741896,62150.92208959859
387468.0,45,105729.11329162358,61810.0906833465
390832.0,45,105602.27307242539,61475.31553032306
394225.0,45,105471.84309730248,61134.47838755343
397649.0,45,105357.80519226399,60805.067437408456
401101.0,45,105224.893644419,60516.28417164468
404584.0,45,105108.6881773998,60154.418022540005
408097.0,45,104989.86401310196,59828.83095090301
411641.0,45,104876.09325205801,59516.431539875965
415215.0,45,104749.06558256128,59203.12541794414
418820.0,45,104626.56557926124,58892.46544216536
422457.0,45,104505.16488771926,58574.113328970416
426125.0,45,104383.09907753604,58272.0108415156
429825.0,45,104260.62529986544,57958.99951512249
433557.0,45,104155.89528005359,57659.72116879461
437322.0,45,104023.94099065849,57366.7514930057
441119.0,45,103905.19307318785,57065.22634432501
444949.0,45,103783.12758518745,56772.29050040176
448813.0,45,103674.82220853899,56479.58314532078
452710.0,45,103560.07621516097,56193.20006466421
456641.0,45,103438.62065981342,55904.55795890935
460606.0,45,103318.77249318766,55619.79748671148
464605.0,45,103208.67102381542,55345.8020480633
468639.0,45,103101.63569921907,55062.015765236654
472708.0,45,102984.92495263519,54783.41994266675
476813.0,45,102861.20114598579,54511.171388346935
480953.0,45,102748.78295379275,54242.748976280636
485129.0,45,102635.18059674966,53974.51037237824
489341.0,45,102524.27891522723,53710.547238792125
493590.0,45,102405.12356049006,53450.79191296809
497876.0,45,102303.86608875886,53186.82421663302
502199.0,45,102185.35575392649,52928.26699916016
506560.0,45,102071.47298266001,52676.92445164577
510958.0,45,101959.15657521022,52425.311223132354
515395.0,45,101855.50191497816,52175.493925960705
519870.0,45,101740.2992580039,51926.757290205416
524384.0,45,101636.04597603969,51682.964523734205
528937.0,45,101519.71181694955,51438.40622352365
533530.0,45,101412.4214967226,51195.11306795508
538163.0,45,101306.6306972269,50945.945682933176
542836.0,45,101200.00444443611,50720.71577190846
547549.0,45,101108.30180943647,50478.84127475338
552303.0,45,100979.65866997297,50258.389787564556
557099.0,45,100873.60487002655,50024.069585892255
561936.0,45,100774.39260886454,49791.14512347054
566816.0,45,100667.61289226629,49583.28310120165
571737.0,45,100555.92298104163,49358.935463315196
576702.0,45,100449.64883316672,49136.96923439568
581709.0,45,100349.362240069,48914.17198161726
586760.0,45,100243.15359012107,48711.13957178375
591855.0,45,100162.63072034456,48488.893372392755
596994.0,45,100043.61878584501,48281.789643151336
602178.0,45,99944.66651233484,48088.08928591256
607406.0,45,99835.87800967516,47868.47918139874
612680.0,45,99737.55341469857,47665.78390727582
618000.0,45,99641.07805408882,47470.22564370474
623366.0,45,99541.05817823125,47266.84692637398
628779.0,45,99437.64098378236,47067.672426118355
634239.0,45,99318.21499007421,46874.783887502024
639746.0,45,99232.8611578388,46689.305339130566
645301.0,45,99128.25457300148,46501.75304376783
650904.0,45,99033.84230631337,46320.04083311152
656556.0,45,98936.35603389757,46114.810772601326
662257.0,45,98842.43194630546,45943.839867675335
668007.0,45,98743.199232355,45765.33137099736
673807.0,45,98641.63934225011,45588.446892281994
679658.0,45,98550.6462192724,45412.45011419017
685559.0,45,98442.3607976325,45237.21750286542
691512.0,45,98348.26797038727,45066.18530271411
697516.0,45,98254.56396934806,44897.56645853681
703573.0,45,98156.73583797972,44731.36030991478
709682.0,45,98056.00621979866,44572.6573042057
715844.0,45,97963.38369119742,44403.119067963744
722060.0,45,97865.48168215134,44249.45709420939
728330.0,45,97764.45285611352,44089.9721595235
734654.0,45,97682.65509994084,43923.0743062364
741033.0,45,97584.44055888383,43782.09998301396
747467.0,45,97491.24668733416,43623.62435460142
753957.0,45,97406.54328653376,43474.15750717562
760504.0,45,97308.2646666219,43331.55347955385
767107.0,45,97210.77666414864,43176.37007428301
773768.0,45,97123.9563557333,43038.196447094386
780487.0,45,97026.8490403399,42899.777480094985
787264.0,45,96935.09214650789,42751.246735140056
794099.0,45,96840.43441124696,42622.108993879054
800995.0,45,96754.93045896143,42491.17744847726
807950.0,45,96663.10669841798,42363.53975678107
814965.0,45,96562.14312914838,42232.73079430376
822041.0,45,96474.87467600135,42101.1213683489
829179.0,45,96385.60771586315,41987.88975237869
836379.0,45,96287.16810934851,41857.06117421558
843641.0,45,96185.23272421892,41745.10217462988
850966.0,45,96100.69745429134,41620.940442859974
858355.0,45,96012.10417282779,41500.606443937504
865808.0,45,95920.02735503284,41390.48922179637
873326.0,45,95823.89899481613,41260.95517090214
880909.0,45,95742.62496391998,41155.85592315801
888558.0,45,95652.76907349433,41060.673692201424
896273.0,45,95543.7733944705,40951.29791642017
904056.0,45,95459.80434742155,40830.13774850327
911906.0,45,95364.48322920932,40739.36577947921
919824.0,45,95270.27032536677,40629.33559443026
927811.0,45,95179.08446202577,40537.25310293358
935867.0,45,95093.62606741894,40449.49408645895
943993.0,45,95004.87972666485,40353.59980490422
952190.0,45,94908.90564386165,40255.36048460543
960457.0,45,94824.59667326418,40164.350149527854
968797.0,45,94724.80861713931,40077.63399265684
977209.0,45,94632.80338112148,39976.01831636776
985694.0,45,94545.05275420679,39901.42438085904
994253.0,45,94450.40506366937,39810.218507676545
100578.0,60,138861.82171889095,217635.6366507634
101451.0,60,138625.61203645336,216068.42619603776
102332.0,60,138366.83192528706,214481.25874381667
103221.0,60,138162.45060812845,212919.88591905267
104117.0,60,137938.21230728223,211351.58232714416
105021.0,60,137703.8835796776,209813.63628472103
105933.0,60,137462.69121520422,208288.7541612038
106853.0,60,137242.65094648942,206786.74800184203
107781.0,60,136981.58738429673,205255.50338066308
108716.0,60,136763.6107791751,203769.93339352598
109660.0,60,136543.8370039497,202309.62775873404
110613.0,60,136323.08343370195,200826.96886284678
111573.0,60,136107.28867723895,199377.0373725212
112542.0,60,135878.94404375151,197927.02537137643
113519.0,60,135646.99322733012,196492.8082349051
114505.0,60,135434.99387928064,195076.03187021715
115499.0,60,135184.9907293124,193668.58402218274
116502.0,60,134968.3942718949,192274.4803341814
117513.0,60,134733.42966568246,190887.8659155664
118534.0,60,134533.99991254794,189493.97823682404
119563.0,60,134308.7947442528,188133.4985452049
120601.0,60,134086.13208295975,186782.83808538638
121648.0,60,133865.81106755693,185440.97192067676
122705.0,60,133635.16644047663,184117.44716662445
123770.0,60,133419.48273289303,182794.8461407783
124845.0,60,133203.64753997666,181483.45778387022
125929.0,60,132993.30634918922,180199.34305006504
127022.0,60,132788.65092793189,178895.2883723786
128125.0,60,132556.09156393714,177631.15624415944
129238.0,60,132335.00121755005,176362.63206497367
130360.0,60,132117.63690491137,175084.94082385936
131492.0,60,131912.27499551175,173857.30382722834
132634.0,60,131695.99190684425,172611.81568443737
133785.0,60,131485.33960767393,171389.09330783342
134947.0,60,131261.39342898934,170170.36556285352
136119.0,60,131056.09036453873,168962.58275415897
137300.0,60,130843.58129073051,167773.72614594328
138493.0,60,130633.50289507309,166580.32793433042
139695.0,60,130416.23912796,165404.89515020713
140908.0,60,130222.71307481205,164229.50284365268
142132.0,60,130015.58791205517,163068.41814249233
143366.0,60,129785.5755467632,161923.57370918358
144611.0,60,129603.61998186221,160787.70501389398
145866.0,60,129374.93834092189,159649.05503526042
147133.0,60,129177.4531328673,158531.20748689867
148410.0,60,128978.2896962223,157425.89605147
149699.0,60,128774.48075120251,156311.51806682273
150999.0,60,128560.73040963337,155215.04855348868
152310.0,60,128346.02960619367,154122.7970860455
153633.0,60,128141.57152040923,153060.06767142186
154966.0,60,127951.94599565584,151972.04427284645
156312.0,60,127751.05177776629,150918.4557237141
157669.0,60,127549.88469510069,149866.36787267387
159038.0,60,127352.99229643578,148806.43234645782
160419.0,60,127164.88328127275,147766.11416738314
161812.0,60,126948.89969062034,146755.03204543088
163217.0,60,126749.58514152688,145736.26906206412
164634.0,60,126557.85165823768,144726.8470870764
166064.0,60,126357.21849953332,143713.5190912227
167506.0,60,126161.59758776898,142725.18368938376
168960.0,60,125969.84211710308,141732.70729925085
170427.0,60,125777.28084728555,140753.31795684635
171907.0,60,125582.37116948559,139780.66548712974
173400.0,60,125376.88370182604,138810.4240597811
174906.0,60,125202.19793342553,137866.359249997
176424.0,60,124997.05236289429,136916.59133070166
177956.0,60,124813.21302885476,135968.45032203812
179501.0,60,124626.75051766416,135053.4052706292
181060.0,60,124435.30721491242,134128.34669619278
182632.0,60,124242.89077193603,133195.03296209636
184218.0,60,124051.3937207454,132286.73012416178
185817.0,60,123852.94613210575,131386.81984361444
187431.0,60,123665.02816662047,130483.03473127766
189058.0,60,123480.7058582311,129602.2764256845
190700.0,60,123292.52495913797,128709.82971928059
