f,T,eps_real,eps_imag
155509.0,45,124228.54350613468,161123.74293255465
156816.0,45,124071.13621028018,160062.8474738717
158133.0,45,123900.6100454277,158967.22261324586
159462.0,45,123726.97334549524,157900.39748807272
160802.0,45,123582.11684052568,156853.24069557866
162152.0,45,123395.333223051,155812.37916996639
163515.0,45,123241.07424127187,154767.19557764416
164889.0,45,123070.84039275837,153747.80880870216
166274.0,45,122903.7719265444,152714.5857595631
167671.0,45,122745.65136148942,151702.7311129851
169079.0,45,122561.97437100946,150701.73784709646
170500.0,45,122413.22970717611,149715.3481685859
171932.0,45,122239.38811023014,148720.32518098285
173377.0,45,122071.21139717697,147752.3880550291
174833.0,45,121905.04837041473,146773.3034038811
176302.0,45,121747.59032283144,145800.74610137453
177783.0,45,121564.04662513809,144852.31041080327
179277.0,45,121390.48058633794,143899.24036745407
180783.0,45,121229.61887471369,142951.08303251813
182302.0,45,121061.28601616158,142028.92206992873
183834.0,45,120905.06637936732,141109.7058031441
185378.0,45,120736.3694977788,140188.23666373015
186935.0,45,120581.65263036445,139273.49048738356
188506.0,45,120408.14069175697,138364.89413734534
190090.0,45,120236.68372662665,137490.93074562674
191687.0,45,120088.55827968652,136597.2629633103
193297.0,45,119911.78639628482,135726.91164992805
194921.0,45,119745.02807818618,134847.4189635933
196559.0,45,119572.62318782137,133966.04036906356
198210.0,45,119409.2608621454,133138.013108603
199875.0,45,119241.76963250633,132274.85983935243
201554.0,45,119079.57654115929,131420.47787576378
203248.0,45,118910.0455975055,130593.40862084352
204955.0,45,118740.59358180112,129751.64800186995
206677.0,45,118577.54568544912,128930.43198246312
208413.0,45,118415.56779610994,128111.55641215184
210164.0,45,118254.94401524238,127308.70881517952
211930.0,45,118090.07192389977,126505.44899456856
213711.0,45,117915.88297372208,125714.87875162136
215506.0,45,117762.16931687256,124910.25787973661
217317.0,45,117592.12804825451,124136.48985756736
219142.0,45,117409.8808496886,123349.41162077327
220983.0,45,117253.98560751436,122584.86861172141
222840.0,45,117091.74141841695,121813.26654197816
224712.0,45,116930.8216144191,121065.95744459597
226600.0,45,116763.86735915135,120310.15987975815
228504.0,45,116595.16033571132,119568.39454513788
230423.0,45,116434.32140745148,118821.21159139999
232359.0,45,116266.8824593827,118094.91257129643
234311.0,45,116102.6170851451,117364.17637227979
236280.0,45,115938.11539746034,116634.26234304164
238265.0,45,115769.89004759674,115921.12710809195
240267.0,45,115605.15827057943,115216.80055878074
242285.0,45,115442.80942377438,114504.88563932985
244321.0,45,115274.72133933596,113808.93771278087
246373.0,45,115116.63768974473,113125.19973768323
248443.0,45,114948.0572508779,112442.50669064968
250531.0,45,114790.75268072059,111743.01057956417
252635.0,45,114618.36179996637,111081.84208752836
254758.0,45,114455.78303466852,110401.72382860149
256898.0,45,114298.33028999018,109732.68139424878
259056.0,45,114139.23432472008,109081.06321374053
261233.0,45,113967.62297186322,108422.23203931029
263427.0,45,113801.58269529013,107792.26996901385
265641.0,45,113643.58611302171,107131.25078283598
267872.0,45,113477.25520659868,106499.26544477166
270123.0,45,113318.50146685433,105865.13332064079
272392.0,45,113155.80995108694,105239.96672150958
274681.0,45,112988.754258676,104615.18125306499
276988.0,45,112821.06901833575,104005.15670510457
279315.0,45,112659.157171491,103384.76343537465
281662.0,45,112503.31022424906,102781.14179210993
284028.0,45,112347.26116467881,102176.18101755925
286415.0,45,112182.6543528922,101579.11185254595
288821.0,45,112010.03392695921,100994.19930777233
291247.0,45,111849.9209814257,100394.90473499712
293694.0,45,111689.4170128448,99813.468373754
296162.0,45,111521.48308249,99234.64848336075
298650.0,45,111369.21427162772,98661.52536934637
301159.0,45,111208.29451054458,98103.68358485782
303689.0,45,111045.41159729924,97530.02620815684
306240.0,45,110885.3488791937,96974.71665806856
308813.0,45,110732.39567311332,96416.43179629867
311408.0,45,110562.03282292704,95867.46411148607
314024.0,45,110400.12174166282,95319.71398850124
316662.0,45,110241.75891980491,94784.71597684566
319322.0,45,110087.3432167345,94246.00088569277
322005.0,45,109923.47866381166,93710.45485629574
324710.0,45,109761.10398764022,93185.67077583126
327438.0,45,109596.47513838235,92665.72359036727
330189.0,45,109450.40994642039,92147.52167602407
332963.0,45,109279.99799241252,91629.22243044726
335761.0,45,109129.67321051931,91122.04412931202
338581.0,45,108965.20552569596,90615.1099437747
341426.0,45,108801.67524744257,90120.25919001162
344294.0,45,108646.73440211713,89616.24845947509
347187.0,45,108491.73556052745,89122.45872957892
350104.0,45,108322.1181540217,88635.37226874677
353045.0,45,108179.98722743461,88144.5891670019
356011.0,45,108010.89623245991,87666.6960730316
359002.0,45,107853.36747339391,87194.03368754081
362018.0,45,107704.9408003847,86707.23296946922
365060.0,45,107550.4547537865,86248.9473528305
368127.0,45,107392.04140510889,85777.21002967922
371219.0,45,107231.89992486287,85320.85867566377
374338.0,45,107072.5124096553,84854.58706539495
377483.0,45,106917.31827548081,84403.06838158373
380654.0,45,106767.6213280589,83955.9943342775
383852.0,45,106596.58566429823,83516.6252709097
387077.0,45,106452.47956834607,83070.2021349923
390329.0,45,106293.66065574509,82624.96951740952
393608.0,45,106138.62886531229,82200.86495432217
396915.0,45,105971.41036827893,81765.24516286528
400250.0,45,105820.32251565356,81338.2601157879
403613.0,45,105675.09198858998,80911.37871311516
407003.0,45,105516.72865104952,80489.65164343375
410423.0,45,105357.63743350355,80079.53870993108
413871.0,45,105205.74801488707,79664.3767781227
417348.0,45,105044.90964767849,79246.16149118982
420854.0,45,104908.40789956694,78847.08638953055
424390.0,45,104741.06478908718,78445.31976512642
427955.0,45,104592.96402596837,78041.30193564242
431551.0,45,104438.1566475421,77649.76207979635
435176.0,45,104277.2850822455,77257.49881960123
438832.0,45,104140.57995881737,76859.60677108294
442519.0,45,103980.12094086218,76480.22642846812
446237.0,45,103820.85764120976,76093.4013469921
449986.0,45,103682.34653681862,75721.83773104577
453766.0,45,103516.29308411406,75340.73969588382
457579.0,45,103368.98095299861,74963.1236520344
461423.0,45,103225.98347248902,74602.13266292303
465299.0,45,103061.05244125289,74235.40625393462
469209.0,45,102905.32634449887,73869.29376559955
473151.0,45,102766.51310472087,73498.20359721854
477126.0,45,102609.18976452952,73155.03282618566
481134.0,45,102465.27294424994,72797.28715818633
485176.0,45,102312.1495737673,72450.15524915964
489252.0,45,102158.53149027315,72099.36842024712
493363.0,45,102006.25431959648,71752.38748035963
497508.0,45,101858.97570069217,71404.58517430599
501687.0,45,101711.8955011169,71065.04451198681
505902.0,45,101558.12572570972,70732.30901487148
510152.0,45,101409.96283346148,70408.55013046673
514438.0,45,101252.32969636637,70074.36309110194
518760.0,45,101109.54034434407,69738.81972041364
523119.0,45,100963.70287557345,69417.67627434847
527514.0,45,100812.40228506595,69099.56338848958
531945.0,45,100660.66213613468,68785.56566123979
536414.0,45,100511.02432319535,68461.71227713312
540921.0,45,100368.9620172203,68155.3763355255
545465.0,45,100228.8890102967,67836.59089361542
550048.0,45,100066.63950555997,67531.88996119995
554669.0,45,99905.82263879858,67235.46923677652
559329.0,45,99780.31929257158,66926.55539035982
564028.0,45,99635.40507179279,66632.36947734961
568767.0,45,99494.23761276458,66324.80756422806
573545.0,45,99341.05197353933,66028.78171771712
578364.0,45,99195.84816561731,65741.73229997093
583223.0,45,99051.78729556625,65448.6326772353
588123.0,45,98895.85906117418,65176.62401258122
593064.0,45,98754.13409048697,64884.639589966864
598046.0,45,98606.8706466609,64609.639855651
603070.0,45,98465.16372574682,64328.553412849615
608137.0,45,98322.70026936669,64048.33330058437
613246.0,45,98176.34486402202,63768.888835859245
618398.0,45,98031.24544924987,63512.009676025584
623594.0,45,97881.35975897755,63237.5084872088
628833.0,45,97747.27178332618,62972.33060342979
634116.0,45,97598.1585038013,62702.61780650954
639443.0,45,97464.91178867336,62447.72013734579
644815.0,45,97317.40368664783,62187.309347052156
650233.0,45,97165.6878832746,61936.42272227542
655695.0,45,97023.7009729484,61679.82055973885
661204.0,45,96887.32500370003,61428.2298399494
666759.0,45,96737.45895907549,61182.29888317196
672361.0,45,96604.97336653293,60936.22761609558
678009.0,45,96456.68201559882,60685.83795902394
683706.0,45,96321.15058748152,60448.853389363234
689450.0,45,96183.55308868962,60214.254573527636
695242.0,45,96045.06923599997,59972.74141219485
701083.0,45,95897.65599014598,59732.84143361988
706973.0,45,95758.66101100402,59506.0121301368
712912.0,45,95620.12915785414,59265.04480817745
718902.0,45,95565.16328475518,59033.30829596242
724942.0,45,95343.02876681594,58816.11320679139
731032.0,45,95200.43721333677,58588.31553544903
737174.0,45,95058.89830607203,58377.52986487907
743367.0,45,94934.59233084341,58150.24187462245
749612.0,45,94787.26771299695,57936.31040090264
755910.0,45,94643.12591611908,57727.794211779794
762260.0,45,94523.46650881092,57513.65773140276
768664.0,45,94380.54766452577,57303.53115167746
775122.0,45,94238.14899655773,57092.21134761847
781634.0,45,94115.86984394841,56888.1946817783
788201.0,45,93978.93646481188,56679.639172999014
794823.0,45,93835.6099330656,56481.36036817512
801501.0,45,93694.60789000787,56277.81600736002
808234.0,45,93572.71804391655,56085.772791636155
815024.0,45,93424.67027964022,55883.1757889711
821872.0,45,93300.0516308295,55699.68578146555
828777.0,45,93162.79918685206,55502.461424328685
835739.0,45,93030.82225482451,55306.2012111354
842761.0,45,92899.63124577807,55125.778067367
849841.0,45,92767.45487645587,54944.28467057676
856981.0,45,92640.81933479127,54756.64233170114
864180.0,45,92502.9308565192,54578.02454691118
871441.0,45,92366.37969314186,54403.39568937432
878762.0,45,92243.67711544003,54222.75632176191
886145.0,45,92106.90959506431,54051.336943509734
893590.0,45,91985.00292525449,53877.97506057261
901097.0,45,91863.41259225964,53705.5963509555
908667.0,45,91721.12710945863,53532.88015764456
916301.0,45,91599.54821689075,53379.00749395219
923999.0,45,91474.02972934919,53213.9391643591
931762.0,45,91326.89265577665,53046.45402134739
939590.0,45,91211.6534512911,52892.689830795534
947484.0,45,91082.53830640863,52727.57511810736
955444.0,45,90948.30390345994,52576.98819733745
963471.0,45,90824.92101664745,52432.931449410746
971566.0,45,90704.68000711822,52272.37429657315
979728.0,45,90580.80840127268,52122.67489319313
987959.0,45,90451.95823450232,51973.327419674635
996259.0,45,90332.34265070078,51828.91790342834
100651.0,60,134964.75251072002,309853.2963901695
101497.0,60,134790.8422443852,307534.50231266976
102350.0,60,134658.4368404724,305226.4179356409
103210.0,60,134519.72850571736,302949.8512085688
104077.0,60,134367.71462070916,300657.27029779955
104951.0,60,134256.03630336898,298398.86957590375
105833.0,60,134076.1736132427,296188.782542278
106722.0,60,133941.96972013632,293984.96962821716
107618.0,60,133789.99308389626,291785.2944794607
108523.0,60,133672.49394086565,289601.6922441248
109434.0,60,133525.87909439014,287434.85024063126
