f,T,eps_real,eps_imag
192356.0,30,32156.012721207055,41592.114839582566
194026.0,30,32133.07518287904,41256.24879166477
195711.0,30,32106.633482695244,40944.89988374831
197410.0,30,32082.320719396335,40624.575931042724
199124.0,30,32062.83981297452,40296.53066036982
200853.0,30,32039.805040742944,39989.78231570689
202597.0,30,32009.868919124583,39706.412473532655
204356.0,30,31982.723791193774,39397.56446359784
206131.0,30,31969.464854002825,39100.80595476328
207921.0,30,31938.19815966601,38777.07712138722
209726.0,30,31908.850277029007,38486.167090505274
211547.0,30,31889.950441707024,38201.695356871525
213384.0,30,31864.616955660837,37896.79669460467
215237.0,30,31834.971622345798,37604.18871185125
217106.0,30,31822.25905124759,37325.909179106806
218991.0,30,31796.834724085562,37033.72772195944
220892.0,30,31770.29376957582,36761.984004819635
222810.0,30,31743.41382995112,36494.74551668645
224745.0,30,31722.013395522896,36205.535259356766
226696.0,30,31696.611024279162,35945.791398003676
228665.0,30,31674.940404746976,35704.82617971884
230650.0,30,31649.746407650848,35437.38118535626
232653.0,30,31622.43039693692,35127.787193573946
234673.0,30,31598.415284854065,34867.02524225142
236711.0,30,31571.89813421005,34628.280641817975
238766.0,30,31546.37153086773,34366.44473795674
240839.0,30,31529.269311238128,34090.50095300519
242930.0,30,31501.881922488472,33806.22934028315
245040.0,30,31475.62097187546,33565.998774137486
247167.0,30,31452.689400571933,33346.102814755664
249314.0,30,31428.840600462045,33112.60535263185
251478.0,30,31407.54656360772,32849.81667771543
253662.0,30,31385.319001318614,32610.640408543062
255864.0,30,31355.545512730816,32361.61140942038
258086.0,30,31342.766484327727,32116.55611062038
260327.0,30,31311.89347300659,31880.683922937133
262588.0,30,31277.595187077444,31627.499852333844
264868.0,30,31257.22527479479,31392.15572927402
267167.0,30,31243.274890975375,31156.910103346083
269487.0,30,31214.7698268494,30937.070889200397
271827.0,30,31185.80540569378,30712.3966965468
274187.0,30,31160.49722060931,30480.858638945723
276568.0,30,31140.10134908962,30258.958395266138
278970.0,30,31113.403545993122,30053.841299622567
281392.0,30,31083.793576916167,29836.000417522013
283835.0,30,31062.62067166919,29617.151599488596
286300.0,30,31040.792291679798,29412.266136028255
288786.0,30,31012.03063207259,29187.900292166098
291293.0,30,30996.637715102763,28964.26018979398
293823.0,30,30969.033118591655,28766.116788621242
296374.0,30,30938.138362517904,28544.093897821615
298947.0,30,30918.63423964117,28337.566135693025
301543.0,30,30886.41540962233,28134.840923906795
304161.0,30,30857.887970243624,27939.621754275406
306802.0,30,30839.738516650166,27728.38839152083
309466.0,30,30811.614164618586,27533.187075276066
312153.0,30,30787.197894561625,27343.37939711681
314864.0,30,30770.28796035135,27153.630145102346
317598.0,30,30735.72116603051,26945.205146304117
320355.0,30,30719.353845210033,26750.744995350782
323137.0,30,30692.4990061406,26562.96351423348
325943.0,30,30661.28560315908,26376.31128351033
328773.0,30,30641.232952545328,26180.53832135864
331628.0,30,30613.122038931335,25989.752672934854
334507.0,30,30587.81248410075,25806.73072855796
337412.0,30,30562.670922086854,25613.599843980526
340341.0,30,30537.920377103164,25429.965202033633
343297.0,30,30506.19443715185,25263.65557265868
346278.0,30,30495.058933792054,25089.149619543696
349284.0,30,30469.159789173238,24904.192527870902
352317.0,30,30443.164265652682,24734.136939978234
355376.0,30,30411.854649431483,24561.979575382535
358462.0,30,30393.806532168906,24373.5552220133
361574.0,30,30376.568747550922,24206.271619761723
364714.0,30,30346.197759474057,24055.463355997592
367881.0,30,30316.356976667874,23873.932189005787
371075.0,30,30289.859207614103,23706.861140224795
374297.0,30,30265.498077028045,23543.06743226759
377547.0,30,30239.7702936415,23374.98562671631
380825.0,30,30214.393844212027,23215.4189170665
384132.0,30,30190.42384235859,23055.031514882357
387468.0,30,30164.709799193603,22888.295886843855
390832.0,30,30133.372114706915,22721.640404135018
394225.0,30,30113.026100631967,22574.754401832568
397649.0,30,30095.80105891664,22412.78773181505
401101.0,30,30050.373481757717,22272.65224743988
404584.0,30,30045.291341745316,22104.468373804924
408097.0,30,30016.513822446446,21962.5729925545
411641.0,30,29990.564965315218,21815.583109307536
415215.0,30,29965.18170471335,21667.510874435735
418820.0,30,29930.240240925636,21512.36698598854
422457.0,30,29910.833089304553,21363.085038957786
426125.0,30,29883.91261367398,21228.208234528025
429825.0,30,29853.57626465092,21094.359312987013
433557.0,30,29835.378263867748,20940.739463822603
437322.0,30,29813.853353523013,20801.990861171962
441119.0,30,29791.416509966908,20652.487745332153
444949.0,30,29762.318419466133,20513.713517554024
448813.0,30,29737.913237775585,20378.52167702751
452710.0,30,29713.96843260901,20239.18809136052
456641.0,30,29689.847693461885,20096.097365993002
460606.0,30,29661.40584613018,19956.219402419396
464605.0,30,29633.723945963648,19822.17437805254
468639.0,30,29613.194537142837,19699.702852353566
472708.0,30,29588.853245493654,19562.385180467343
476813.0,30,29557.220003095958,19420.41265777587
480953.0,30,29534.025759194592,19304.152303201467
485129.0,30,29509.000651252147,19197.43586906116
489341.0,30,29481.509675121244,19060.840662964707
493590.0,30,29458.822109174966,18926.67951842521
497876.0,30,29439.14717043435,18799.54908677324
502199.0,30,29402.27889569642,18667.100783878002
506560.0,30,29384.380693590392,18556.587440041236
510958.0,30,29353.83285775899,18432.69191335804
515395.0,30,29329.609642917025,18306.894885569738
519870.0,30,29305.28288354994,18183.926929614358
524384.0,30,29280.38540787164,18069.959329835256
528937.0,30,29258.078522279393,17951.43670989585
533530.0,30,29230.093404415187,17833.023316486262
538163.0,30,29196.422097544066,17718.28802380001
542836.0,30,29183.88211931195,17592.965863084602
547549.0,30,29159.547128394905,17478.94350356811
552303.0,30,29128.16448573492,17369.314805495167
557099.0,30,29106.067156515775,17258.908498594225
561936.0,30,29080.325082747284,17147.468704658997
566816.0,30,29048.836602703606,17041.011174077317
571737.0,30,29029.745211336223,16928.153305314605
576702.0,30,29005.73901391388,16826.080154566316
581709.0,30,28981.50809483796,16714.883495851856
586760.0,30,28959.543513382345,16598.64686990964
591855.0,30,28926.48970151542,16493.089317033868
596994.0,30,28910.718357583864,16391.886105978618
602178.0,30,28881.427714396053,16284.675048299492
607406.0,30,28860.983553857284,16181.724914820517
612680.0,30,28832.125864662194,16069.31512009179
618000.0,30,28809.477488236014,15971.0632040547
623366.0,30,28781.69149168727,15870.590185534022
628779.0,30,28758.350697416754,15770.580946755816
634239.0,30,28735.69284320626,15671.502697707749
639746.0,30,28707.417553286912,15571.35447049847
645301.0,30,28682.846517341804,15476.424224126216
650904.0,30,28660.510153513747,15382.962189194692
656556.0,30,28634.006046453054,15289.649150823689
662257.0,30,28606.239235431,15186.327615642638
668007.0,30,28587.633222794397,15094.108315973699
673807.0,30,28562.823295585236,15000.90525384739
679658.0,30,28541.38812939439,14902.687684645945
685559.0,30,28508.05478111832,14805.652912931544
691512.0,30,28487.4030079426,14715.410544412383
697516.0,30,28462.35461104167,14627.412169556463
703573.0,30,28440.027183809663,14541.285411778215
709682.0,30,28423.695545440383,14451.615892845866
715844.0,30,28390.12807987336,14361.166520849698
722060.0,30,28374.393993374368,14265.683701767606
728330.0,30,28346.431306471462,14178.93580160411
734654.0,30,28320.765514604387,14099.173788585704
741033.0,30,28300.48057639878,14011.560676755751
747467.0,30,28274.998738409562,13933.074237187928
753957.0,30,28251.235314494654,13844.906719460621
760504.0,30,28233.41673745893,13765.721829665188
767107.0,30,28205.198840654994,13681.35467385556
773768.0,30,28181.08376751099,13597.367332161224
780487.0,30,28167.387142650256,13511.754011468172
787264.0,30,28134.77659739938,13421.528937907146
794099.0,30,28112.477398852872,13342.532905426977
800995.0,30,28091.71027000843,13269.534225393169
807950.0,30,28065.31775039691,13182.970829259884
814965.0,30,28044.60952959807,13102.393037862483
822041.0,30,28023.4108307263,13033.368067044614
829179.0,30,27997.261700258598,12961.939048132774
836379.0,30,27973.67796722219,12881.600328605633
843641.0,30,27953.68919071219,12797.194900533243
850966.0,30,27933.34922094431,12722.71933405967
858355.0,30,27907.852155378783,12649.051801339028
865808.0,30,27882.728836560524,12575.184084172606
873326.0,30,27859.79714327729,12502.57557777164
880909.0,30,27838.36558745228,12423.967316307906
888558.0,30,27813.582912579062,12351.426958897377
896273.0,30,27794.12692927521,12282.6100893901
904056.0,30,27771.921299851463,12208.773356682237
911906.0,30,27750.151772594792,12136.261336316576
919824.0,30,27732.157830978038,12073.712662965141
927811.0,30,27709.70860918735,12001.915434771063
935867.0,30,27687.795452996023,11928.717258683562
943993.0,30,27663.052102921487,11861.886098733006
952190.0,30,27644.33128499823,11792.618159733063
960457.0,30,27618.450430876175,11725.953630996406
968797.0,30,27596.10810751343,11654.214635296432
977209.0,30,27575.999413729325,11586.899318897522
985694.0,30,27555.228823495163,11519.821495944429
994253.0,30,27531.6709977564,11453.845614451262
1002890.0,30,27515.139429017177,11394.780972269158
1011590.0,30,27494.61361227694,11329.262145056931
1020380.0,30,27472.262268734827,11267.139874202674
1029240.0,30,27454.16405055038,11204.619376997138
1038170.0,30,27430.650229312763,11137.762793624039
1047190.0,30,27411.53010981176,11074.253588349966
1056280.0,30,27391.73283999225,11012.683288295944
1065450.0,30,27371.241199398555,10950.319970331722
1074700.0,30,27352.27658038517,10889.438215984526
1084040.0,30,27327.091453709356,10827.616736443946
1093450.0,30,27309.157998036757,10768.32169553903
1102940.0,30,27293.769034718236,10711.206079180012
1112520.0,30,27270.42130322578,10654.121579867464
1122180.0,30,27251.82639749116,10591.413958703746
1131920.0,30,27235.416987460667,10537.243982274333
1141750.0,30,27216.84085447702,10481.644318961946
1151670.0,30,27192.503448227064,10422.653474914026
1161670.0,30,27177.794310151134,10368.46279321772
1171750.0,30,27156.52743516933,10307.662421559904
1181930.0,30,27141.387054141123,10255.334192673748
1192190.0,30,27121.23328440965,10199.982277859153
1202540.0,30,27102.303234255985,10145.70002661794
1212980.0,30,27086.424307193935,10089.605665536834
1223520.0,30,27063.59033240514,10034.437617874082
1234140.0,30,27044.912263822425,9982.436094623406
1244860.0,30,27029.76990250785,9926.329931182814
1255660.0,30,27009.988041039076,9871.95929655904
1266570.0,30,26990.486068646856,9820.746167334897
1277560.0,30,26973.279295521294,9772.338262475503
1288660.0,30,26959.14742473893,9717.638382853227
1299850.0,30,26940.768330332605,9662.268370863507
1311130.0,30,26920.340456002854,9613.493947085755
1322520.0,30,26908.41948280834,9566.419262426938
1334000.0,30,26892.313466363255,9514.247341880488
1345590.0,30,26872.3935348652,9463.47447849754
1357270.0,30,26852.613091918756,9412.754589463731
1369050.0,30,26841.913038131224,9370.672339365403
1380940.0,30,26826.78033404919,9324.27963067205
1392930.0,30,26811.401609052125,9275.319745671512
1405030.0,30,26793.085053760227,9226.906724319328
1417230.0,30,26780.787806867294,9182.849206665896
1429530.0,30,26761.10876042743,9133.319722656875
1441940.0,30,26749.628210558432,9089.023279436446
1454470.0,30,26734.894991159545,9042.762286976793
1467090.0,30,26720.80069586651,8997.838957470043
1479830.0,30,26705.98392741743,8952.907789703695
1492680.0,30,26693.28261044347,8910.52340142847
100578.0,45,36327.13858122504,105598.05507285695
101451.0,45,36276.16394186629,104753.98936741841
102332.0,45,36227.466977746844,103882.22594078825
103221.0,45,36172.02034289918,103059.79127778487
104117.0,45,36129.400764882295,102203.11633392057
105021.0,45,36084.07132486873,101369.43529558512
105933.0,45,36040.73250737438,100492.58824735356
106853.0,45,35988.82708857921,99698.48362509166
107781.0,45,35950.77764158971,98875.4198352674
108716.0,45,35909.33723900266,98108.30540684688
109660.0,45,35848.73145134521,97315.52964807849
110613.0,45,35805.87984522456,96545.15095641879
111573.0,45,35751.65893700294,95770.4094144339
112542.0,45,35718.150450672845,95013.50766588995
113519.0,45,35676.79410232354,94223.87002825091
114505.0,45,35631.29503418911,93427.52571712552
115499.0,45,35580.73242979996,92664.38882232245
116502.0,45,35538.212565004615,91912.15012261183
117513.0,45,35496.37491222436,91194.89499586319
118534.0,45,35455.794355821,90463.6931866424
119563.0,45,35414.856311689866,89683.60795507519
120601.0,45,35374.2678210754,88904.70780714728
121648.0,45,35321.61532929575,88235.2970600933
122705.0,45,35278.95393542025,87554.20456666546
123770.0,45,35239.15007126959,86849.65160746578
124845.0,45,35193.72149970169,86135.56815609185
125929.0,45,35152.2886971232,85406.82491625607
127022.0,45,35114.82657962759,84721.57033706381
128125.0,45,35074.01363588227,84057.62635614398
129238.0,45,35036.92108841711,83365.4256078651
130360.0,45,34991.19952721807,82659.83327962601
131492.0,45,34961.034354733165,82043.94753735534
132634.0,45,34910.13211965949,81367.49480832524
133785.0,45,34868.94433239762,80642.62820586094
134947.0,45,34843.0992567829,80003.01749331481
136119.0,45,34784.73673411211,79365.25695220169
137300.0,45,34753.74088013656,78671.92265421072
138493.0,45,34722.66809612469,78076.75669690134
139695.0,45,34679.74557836782,77499.5981652877
140908.0,45,34638.23279740546,76873.96055899648
142132.0,45,34604.30398036509,76248.32684070236
143366.0,45,34568.110180871976,75645.22288784667
144611.0,45,34523.34458399536,75032.22652653736
145866.0,45,34486.52764834721,74437.01440719888
147133.0,45,34450.469176377825,73816.36042358223
148410.0,45,34414.31867101429,73207.43164328975
149699.0,45,34364.92660689486,72649.34673907114
150999.0,45,34342.304781069535,72047.70444375323
152310.0,45,34291.70902484338,71443.9557354172
153633.0,45,34263.17195195256,70902.35401898192
154966.0,45,34228.7982170882,70333.90443360091
156312.0,45,34192.50849876938,69758.60920920587
157669.0,45,34155.6066734554,69217.46761796171
159038.0,45,34118.9422714556,68665.04693721764
160419.0,45,34086.972079797924,68116.4270386194
161812.0,45,34048.1135649948,67569.87709461541
163217.0,45,34013.6288866247,67000.75574481011
164634.0,45,33979.920795033715,66453.20182112513
166064.0,45,33947.03168095298,65919.58344664332
167506.0,45,33906.29311379471,65406.84105726223
168960.0,45,33871.593196282294,64889.37658566617
170427.0,45,33845.39524288245,64389.23026146792
171907.0,45,33811.07237821872,63886.04208273672
173400.0,45,33767.743795151626,63376.80743676595
174906.0,45,33732.96084941981,62855.84994371302
176424.0,45,33707.55910472372,62331.985290167846
177956.0,45,33672.85614667483,61824.81408977585
179501.0,45,33641.72264805687,61334.724355413055
181060.0,45,33612.60337737276,60856.235585671275
182632.0,45,33576.89512021953,60401.41584815492
184218.0,45,33542.38268671918,59902.326518339054
185817.0,45,33514.93722051935,59423.158623153584
187431.0,45,33471.877641431645,58981.78699362301
189058.0,45,33446.61400726367,58485.5503783508
190700.0,45,33405.90968305066,58028.78139138921
192356.0,45,33370.66409290968,57565.10079300114
194026.0,45,33344.6960317282,57098.74901187416
195711.0,45,33308.70940518735,56652.05457147327
197410.0,45,33274.79015737391,56190.93246598929
199124.0,45,33244.687388895276,55738.17558926609
200853.0,45,33217.652567946905,55361.34498628083
202597.0,45,33186.48333986135,54903.958155178894
204356.0,45,33153.80716274922,54448.55084451731
206131.0,45,33123.410804660256,54021.58981701305
207921.0,45,33091.32326380074,53607.87604900881
209726.0,45,33064.63928764034,53156.74738022688
211547.0,45,33030.24579874694,52766.15402021037
213384.0,45,32993.20228198302,52327.682852878854
215237.0,45,32969.61687693689,51937.17546882037
217106.0,45,32946.716528271136,51536.76368254694
218991.0,45,32913.08553702242,51124.004513875996
220892.0,45,32884.565018395835,50706.93075221185
222810.0,45,32860.11860417187,50302.47281752075
224745.0,45,32822.86910108102,49930.052432781304
226696.0,45,32805.55001163849,49554.57107186617
228665.0,45,32773.509369464635,49166.15303146836
230650.0,45,32744.801971749235,48784.38002416181
232653.0,45,32714.266059242946,48415.72454250249
234673.0,45,32687.53439797221,48037.44503163474
236711.0,45,32652.167837040513,47651.59796400406
238766.0,45,32621.28670066097,47287.60021882815
240839.0,45,32592.445139779786,46904.86318837668
242930.0,45,32567.794955002617,46531.67924824486
245040.0,45,32538.565226066345,46163.97829254251
247167.0,45,32508.38653891239,45805.51349622684
249314.0,45,32488.157415013586,45474.48877553738
251478.0,45,32460.945044998316,45119.822793810046
253662.0,45,32429.016464694916,44768.48937037852
255864.0,45,32396.599506068465,44433.34271953512
258086.0,45,32378.947366874345,44091.497276631984
260327.0,45,32332.04536706144,43739.73700210509
262588.0,45,32315.9933830854,43413.23769099573
264868.0,45,32285.764698434512,43083.859485818764
267167.0,45,32260.668337712963,42755.74351139367
269487.0,45,32230.739190432883,42427.2083028286
271827.0,45,32201.054938213612,42090.12482328153
274187.0,45,32153.444781313312,41785.58091719543
276568.0,45,32147.16808748932,41470.77485225273
278970.0,45,32123.466754931687,41115.71872430249
281392.0,45,32088.652291589646,40800.25690219422
283835.0,45,32056.54423036787,40507.12617670834
286300.0,45,32042.729562391694,40207.98636824202
288786.0,45,32009.771795092314,39907.171806494014
291293.0,45,31984.19920719306,39609.72825806913
293823.0,45,31953.750064096355,39313.75299738675
296374.0,45,31929.108708763284,39000.303394425595
298947.0,45,31901.741880695434,38698.531364302566
301543.0,45,31880.902708521764,38408.37059357368
304161.0,45,31843.194575421683,38115.11514969165
306802.0,45,31818.652915769468,37834.48947111761
309466.0,45,31785.453141907303,37563.24144650964
312153.0,45,31764.01025985254,37281.566754390624
314864.0,45,31741.91805270361,37001.506070593554
317598.0,45,31716.913768200695,36709.799577846425
320355.0,45,31691.159018973016,36429.66124747349
323137.0,45,31664.496878405633,36150.96267188316
325943.0,45,31641.65598095535,35887.635701122956
328773.0,45,31603.57401951,35636.15535543006
331628.0,45,31580.124976337764,35352.96928490799
334507.0,45,31550.88808238258,35082.16248417313
337412.0,45,31517.285252647118,34842.587766536955
340341.0,45,31502.163819349887,34585.60715034438
343297.0,45,31473.242597402463,34319.46868204216
346278.0,45,31446.02357396704,34069.376784716886
349284.0,45,31414.219916957634,33819.2183945043
352317.0,45,31395.432381477807,33580.77390260916
355376.0,45,31367.24225333164,33339.46324390964
358462.0,45,31329.962166003108,33060.623910389295
361574.0,45,31302.8900772494,32805.74517418605
364714.0,45,31280.328188471394,32584.996455143977
367881.0,45,31255.86591848466,32329.225651296278
371075.0,45,31229.32036490459,32092.851324567553
374297.0,45,31193.15723329829,31847.28725088496
377547.0,45,31175.05723636455,31630.852689783696
380825.0,45,31150.381381772022,31417.380290204255
384132.0,45,31121.54309853768,31183.744252807166
387468.0,45,31087.820514806164,30942.530784254683
390832.0,45,31063.98762217694,30721.925917619224
394225.0,45,31037.911357519923,30502.361360436877
397649.0,45,31013.289828697238,30275.911178643302
401101.0,45,30979.10135353432,30060.704170247354
404584.0,45,30958.3218925856,29836.745466731252
408097.0,45,30931.127097236913,29611.87137218845
411641.0,45,30902.462203053252,29413.724764666178
415215.0,45,30888.88199844,29207.712821705234
418820.0,45,30850.170690104045,28983.920516167105
422457.0,45,30826.4222559769,28765.42271187856
426125.0,45,30789.127737976512,28564.692934559374
429825.0,45,30777.0254864665,28364.040996201762
433557.0,45,30741.08546468015,28156.77806371076
437322.0,45,30725.641724292098,27964.653305381045
441119.0,45,30688.601440226754,27766.564440906604
444949.0,45,30664.755832727584,27576.286188609265
448813.0,45,30633.022823165516,27388.12142109897
452710.0,45,30606.267603579992,27179.725720798433
456641.0,45,30585.8451464623,26979.56886778893
460606.0,45,30555.73924579551,26788.92879729763
464605.0,45,30522.695109011915,26601.60627015372
468639.0,45,30500.290201244374,26403.59920846453
472708.0,45,30481.12139363026,26215.864302494734
476813.0,45,30444.93225880391,26031.297787014046
480953.0,45,30419.166514295623,25848.66868027535
485129.0,45,30399.9393368803,25657.76157483286
489341.0,45,30379.744535218808,25488.289470418786
493590.0,45,30336.285237471184,25299.648270687114
497876.0,45,30313.361487350183,25141.980422635268
502199.0,45,30291.563012393803,24975.232859613385
506560.0,45,30262.468783811302,24795.30946864184
510958.0,45,30238.19237051255,24626.184640913685
515395.0,45,30211.57499220902,24450.97246433973
519870.0,45,30193.875412458758,24284.22216103196
524384.0,45,30156.39707990314,24117.51550231991
528937.0,45,30119.088338445054,23941.15843650604
533530.0,45,30109.877218158457,23783.35887211499
538163.0,45,30076.760404459965,23625.690381663124
542836.0,45,30055.674878052392,23460.363738417393
547549.0,45,30022.55942209434,23298.29287931101
552303.0,45,29994.89025043378,23128.545199405813
557099.0,45,29974.43479104353,22980.416983827323
561936.0,45,29948.717929843944,22818.443988243413
566816.0,45,29923.10809954227,22654.239900405693
571737.0,45,29893.747587138256,22494.668388965543
576702.0,45,29864.990853105002,22349.34769893716
581709.0,45,29839.65056025568,22210.129295334285
586760.0,45,29811.858267050946,22058.728973853435
591855.0,45,29788.351332754955,21901.736964743293
596994.0,45,29762.928246242685,21752.314164455358
602178.0,45,29733.57193880294,21607.144983764694
607406.0,45,29709.00171860617,21452.751468414877
612680.0,45,29683.41174351533,21308.41317144645
618000.0,45,29654.716350110306,21158.20473908184
623366.0,45,29630.22178901171,21024.7409661771
628779.0,45,29606.105497984652,20890.382287079443
634239.0,45,29577.215284009722,20747.754207284634
639746.0,45,29550.497674826416,20608.96261637917
645301.0,45,29521.903408005444,20470.22908586195
650904.0,45,29494.123474745997,20336.150142742426
656556.0,45,29467.44240699568,20198.76948708054
662257.0,45,29442.887939101147,20067.1116492777
668007.0,45,29420.660806581836,19935.839196813005
673807.0,45,29390.728139030096,19798.33429336593
679658.0,45,29361.640276051443,19672.235711081343
685559.0,45,29331.490332713707,19535.722057238123
691512.0,45,29316.06071935605,19408.6604707716
697516.0,45,29287.60196811794,19276.870681933382
703573.0,45,29260.391323263633,19153.37204060932
709682.0,45,29233.303093840255,19020.909640231857
715844.0,45,29207.424322220555,18898.022754647995
722060.0,45,29187.28733606452,18778.35947281088
728330.0,45,29163.366269181497,18654.55206957752
734654.0,45,29138.244924669718,18533.452090449075
741033.0,45,29108.612323808713,18407.81667422295
747467.0,45,29084.655848454287,18295.174608152178
753957.0,45,29058.606490327376,18174.126788880876
760504.0,45,29035.27119995474,18056.627075204735
767107.0,45,29007.92456628978,17940.077726705567
773768.0,45,28983.582279272756,17819.942503236332
780487.0,45,28958.951264265164,17702.714711059678
787264.0,45,28933.15395083595,17593.36252940174
794099.0,45,28912.437797106446,17488.965672094982
800995.0,45,28883.431194231125,17370.700729094024
807950.0,45,28864.05460217169,17266.70753589428
814965.0,45,28839.955165264895,17150.678904141765
822041.0,45,28811.77375044601,17036.31705853297
829179.0,45,28788.456362014156,16941.99892831978
836379.0,45,28756.118788592372,16839.017195719785
843641.0,45,28735.621818198233,16729.701610908436
850966.0,45,28714.958297905567,16623.658061619288
858355.0,45,28688.94487763746,16517.802789531932
865808.0,45,28665.854946355095,16416.425516242874
873326.0,45,28640.82576530399,16313.325059861265
880909.0,45,28621.661414368853,16213.146112344517
888558.0,45,28588.93914371996,16103.58339076518
896273.0,45,28562.774496728172,16001.423604947495
904056.0,45,28543.361069669347,15905.828464116625
911906.0,45,28518.940803750724,15809.738567602599
919824.0,45,28497.991988422407,15713.57092713781
927811.0,45,28477.7251832596,15608.675147071714
935867.0,45,28442.172266159498,15511.297408678132
943993.0,45,28428.990722666822,15426.560933302011
952190.0,45,28405.057481874243,15329.866056539357
960457.0,45,28375.686399167447,15233.788808425421
968797.0,45,28353.763680026328,15137.719240913299
977209.0,45,28334.627424436385,15044.671503428614
985694.0,45,28305.090731553275,14953.330628950654
994253.0,45,28289.12199153248,14869.634851230217
1002890.0,45,28264.946870259737,14772.72567140187
1011590.0,45,28241.415828290574,14683.074383752153
1020380.0,45,28221.10218739066,14602.194368015098
1029240.0,45,28198.084300932398,14513.877548591423
1038170.0,45,28177.21808152701,14423.41726824754
1047190.0,45,28154.28992469424,14336.229756553059
1056280.0,45,28131.504514126736,14249.770656225926
1065450.0,45,28116.569945188574,14175.54897707267
1074700.0,45,28091.21963683431,14082.675769075655
1084040.0,45,28069.748725062178,13998.180229868036
1093450.0,45,28042.625051030238,13923.469297684842
1102940.0,45,28024.536827895976,13838.297314234607
1112520.0,45,27998.9495296617,13752.980421660892
1122180.0,45,27976.464633171254,13674.481729132141
1131920.0,45,27961.14577105618,13595.963595009162
1141750.0,45,27938.927832006797,13515.290464938778
1151670.0,45,27915.129000728342,13431.70415961827
1161670.0,45,27898.515778947898,13357.091392104197
1171750.0,45,27873.42989218594,13279.421249192068
1181930.0,45,27853.417982318657,13203.560952199596
1192190.0,45,27833.02278694665,13126.846376119318
1202540.0,45,27811.441892499926,13052.107937910696
1212980.0,45,27796.46568159337,12973.81475351406
1223520.0,45,27773.598900686233,12898.910583977357
1234140.0,45,27750.577944453136,12827.151902233396
