f,T,eps_real,eps_imag
656556.0,30,41600.72572556685,13741.936286167622
662257.0,30,41564.61531614218,13674.59318293827
668007.0,30,41541.59687964954,13616.176197890749
673807.0,30,41502.262960558095,13548.83731740077
679658.0,30,41466.1206624232,13489.483779455319
685559.0,30,41438.45902368226,13424.522909084844
691512.0,30,41410.92529665432,13367.86214552613
697516.0,30,41380.88795524222,13306.267946549393
703573.0,30,41350.512942321366,13243.723926709043
709682.0,30,41320.36693747928,13181.528487903559
715844.0,30,41289.82079582755,13127.334966450238
722060.0,30,41258.767788585865,13066.814535158144
728330.0,30,41226.82063908008,13009.921654187832
734654.0,30,41197.39646793899,12953.371915860089
741033.0,30,41169.17504454077,12893.036695332125
747467.0,30,41139.08868981778,12840.263698509038
753957.0,30,41104.28075532775,12777.142121469087
760504.0,30,41077.61359363798,12724.602339430014
767107.0,30,41047.280545594556,12669.132086995072
773768.0,30,41023.12575994781,12613.072843262755
780487.0,30,40990.975933224014,12559.662861747609
787264.0,30,40959.130729952696,12504.876998587555
794099.0,30,40936.03916747656,12461.126312278482
800995.0,30,40903.87555792342,12401.42869115345
807950.0,30,40874.09322245475,12346.610363331642
814965.0,30,40841.163427246924,12300.813175767847
822041.0,30,40818.652596792715,12243.464808574377
829179.0,30,40790.95241912277,12192.489111127841
836379.0,30,40764.32915050133,12141.529292055342
843641.0,30,40738.702490744115,12088.315835446925
850966.0,30,40704.53606181848,12038.302593912436
858355.0,30,40684.48475143759,11990.222921890392
865808.0,30,40656.093640394945,11942.765353676446
873326.0,30,40625.373904920176,11892.083508234065
880909.0,30,40600.748804806855,11849.724618265735
888558.0,30,40573.01249122652,11801.219698385441
896273.0,30,40548.194331290426,11752.716878714806
904056.0,30,40520.64990364951,11710.319255010088
911906.0,30,40494.716244259456,11656.27847719746
919824.0,30,40470.54679026976,11614.910040517503
927811.0,30,40444.8424207733,11572.624410595305
935867.0,30,40417.61168313004,11531.260461381671
943993.0,30,40392.24642154898,11479.667092981586
952190.0,30,40371.31285101015,11431.692959151858
960457.0,30,40338.44899119773,11390.833244861933
968797.0,30,40318.389930267,11342.252155160426
977209.0,30,40292.067545082726,11304.87717458988
985694.0,30,40267.67772007931,11263.849956769729
994253.0,30,40244.585623334475,11222.408369432376
1002890.0,30,40218.29080770333,11184.442708666042
1011590.0,30,40196.26855133093,11144.6920486642
1020380.0,30,40175.62161191065,11099.863213733135
1029240.0,30,40151.71587024524,11058.87120269037
1038170.0,30,40127.38701168164,11020.153839639885
1047190.0,30,40109.69674185702,10976.307892775092
1056280.0,30,40086.25225268977,10940.944237491425
1065450.0,30,40062.84959087636,10903.683754718973
1074700.0,30,40040.81295786154,10867.742504305414
1084040.0,30,40018.71659636926,10825.382812926504
1093450.0,30,39994.119798202606,10793.188740709435
1102940.0,30,39974.331263455075,10752.1531901905
1112520.0,30,39957.10525057657,10715.369268399898
1122180.0,30,39934.15749581061,10676.648110128623
1131920.0,30,39909.11703906057,10645.253538834408
1141750.0,30,39892.019823226656,10608.18347092598
1151670.0,30,39870.92987794191,10575.830977751528
1161670.0,30,39851.72104930357,10539.920185966417
1171750.0,30,39830.195705475315,10503.588695427117
1181930.0,30,39811.96208134332,10470.990489021593
1192190.0,30,39796.70871423335,10438.689372976882
1202540.0,30,39774.48201010546,10406.672435775692
1212980.0,30,39755.41409045127,10374.18358230336
1223520.0,30,39736.54939497906,10339.413689497087
1234140.0,30,39719.79576698811,10312.630158145292
1244860.0,30,39703.68011514098,10278.051097297688
1255660.0,30,39685.391871627944,10247.675584631786
1266570.0,30,39668.51933466438,10216.145998258637
1277560.0,30,39654.357752983015,10188.14836157623
1288660.0,30,39635.9299907446,10154.511196044843
1299850.0,30,39620.73459643836,10128.366836458556
1311130.0,30,39603.81639324189,10097.609929848311
1322520.0,30,39584.495752257426,10072.378461445385
1334000.0,30,39574.07324465564,10043.329129909804
1345590.0,30,39559.569162007414,10016.428159056959
1357270.0,30,39545.40743332385,9994.556739197498
1369050.0,30,39529.3420923203,9962.609646417419
1380940.0,30,39518.03743516966,9935.63086027063
1392930.0,30,39504.33151177281,9912.834261268086
1405030.0,30,39492.16448718868,9883.48250811635
1417230.0,30,39482.01255029323,9865.932048919472
1429530.0,30,39463.84001767638,9838.343036493958
1441940.0,30,39451.42458410237,9811.189843703924
1454470.0,30,39442.91428843808,9792.993286982546
1467090.0,30,39433.69244127758,9766.887040938069
1479830.0,30,39421.32953447266,9740.533592350303
1492680.0,30,39408.63300447748,9720.3207678118
1505640.0,30,39400.591175104804,9696.017241986674
1518720.0,30,39394.75423153392,9675.259055604723
1531900.0,30,39381.989745662264,9655.509000758957
1545210.0,30,39371.031275152156,9636.870475072901
1558620.0,30,39368.066950749046,9612.479452381092
1572160.0,30,39359.31077642645,9597.167404179696
1585810.0,30,39350.012523713565,9577.802794807249
1599580.0,30,39341.51209413738,9558.352653190046
1613470.0,30,39336.71259188433,9538.357224680396
1627480.0,30,39330.64306942584,9522.350518115165
1641610.0,30,39319.58274011872,9506.379093455109
1655860.0,30,39323.785432400124,9487.347553789146
1670240.0,30,39316.09069658846,9471.187392179358
1684740.0,30,39311.8433835738,9453.977317111287
1699370.0,30,39305.39873700624,9438.785697607447
1714130.0,30,39305.12776282617,9428.418234035738
1729010.0,30,39304.46678315607,9408.891922326082
1744020.0,30,39300.15171405873,9396.328671176025
1759170.0,30,39300.71931253591,9381.02031681351
1774440.0,30,39296.560164951654,9369.226714538709
1789850.0,30,39296.653616065494,9355.405574343813
1805390.0,30,39295.0417513193,9343.644800495584
1821060.0,30,39303.557843257455,9331.900384480054
1836880.0,30,39300.70367315335,9316.804464769977
1852830.0,30,39296.3362762878,9310.988233367541
1868910.0,30,39306.13701448844,9299.762671166536
1885140.0,30,39314.038895622776,9291.778646887147
1901510.0,30,39315.40192957867,9281.813306907743
1918020.0,30,39315.42508757903,9277.25498909576
1934680.0,30,39321.05319165279,9268.513144523407
1951470.0,30,39324.60623724219,9259.280980599238
1968420.0,30,39331.24810564726,9255.700936607573
1985510.0,30,39339.44354459236,9248.282363284723
100578.0,45,51921.05990877409,74063.1603716189
101451.0,45,51856.46459125789,73491.6163976013
102332.0,45,51798.4194600133,72923.83941583296
103221.0,45,51739.179588269086,72367.47558602388
104117.0,45,51680.05742394243,71812.9728606483
105021.0,45,51614.644049506634,71253.07676755857
105933.0,45,51567.34657683839,70712.33534616574
106853.0,45,51508.136755283434,70161.14381752627
107781.0,45,51445.41420002648,69616.43214903648
108716.0,45,51376.65908349919,69083.46603936792
109660.0,45,51330.782060732236,68558.37794238773
110613.0,45,51271.83496039274,68027.42370252487
111573.0,45,51220.848545359935,67504.70370411988
112542.0,45,51166.9804741663,66994.36573130585
113519.0,45,51102.30147154455,66485.54181540073
114505.0,45,51046.53801397324,65971.98638735813
115499.0,45,50988.830069203956,65458.194870696505
116502.0,45,50932.84462021662,64967.105307989434
117513.0,45,50877.91257992163,64461.924966682556
118534.0,45,50826.99497127782,63979.159462641124
119563.0,45,50762.19221835947,63482.962663585546
120601.0,45,50712.218571483005,63007.046356415325
121648.0,45,50656.34466470908,62521.00878189119
122705.0,45,50606.46743800528,62049.21729632453
123770.0,45,50550.56601867053,61575.87833777428
124845.0,45,50491.9583020736,61099.1844875936
125929.0,45,50443.3412755833,60634.73332383419
127022.0,45,50396.889281435695,60172.774314128466
128125.0,45,50342.52866400963,59724.20066782679
129238.0,45,50286.742197220905,59259.17972913268
130360.0,45,50224.72691504239,58814.74501431651
131492.0,45,50186.85062990753,58385.30645086902
132634.0,45,50136.11847909549,57936.108953622905
133785.0,45,50075.15045728773,57479.94362211488
134947.0,45,50021.22730545974,57062.18115567534
136119.0,45,49970.80362720471,56628.926674057
137300.0,45,49927.5795398301,56203.758939561114
138493.0,45,49886.0118050355,55772.5228550775
139695.0,45,49830.808265865024,55356.12409502253
140908.0,45,49767.79308192242,54937.65468874266
142132.0,45,49726.27249580079,54516.99738308696
143366.0,45,49680.48328429144,54116.90687282799
144611.0,45,49627.84052777718,53712.8557245793
145866.0,45,49583.43520152009,53302.32220615274
147133.0,45,49532.849437564335,52905.6693367505
148410.0,45,49484.829093283464,52509.08714493112
149699.0,45,49427.30311846238,52118.838280510514
150999.0,45,49381.89370996754,51727.59197745892
152310.0,45,49345.62086927208,51338.9858376237
153633.0,45,49297.48040104475,50958.89625519355
154966.0,45,49237.79724417871,50580.73678778835
156312.0,45,49190.47587162149,50200.8028968414
157669.0,45,49160.10459837874,49827.85758182892
159038.0,45,49104.47303164582,49450.215314768895
160419.0,45,49059.871330033915,49095.50452893452
161812.0,45,49009.6632030553,48727.177024355544
163217.0,45,48965.253683839146,48362.8882032147
164634.0,45,48920.78865455246,48003.5492828152
166064.0,45,48873.26325335606,47648.643583098856
167506.0,45,48831.65741341322,47296.55005610537
168960.0,45,48779.30108196455,46951.209919429515
170427.0,45,48739.64733428118,46602.991394519675
171907.0,45,48691.10606593596,46263.989685879686
173400.0,45,48647.45749348498,45915.55644352759
174906.0,45,48611.49689430986,45578.077305134044
176424.0,45,48567.383259659,45244.5141515602
177956.0,45,48514.64931840383,44914.20663030258
179501.0,45,48471.865648085135,44581.06576604667
181060.0,45,48424.72551371503,44257.853912702514
182632.0,45,48388.39238146708,43935.66105946837
184218.0,45,48343.07266266336,43611.940377354695
185817.0,45,48303.68194883462,43299.49677760131
187431.0,45,48252.36816850506,42985.400497634415
189058.0,45,48213.87469510204,42670.58676136672
190700.0,45,48172.2055796368,42360.256103666456
192356.0,45,48128.38577443583,42050.34527853288
194026.0,45,48077.98599101042,41744.228218582815
195711.0,45,48047.43837965523,41445.93224765541
197410.0,45,48008.679355655906,41152.33934021441
199124.0,45,47964.25587482372,40855.292879455104
200853.0,45,47918.79427166617,40556.77894551214
202597.0,45,47882.74832054169,40264.20454097647
204356.0,45,47836.32848443576,39975.11214216868
206131.0,45,47796.74353141255,39695.01022959885
207921.0,45,47745.541294322415,39405.575718634
209726.0,45,47717.93526804875,39127.240808875504
211547.0,45,47672.52949376007,38877.856866152826
213384.0,45,47630.19863236223,38581.18704683546
215237.0,45,47583.54530441011,38304.11760708763
217106.0,45,47546.46927612889,38032.40112584303
218991.0,45,47515.79545212671,37769.50930164535
220892.0,45,47473.08084546029,37499.783732022544
222810.0,45,47428.92907148292,37229.015305968416
224745.0,45,47393.06832577893,36968.81396885962
226696.0,45,47350.62163529857,36710.24690726003
228665.0,45,47306.61191416861,36449.93982851113
230650.0,45,47266.695461598596,36198.154160159356
232653.0,45,47226.0173921153,35940.38569839237
234673.0,45,47199.5136821447,35695.028392676104
236711.0,45,47160.12238809508,35437.4035765357
238766.0,45,47117.03201111145,35198.689136742585
240839.0,45,47064.79713875114,34954.04030848315
242930.0,45,47037.10955134208,34700.16814219965
245040.0,45,46996.608662767205,34461.861700515416
247167.0,45,46954.967586409366,34219.81963828641
249314.0,45,46913.80031615758,33986.014846536804
251478.0,45,46881.724243935685,33749.887873942615
253662.0,45,46848.751574096976,33518.27874980348
255864.0,45,46793.349278836846,33290.82206671519
258086.0,45,46755.691396638234,33065.31864187609
260327.0,45,46729.62862657703,32834.09201177624
262588.0,45,46691.59620923632,32611.655899368052
264868.0,45,46635.7593059466,32383.855153868313
267167.0,45,46608.14977297346,32161.573948729943
269487.0,45,46565.47131048745,31950.101785254206
271827.0,45,46545.29589573812,31736.884461836064
274187.0,45,46494.12805258965,31507.539018176594
276568.0,45,46454.24626458853,31309.136060153785
278970.0,45,46413.91751989035,31099.10269830175
281392.0,45,46379.908077606065,30883.976600241855
283835.0,45,46347.42204168092,30682.85528776623
286300.0,45,46316.375132192436,30474.07081478428
288786.0,45,46267.722607321404,30272.136228781583
291293.0,45,46226.47331208134,30071.466730539625
293823.0,45,46180.87148120663,29863.05614455544
296374.0,45,46149.490214365636,29668.637858770948
298947.0,45,46116.06226817682,29473.403464033767
301543.0,45,46081.55302110438,29279.34160459775
304161.0,45,46034.89562751209,29088.560041999324
306802.0,45,45998.60428838585,28897.84786594215
309466.0,45,45966.192032932064,28706.469201371758
312153.0,45,45925.34435683059,28514.44010215536
314864.0,45,45890.593782553544,28333.31498286278
317598.0,45,45853.362230429746,28145.452174234306
320355.0,45,45812.635626822375,27954.385409014594
323137.0,45,45780.34068929343,27780.192688620475
325943.0,45,45734.251936131725,27599.988106488127
328773.0,45,45705.99125962685,27423.967385211574
331628.0,45,45669.03612091979,27243.44269325928
334507.0,45,45636.158266832135,27064.88940909267
337412.0,45,45591.437339178854,26896.475651036653
340341.0,45,45556.257759985696,26718.82745310539
343297.0,45,45519.0062754384,26553.033527706983
346278.0,45,45484.66856837892,26382.345707002863
349284.0,45,45439.9520283751,26217.746581875723
352317.0,45,45404.89774442455,26049.850189513905
355376.0,45,45369.341977875505,25882.098950107033
358462.0,45,45332.52523829121,25721.071877172144
361574.0,45,45295.80151518845,25555.37922340043
364714.0,45,45250.99134848981,25395.956761832997
367881.0,45,45220.95789085302,25238.762462962502
371075.0,45,45189.86759562633,25080.81529831275
374297.0,45,45146.812546816436,24929.062426314085
377547.0,45,45111.1531593815,24770.75090604304
380825.0,45,45081.25494762687,24612.996298751103
384132.0,45,45045.602184245465,24466.114409564587
387468.0,45,44999.11928730071,24315.20294556487
390832.0,45,44960.008077087616,24161.0187352335
394225.0,45,44925.317514339076,24016.00610217825
397649.0,45,44895.16110184272,23875.10060561029
401101.0,45,44865.40660962315,23709.81291605896
404584.0,45,44816.34101555816,23579.61688027401
408097.0,45,44786.61748084697,23431.796329053202
411641.0,45,44739.32924448926,23291.507860895756
415215.0,45,44713.07358844774,23153.497305866418
418820.0,45,44670.67812035386,23006.023226884765
422457.0,45,44641.2046097095,22875.332004057025
426125.0,45,44597.16236711709,22739.176611653827
429825.0,45,44562.04933186877,22600.772826649143
433557.0,45,44535.0924986989,22466.155600885333
437322.0,45,44496.23109411064,22340.850505627634
441119.0,45,44452.34605896676,22203.33779574632
444949.0,45,44415.729394254864,22069.807156505743
448813.0,45,44378.30760983662,21940.35426802158
452710.0,45,44348.69875767685,21809.76781125776
456641.0,45,44313.81218577166,21681.4990036523
460606.0,45,44271.31955762674,21558.620221861147
464605.0,45,44230.10179955434,21427.017352453873
468639.0,45,44198.3698783889,21302.505185705788
472708.0,45,44165.35709048296,21183.9085768782
476813.0,45,44124.84075034696,21057.247221520756
480953.0,45,44088.043750206365,20935.57961304186
485129.0,45,44056.384901573845,20821.68896490671
489341.0,45,44026.74070553586,20695.35965307051
493590.0,45,43989.360807021105,20582.3470592766
497876.0,45,43960.60955414942,20457.71018065374
502199.0,45,43913.900728267785,20346.623400020864
506560.0,45,43880.388256885846,20229.878968696725
510958.0,45,43843.42962105241,20115.683081479146
515395.0,45,43806.308317533054,20000.168807126847
519870.0,45,43769.981355519936,19887.653254699428
524384.0,45,43737.270857393414,19782.882964415272
528937.0,45,43700.659573947596,19670.850252832628
533530.0,45,43664.39274266747,19560.202572109843
538163.0,45,43627.70230500357,19450.769747462356
542836.0,45,43597.196145687536,19348.20959138095
547549.0,45,43562.88606955848,19239.230239614008
552303.0,45,43525.15376018001,19131.12802346935
557099.0,45,43492.13243210952,19028.18982958448
561936.0,45,43452.210913130075,18924.407418749794
566816.0,45,43423.93023744324,18823.524743577706
571737.0,45,43381.13653271431,18717.256049338623
576702.0,45,43353.19752805915,18620.35701808427
581709.0,45,43318.506240091476,18520.44287877588
586760.0,45,43288.080822271,18418.674478991812
591855.0,45,43248.09543332639,18319.790199651055
596994.0,45,43209.37197898179,18222.322334922712
602178.0,45,43178.67404818398,18123.514009955303
607406.0,45,43140.75343594525,18029.80332139106
612680.0,45,43107.141862239296,17933.532546173796
618000.0,45,43073.25335039349,17837.826661099494
623366.0,45,43040.2360133468,17745.1782290401
628779.0,45,43005.99322839162,17652.425299867835
634239.0,45,42973.52518954548,17565.26275192267
639746.0,45,42933.30182649838,17469.641190944905
645301.0,45,42903.18399900433,17380.019252099755
650904.0,45,42870.605388280856,17290.91533077237
656556.0,45,42828.7385334015,17196.90120899954
662257.0,45,42794.3575719471,17112.79648795099
668007.0,45,42764.79450838868,17022.674664835184
673807.0,45,42728.05631734824,16938.890468347836
679658.0,45,42697.39769856434,16857.7020786113
685559.0,45,42664.86193298534,16768.213384061804
691512.0,45,42627.84657484021,16688.164317099443
697516.0,45,42600.17277513319,16602.175775971093
703573.0,45,42571.748136737086,16516.168621044133
709682.0,45,42536.527878249726,16433.868676480335
715844.0,45,42500.37579778283,16355.315547279071
722060.0,45,42464.95863182354,16269.229718423663
728330.0,45,42430.30606444748,16194.75229784875
734654.0,45,42408.062640586686,16117.019636751531
741033.0,45,42366.13691404397,16036.46681733642
747467.0,45,42340.048261692245,15959.798795016997
753957.0,45,42303.97216951747,15880.965618939594
760504.0,45,42273.11380806488,15803.671835816514
767107.0,45,42243.95674023102,15732.715109142173
773768.0,45,42213.90858539169,15655.783232302918
780487.0,45,42180.31154395721,15581.382062179178
787264.0,45,42146.59349185576,15506.175381251101
794099.0,45,42124.84971159892,15434.516487870857
800995.0,45,42086.21821983167,15360.985072121748
807950.0,45,42050.74610463393,15290.593304563517
814965.0,45,42021.38194227031,15224.718568210437
822041.0,45,41995.13372883232,15146.589505717717
829179.0,45,41961.90767593343,15078.349880758135
836379.0,45,41931.63638758169,15007.589789310754
843641.0,45,41903.53416255581,14939.06244323218
850966.0,45,41873.122952970196,14873.054818489887
858355.0,45,41842.52824506723,14805.053835968905
865808.0,45,41807.35192547525,14735.734604505025
873326.0,45,41775.79044715087,14667.664906886908
880909.0,45,41751.91847437785,14604.87262431987
888558.0,45,41725.598956563816,14538.802021530684
896273.0,45,41691.488360279334,14471.53317858784
904056.0,45,41661.003246045795,14413.469531960312
911906.0,45,41630.92542165566,14352.316016295736
919824.0,45,41609.82906460157,14288.107721295528
