f,T,b,mu_real,mu_imag,h_offset
300000,50,0.1,4686.483816663108,1109.619417405295,0
300000,50,0.2,4632.682016503507,2714.977743649016,0
300000,60,0.025,4071.615019750755,487.521531459293,0
300000,60,0.05,4338.996897411753,666.955829531853,0
300000,60,0.1,4709.005621527946,1083.5396086730484,0
300000,60,0.2,4892.725041317574,2193.221149260709,0
300000,70,0.025,4118.911160982344,503.6232279726767,0
300000,70,0.05,4371.4377818724015,691.7977775808022,0
300000,70,0.1,4725.29384664543,1084.1164804781229,0
300000,70,0.2,4946.996859226086,2047.5478254424072,0
300000,80,0.025,4163.699495987759,539.2508424167261,0
300000,80,0.05,4400.744071608134,735.1240627259972,0
300000,80,0.1,4730.63484380741,1131.4747675561136,0
300000,80,0.2,4934.131644797186,2058.1423118564912,0
300000,90,0.025,4208.840712578906,570.7401660884202,0
300000,90,0.05,4429.4872788782095,779.7926501246887,0
300000,90,0.1,4734.644332409956,1182.4665562872997,0
300000,90,0.2,4950.178574594518,1998.4578912888744,0
300000,100,0.025,4254.354635524538,598.5237625582313,0
300000,100,0.05,4457.430507448647,826.9224847176988,0
300000,100,0.1,4734.230923045913,1248.4377661547464,0
300000,100,0.2,4926.82736381518,2034.967603817788,0
300000,110,0.025,4300.520731663509,621.0838387779203,0
300000,110,0.05,4483.7328125945805,880.4862391061632,0
300000,110,0.1,4733.171088401671,1313.6202478484086,0
300000,110,0.2,4915.274729071389,2042.434007547076,0
300000,120,0.025,4348.000514525339,634.3145308473455,0
300000,120,0.05,4514.518399413897,909.6389585251998,0
300000,120,0.1,4741.751780138295,1342.302657217999,0
300000,120,0.2,4894.898884738481,2070.818852491793,0
500000,25,0.013,3636.0940597822537,895.4852879523498,0
500000,25,0.025,3764.032365292616,1128.6015962841946,0
500000,25,0.05,3971.272782340027,1553.6556937784085,0
500000,25,0.1,4125.612737566607,2406.2275207589373,0
500000,30,0.013,3680.166174872851,830.7837056276813,0
500000,30,0.025,3810.015690031601,1057.4349790950537,0
500000,30,0.05,4035.652893906891,1432.3739747368006,0
500000,30,0.1,4243.616311496052,2208.807532760669,0
500000,40,0.013,3744.303989989384,800.1433432053268,0
500000,40,0.025,3875.295924902327,1002.730771380272,0
500000,40,0.05,4090.2611255456463,1384.397557792911,0
500000,40,0.1,4318.444630265548,2095.5972466742987,0
500000,50,0.013,3800.86045798285,803.7450725720282,0
500000,50,0.025,3925.544404824745,1003.6273732409234,0
500000,50,0.05,4142.146992486902,1341.8603464477792,0
500000,50,0.1,4390.9412910148585,1978.3883325042236,0
500000,60,0.013,3855.5602118255856,816.0845324154787,0
500000,60,0.025,3971.0340519546303,1023.0418715346666,0
